	Unnamed: 0	chr1	start1	end1	chr2	start2	end2	status	ctrl_signal	rbp1_signal	log2FC_x	log2FC_clipped	condition	distance	loop_id	comp_switch_A1	comp_switch_A2	loop_class	source	CTCF_signal	H3K27me3_signal	H3K4me3_signal	rad21_signal	GC_mean	GC_diff	E1_anchor1_ctrl	E1_anchor1_rbp1	E1_anchor2_ctrl	E1_anchor2_rbp1	delta_E1_anchor1	delta_E1_anchor2	loop_chr	loop_start	loop_end	gene_id	gene_list	gene_list_stripped	ensembl_gene_id	ensembl_id	ensembl	log2FC_y	hgnc_symbol	log_signed_contactFC
1582	4210	chr22	29402500	29407500	chr22	32152500	32157500	shared	0.037488630488001	0.0330108149135847	-0.1835143691790444	-0.1835143691790444	shared	2750000	4210	stable	B_to_A	intra-TAD	ctrl	1.0441359	1.6715338	0.18854299	0.029328266	0.4113	0.0253999999999999	0.5903767943749774	0.5599698078946788	0.3743594814356753	0.3879392724078354	-0.0304069864802986	0.0135797909721601	chr22	29402500	32157500	ENST00000215793.13,ENST00000333137.12,ENST00000347557.6,ENST00000358743.5,ENST00000404574.5,ENST00000411423.1,ENST00000416786.5,ENST00000422839.5,ENST00000426927.5,ENST00000431481.1,ENST00000432777.5,ENST00000438223.5,ENST00000440425.6,ENST00000444440.1,ENST00000447376.1,ENST00000455608.5,ENST00000460658.5,ENST00000463818.1,ENST00000466272.1,ENST00000471037.1,ENST00000471342.1,ENST00000472911.1,ENST00000475548.5,ENST00000482444.5,ENST00000485618.1,ENST00000489337.5,ENST00000493335.5,ENST00000496189.1,ENST00000497697.5,ENST00000498259.1,ENST00000612341.4,ENST00000619644.5,ENST00000624247.1	ENST00000431481.1	ENST00000431481	ENSG00000183963	ENSG00000183963	ENSG00000183963.19	0.751400400726156	SMTN	-0.4104274776510761
1583	4210	chr22	29402500	29407500	chr22	32152500	32157500	shared	0.037488630488001	0.0330108149135847	-0.1835143691790444	-0.1835143691790444	shared	2750000	4210	stable	B_to_A	intra-TAD	ctrl	1.0441359	1.6715338	0.18854299	0.029328266	0.4113	0.0253999999999999	0.5903767943749774	0.5599698078946788	0.3743594814356753	0.3879392724078354	-0.0304069864802986	0.0135797909721601	chr22	29402500	32157500	ENST00000215793.13,ENST00000333137.12,ENST00000347557.6,ENST00000358743.5,ENST00000404574.5,ENST00000411423.1,ENST00000416786.5,ENST00000422839.5,ENST00000426927.5,ENST00000431481.1,ENST00000432777.5,ENST00000438223.5,ENST00000440425.6,ENST00000444440.1,ENST00000447376.1,ENST00000455608.5,ENST00000460658.5,ENST00000463818.1,ENST00000466272.1,ENST00000471037.1,ENST00000471342.1,ENST00000472911.1,ENST00000475548.5,ENST00000482444.5,ENST00000485618.1,ENST00000489337.5,ENST00000493335.5,ENST00000496189.1,ENST00000497697.5,ENST00000498259.1,ENST00000612341.4,ENST00000619644.5,ENST00000624247.1	ENST00000432777.5	ENST00000432777	ENSG00000183963	ENSG00000183963	ENSG00000183963.19	0.751400400726156	SMTN	-0.4104274776510761
1584	4210	chr22	29402500	29407500	chr22	32152500	32157500	shared	0.037488630488001	0.0330108149135847	-0.1835143691790444	-0.1835143691790444	shared	2750000	4210	stable	B_to_A	intra-TAD	ctrl	1.0441359	1.6715338	0.18854299	0.029328266	0.4113	0.0253999999999999	0.5903767943749774	0.5599698078946788	0.3743594814356753	0.3879392724078354	-0.0304069864802986	0.0135797909721601	chr22	29402500	32157500	ENST00000215793.13,ENST00000333137.12,ENST00000347557.6,ENST00000358743.5,ENST00000404574.5,ENST00000411423.1,ENST00000416786.5,ENST00000422839.5,ENST00000426927.5,ENST00000431481.1,ENST00000432777.5,ENST00000438223.5,ENST00000440425.6,ENST00000444440.1,ENST00000447376.1,ENST00000455608.5,ENST00000460658.5,ENST00000463818.1,ENST00000466272.1,ENST00000471037.1,ENST00000471342.1,ENST00000472911.1,ENST00000475548.5,ENST00000482444.5,ENST00000485618.1,ENST00000489337.5,ENST00000493335.5,ENST00000496189.1,ENST00000497697.5,ENST00000498259.1,ENST00000612341.4,ENST00000619644.5,ENST00000624247.1	ENST00000438223.5	ENST00000438223	ENSG00000183963	ENSG00000183963	ENSG00000183963.19	0.751400400726156	SMTN	-0.4104274776510761
1585	4210	chr22	29402500	29407500	chr22	32152500	32157500	shared	0.037488630488001	0.0330108149135847	-0.1835143691790444	-0.1835143691790444	shared	2750000	4210	stable	B_to_A	intra-TAD	ctrl	1.0441359	1.6715338	0.18854299	0.029328266	0.4113	0.0253999999999999	0.5903767943749774	0.5599698078946788	0.3743594814356753	0.3879392724078354	-0.0304069864802986	0.0135797909721601	chr22	29402500	32157500	ENST00000215793.13,ENST00000333137.12,ENST00000347557.6,ENST00000358743.5,ENST00000404574.5,ENST00000411423.1,ENST00000416786.5,ENST00000422839.5,ENST00000426927.5,ENST00000431481.1,ENST00000432777.5,ENST00000438223.5,ENST00000440425.6,ENST00000444440.1,ENST00000447376.1,ENST00000455608.5,ENST00000460658.5,ENST00000463818.1,ENST00000466272.1,ENST00000471037.1,ENST00000471342.1,ENST00000472911.1,ENST00000475548.5,ENST00000482444.5,ENST00000485618.1,ENST00000489337.5,ENST00000493335.5,ENST00000496189.1,ENST00000497697.5,ENST00000498259.1,ENST00000612341.4,ENST00000619644.5,ENST00000624247.1	ENST00000440425.6	ENST00000440425	ENSG00000183963	ENSG00000183963	ENSG00000183963.19	0.751400400726156	SMTN	-0.4104274776510761
1586	4210	chr22	29402500	29407500	chr22	32152500	32157500	shared	0.037488630488001	0.0330108149135847	-0.1835143691790444	-0.1835143691790444	shared	2750000	4210	stable	B_to_A	intra-TAD	ctrl	1.0441359	1.6715338	0.18854299	0.029328266	0.4113	0.0253999999999999	0.5903767943749774	0.5599698078946788	0.3743594814356753	0.3879392724078354	-0.0304069864802986	0.0135797909721601	chr22	29402500	32157500	ENST00000215793.13,ENST00000333137.12,ENST00000347557.6,ENST00000358743.5,ENST00000404574.5,ENST00000411423.1,ENST00000416786.5,ENST00000422839.5,ENST00000426927.5,ENST00000431481.1,ENST00000432777.5,ENST00000438223.5,ENST00000440425.6,ENST00000444440.1,ENST00000447376.1,ENST00000455608.5,ENST00000460658.5,ENST00000463818.1,ENST00000466272.1,ENST00000471037.1,ENST00000471342.1,ENST00000472911.1,ENST00000475548.5,ENST00000482444.5,ENST00000485618.1,ENST00000489337.5,ENST00000493335.5,ENST00000496189.1,ENST00000497697.5,ENST00000498259.1,ENST00000612341.4,ENST00000619644.5,ENST00000624247.1	ENST00000444440.1	ENST00000444440	ENSG00000099995	ENSG00000099995	ENSG00000099995.19	0.661576065763597	SF3A1	-0.5938420050027221
1587	4210	chr22	29402500	29407500	chr22	32152500	32157500	shared	0.037488630488001	0.0330108149135847	-0.1835143691790444	-0.1835143691790444	shared	2750000	4210	stable	B_to_A	intra-TAD	ctrl	1.0441359	1.6715338	0.18854299	0.029328266	0.4113	0.0253999999999999	0.5903767943749774	0.5599698078946788	0.3743594814356753	0.3879392724078354	-0.0304069864802986	0.0135797909721601	chr22	29402500	32157500	ENST00000215793.13,ENST00000333137.12,ENST00000347557.6,ENST00000358743.5,ENST00000404574.5,ENST00000411423.1,ENST00000416786.5,ENST00000422839.5,ENST00000426927.5,ENST00000431481.1,ENST00000432777.5,ENST00000438223.5,ENST00000440425.6,ENST00000444440.1,ENST00000447376.1,ENST00000455608.5,ENST00000460658.5,ENST00000463818.1,ENST00000466272.1,ENST00000471037.1,ENST00000471342.1,ENST00000472911.1,ENST00000475548.5,ENST00000482444.5,ENST00000485618.1,ENST00000489337.5,ENST00000493335.5,ENST00000496189.1,ENST00000497697.5,ENST00000498259.1,ENST00000612341.4,ENST00000619644.5,ENST00000624247.1	ENST00000447376.1	ENST00000447376	ENSG00000099995	ENSG00000099995	ENSG00000099995.19	0.661576065763597	SF3A1	-0.5938420050027221
1588	4210	chr22	29402500	29407500	chr22	32152500	32157500	shared	0.037488630488001	0.0330108149135847	-0.1835143691790444	-0.1835143691790444	shared	2750000	4210	stable	B_to_A	intra-TAD	ctrl	1.0441359	1.6715338	0.18854299	0.029328266	0.4113	0.0253999999999999	0.5903767943749774	0.5599698078946788	0.3743594814356753	0.3879392724078354	-0.0304069864802986	0.0135797909721601	chr22	29402500	32157500	ENST00000215793.13,ENST00000333137.12,ENST00000347557.6,ENST00000358743.5,ENST00000404574.5,ENST00000411423.1,ENST00000416786.5,ENST00000422839.5,ENST00000426927.5,ENST00000431481.1,ENST00000432777.5,ENST00000438223.5,ENST00000440425.6,ENST00000444440.1,ENST00000447376.1,ENST00000455608.5,ENST00000460658.5,ENST00000463818.1,ENST00000466272.1,ENST00000471037.1,ENST00000471342.1,ENST00000472911.1,ENST00000475548.5,ENST00000482444.5,ENST00000485618.1,ENST00000489337.5,ENST00000493335.5,ENST00000496189.1,ENST00000497697.5,ENST00000498259.1,ENST00000612341.4,ENST00000619644.5,ENST00000624247.1	ENST00000455608.5	ENST00000455608	ENSG00000183963	ENSG00000183963	ENSG00000183963.19	0.751400400726156	SMTN	-0.4104274776510761
1589	4210	chr22	29402500	29407500	chr22	32152500	32157500	shared	0.037488630488001	0.0330108149135847	-0.1835143691790444	-0.1835143691790444	shared	2750000	4210	stable	B_to_A	intra-TAD	ctrl	1.0441359	1.6715338	0.18854299	0.029328266	0.4113	0.0253999999999999	0.5903767943749774	0.5599698078946788	0.3743594814356753	0.3879392724078354	-0.0304069864802986	0.0135797909721601	chr22	29402500	32157500	ENST00000215793.13,ENST00000333137.12,ENST00000347557.6,ENST00000358743.5,ENST00000404574.5,ENST00000411423.1,ENST00000416786.5,ENST00000422839.5,ENST00000426927.5,ENST00000431481.1,ENST00000432777.5,ENST00000438223.5,ENST00000440425.6,ENST00000444440.1,ENST00000447376.1,ENST00000455608.5,ENST00000460658.5,ENST00000463818.1,ENST00000466272.1,ENST00000471037.1,ENST00000471342.1,ENST00000472911.1,ENST00000475548.5,ENST00000482444.5,ENST00000485618.1,ENST00000489337.5,ENST00000493335.5,ENST00000496189.1,ENST00000497697.5,ENST00000498259.1,ENST00000612341.4,ENST00000619644.5,ENST00000624247.1	ENST00000460658.5	ENST00000460658	ENSG00000183963	ENSG00000183963	ENSG00000183963.19	0.751400400726156	SMTN	-0.4104274776510761
1590	4210	chr22	29402500	29407500	chr22	32152500	32157500	shared	0.037488630488001	0.0330108149135847	-0.1835143691790444	-0.1835143691790444	shared	2750000	4210	stable	B_to_A	intra-TAD	ctrl	1.0441359	1.6715338	0.18854299	0.029328266	0.4113	0.0253999999999999	0.5903767943749774	0.5599698078946788	0.3743594814356753	0.3879392724078354	-0.0304069864802986	0.0135797909721601	chr22	29402500	32157500	ENST00000215793.13,ENST00000333137.12,ENST00000347557.6,ENST00000358743.5,ENST00000404574.5,ENST00000411423.1,ENST00000416786.5,ENST00000422839.5,ENST00000426927.5,ENST00000431481.1,ENST00000432777.5,ENST00000438223.5,ENST00000440425.6,ENST00000444440.1,ENST00000447376.1,ENST00000455608.5,ENST00000460658.5,ENST00000463818.1,ENST00000466272.1,ENST00000471037.1,ENST00000471342.1,ENST00000472911.1,ENST00000475548.5,ENST00000482444.5,ENST00000485618.1,ENST00000489337.5,ENST00000493335.5,ENST00000496189.1,ENST00000497697.5,ENST00000498259.1,ENST00000612341.4,ENST00000619644.5,ENST00000624247.1	ENST00000463818.1	ENST00000463818	ENSG00000099995	ENSG00000099995	ENSG00000099995.19	0.661576065763597	SF3A1	-0.5938420050027221
1591	4210	chr22	29402500	29407500	chr22	32152500	32157500	shared	0.037488630488001	0.0330108149135847	-0.1835143691790444	-0.1835143691790444	shared	2750000	4210	stable	B_to_A	intra-TAD	ctrl	1.0441359	1.6715338	0.18854299	0.029328266	0.4113	0.0253999999999999	0.5903767943749774	0.5599698078946788	0.3743594814356753	0.3879392724078354	-0.0304069864802986	0.0135797909721601	chr22	29402500	32157500	ENST00000215793.13,ENST00000333137.12,ENST00000347557.6,ENST00000358743.5,ENST00000404574.5,ENST00000411423.1,ENST00000416786.5,ENST00000422839.5,ENST00000426927.5,ENST00000431481.1,ENST00000432777.5,ENST00000438223.5,ENST00000440425.6,ENST00000444440.1,ENST00000447376.1,ENST00000455608.5,ENST00000460658.5,ENST00000463818.1,ENST00000466272.1,ENST00000471037.1,ENST00000471342.1,ENST00000472911.1,ENST00000475548.5,ENST00000482444.5,ENST00000485618.1,ENST00000489337.5,ENST00000493335.5,ENST00000496189.1,ENST00000497697.5,ENST00000498259.1,ENST00000612341.4,ENST00000619644.5,ENST00000624247.1	ENST00000466272.1	ENST00000466272	ENSG00000183963	ENSG00000183963	ENSG00000183963.19	0.751400400726156	SMTN	-0.4104274776510761
1592	4210	chr22	29402500	29407500	chr22	32152500	32157500	shared	0.037488630488001	0.0330108149135847	-0.1835143691790444	-0.1835143691790444	shared	2750000	4210	stable	B_to_A	intra-TAD	ctrl	1.0441359	1.6715338	0.18854299	0.029328266	0.4113	0.0253999999999999	0.5903767943749774	0.5599698078946788	0.3743594814356753	0.3879392724078354	-0.0304069864802986	0.0135797909721601	chr22	29402500	32157500	ENST00000215793.13,ENST00000333137.12,ENST00000347557.6,ENST00000358743.5,ENST00000404574.5,ENST00000411423.1,ENST00000416786.5,ENST00000422839.5,ENST00000426927.5,ENST00000431481.1,ENST00000432777.5,ENST00000438223.5,ENST00000440425.6,ENST00000444440.1,ENST00000447376.1,ENST00000455608.5,ENST00000460658.5,ENST00000463818.1,ENST00000466272.1,ENST00000471037.1,ENST00000471342.1,ENST00000472911.1,ENST00000475548.5,ENST00000482444.5,ENST00000485618.1,ENST00000489337.5,ENST00000493335.5,ENST00000496189.1,ENST00000497697.5,ENST00000498259.1,ENST00000612341.4,ENST00000619644.5,ENST00000624247.1	ENST00000471037.1	ENST00000471037	ENSG00000099995	ENSG00000099995	ENSG00000099995.19	0.661576065763597	SF3A1	-0.5938420050027221
1593	4210	chr22	29402500	29407500	chr22	32152500	32157500	shared	0.037488630488001	0.0330108149135847	-0.1835143691790444	-0.1835143691790444	shared	2750000	4210	stable	B_to_A	intra-TAD	ctrl	1.0441359	1.6715338	0.18854299	0.029328266	0.4113	0.0253999999999999	0.5903767943749774	0.5599698078946788	0.3743594814356753	0.3879392724078354	-0.0304069864802986	0.0135797909721601	chr22	29402500	32157500	ENST00000215793.13,ENST00000333137.12,ENST00000347557.6,ENST00000358743.5,ENST00000404574.5,ENST00000411423.1,ENST00000416786.5,ENST00000422839.5,ENST00000426927.5,ENST00000431481.1,ENST00000432777.5,ENST00000438223.5,ENST00000440425.6,ENST00000444440.1,ENST00000447376.1,ENST00000455608.5,ENST00000460658.5,ENST00000463818.1,ENST00000466272.1,ENST00000471037.1,ENST00000471342.1,ENST00000472911.1,ENST00000475548.5,ENST00000482444.5,ENST00000485618.1,ENST00000489337.5,ENST00000493335.5,ENST00000496189.1,ENST00000497697.5,ENST00000498259.1,ENST00000612341.4,ENST00000619644.5,ENST00000624247.1	ENST00000471342.1	ENST00000471342	ENSG00000099995	ENSG00000099995	ENSG00000099995.19	0.661576065763597	SF3A1	-0.5938420050027221
1594	4210	chr22	29402500	29407500	chr22	32152500	32157500	shared	0.037488630488001	0.0330108149135847	-0.1835143691790444	-0.1835143691790444	shared	2750000	4210	stable	B_to_A	intra-TAD	ctrl	1.0441359	1.6715338	0.18854299	0.029328266	0.4113	0.0253999999999999	0.5903767943749774	0.5599698078946788	0.3743594814356753	0.3879392724078354	-0.0304069864802986	0.0135797909721601	chr22	29402500	32157500	ENST00000215793.13,ENST00000333137.12,ENST00000347557.6,ENST00000358743.5,ENST00000404574.5,ENST00000411423.1,ENST00000416786.5,ENST00000422839.5,ENST00000426927.5,ENST00000431481.1,ENST00000432777.5,ENST00000438223.5,ENST00000440425.6,ENST00000444440.1,ENST00000447376.1,ENST00000455608.5,ENST00000460658.5,ENST00000463818.1,ENST00000466272.1,ENST00000471037.1,ENST00000471342.1,ENST00000472911.1,ENST00000475548.5,ENST00000482444.5,ENST00000485618.1,ENST00000489337.5,ENST00000493335.5,ENST00000496189.1,ENST00000497697.5,ENST00000498259.1,ENST00000612341.4,ENST00000619644.5,ENST00000624247.1	ENST00000472911.1	ENST00000472911	ENSG00000183963	ENSG00000183963	ENSG00000183963.19	0.751400400726156	SMTN	-0.4104274776510761
1595	4210	chr22	29402500	29407500	chr22	32152500	32157500	shared	0.037488630488001	0.0330108149135847	-0.1835143691790444	-0.1835143691790444	shared	2750000	4210	stable	B_to_A	intra-TAD	ctrl	1.0441359	1.6715338	0.18854299	0.029328266	0.4113	0.0253999999999999	0.5903767943749774	0.5599698078946788	0.3743594814356753	0.3879392724078354	-0.0304069864802986	0.0135797909721601	chr22	29402500	32157500	ENST00000215793.13,ENST00000333137.12,ENST00000347557.6,ENST00000358743.5,ENST00000404574.5,ENST00000411423.1,ENST00000416786.5,ENST00000422839.5,ENST00000426927.5,ENST00000431481.1,ENST00000432777.5,ENST00000438223.5,ENST00000440425.6,ENST00000444440.1,ENST00000447376.1,ENST00000455608.5,ENST00000460658.5,ENST00000463818.1,ENST00000466272.1,ENST00000471037.1,ENST00000471342.1,ENST00000472911.1,ENST00000475548.5,ENST00000482444.5,ENST00000485618.1,ENST00000489337.5,ENST00000493335.5,ENST00000496189.1,ENST00000497697.5,ENST00000498259.1,ENST00000612341.4,ENST00000619644.5,ENST00000624247.1	ENST00000475548.5	ENST00000475548	ENSG00000183963	ENSG00000183963	ENSG00000183963.19	0.751400400726156	SMTN	-0.4104274776510761
1596	4210	chr22	29402500	29407500	chr22	32152500	32157500	shared	0.037488630488001	0.0330108149135847	-0.1835143691790444	-0.1835143691790444	shared	2750000	4210	stable	B_to_A	intra-TAD	ctrl	1.0441359	1.6715338	0.18854299	0.029328266	0.4113	0.0253999999999999	0.5903767943749774	0.5599698078946788	0.3743594814356753	0.3879392724078354	-0.0304069864802986	0.0135797909721601	chr22	29402500	32157500	ENST00000215793.13,ENST00000333137.12,ENST00000347557.6,ENST00000358743.5,ENST00000404574.5,ENST00000411423.1,ENST00000416786.5,ENST00000422839.5,ENST00000426927.5,ENST00000431481.1,ENST00000432777.5,ENST00000438223.5,ENST00000440425.6,ENST00000444440.1,ENST00000447376.1,ENST00000455608.5,ENST00000460658.5,ENST00000463818.1,ENST00000466272.1,ENST00000471037.1,ENST00000471342.1,ENST00000472911.1,ENST00000475548.5,ENST00000482444.5,ENST00000485618.1,ENST00000489337.5,ENST00000493335.5,ENST00000496189.1,ENST00000497697.5,ENST00000498259.1,ENST00000612341.4,ENST00000619644.5,ENST00000624247.1	ENST00000482444.5	ENST00000482444	ENSG00000183963	ENSG00000183963	ENSG00000183963.19	0.751400400726156	SMTN	-0.4104274776510761
1597	4210	chr22	29402500	29407500	chr22	32152500	32157500	shared	0.037488630488001	0.0330108149135847	-0.1835143691790444	-0.1835143691790444	shared	2750000	4210	stable	B_to_A	intra-TAD	ctrl	1.0441359	1.6715338	0.18854299	0.029328266	0.4113	0.0253999999999999	0.5903767943749774	0.5599698078946788	0.3743594814356753	0.3879392724078354	-0.0304069864802986	0.0135797909721601	chr22	29402500	32157500	ENST00000215793.13,ENST00000333137.12,ENST00000347557.6,ENST00000358743.5,ENST00000404574.5,ENST00000411423.1,ENST00000416786.5,ENST00000422839.5,ENST00000426927.5,ENST00000431481.1,ENST00000432777.5,ENST00000438223.5,ENST00000440425.6,ENST00000444440.1,ENST00000447376.1,ENST00000455608.5,ENST00000460658.5,ENST00000463818.1,ENST00000466272.1,ENST00000471037.1,ENST00000471342.1,ENST00000472911.1,ENST00000475548.5,ENST00000482444.5,ENST00000485618.1,ENST00000489337.5,ENST00000493335.5,ENST00000496189.1,ENST00000497697.5,ENST00000498259.1,ENST00000612341.4,ENST00000619644.5,ENST00000624247.1	ENST00000485618.1	ENST00000485618	ENSG00000099995	ENSG00000099995	ENSG00000099995.19	0.661576065763597	SF3A1	-0.5938420050027221
1598	4210	chr22	29402500	29407500	chr22	32152500	32157500	shared	0.037488630488001	0.0330108149135847	-0.1835143691790444	-0.1835143691790444	shared	2750000	4210	stable	B_to_A	intra-TAD	ctrl	1.0441359	1.6715338	0.18854299	0.029328266	0.4113	0.0253999999999999	0.5903767943749774	0.5599698078946788	0.3743594814356753	0.3879392724078354	-0.0304069864802986	0.0135797909721601	chr22	29402500	32157500	ENST00000215793.13,ENST00000333137.12,ENST00000347557.6,ENST00000358743.5,ENST00000404574.5,ENST00000411423.1,ENST00000416786.5,ENST00000422839.5,ENST00000426927.5,ENST00000431481.1,ENST00000432777.5,ENST00000438223.5,ENST00000440425.6,ENST00000444440.1,ENST00000447376.1,ENST00000455608.5,ENST00000460658.5,ENST00000463818.1,ENST00000466272.1,ENST00000471037.1,ENST00000471342.1,ENST00000472911.1,ENST00000475548.5,ENST00000482444.5,ENST00000485618.1,ENST00000489337.5,ENST00000493335.5,ENST00000496189.1,ENST00000497697.5,ENST00000498259.1,ENST00000612341.4,ENST00000619644.5,ENST00000624247.1	ENST00000489337.5	ENST00000489337	ENSG00000183963	ENSG00000183963	ENSG00000183963.19	0.751400400726156	SMTN	-0.4104274776510761
1599	4210	chr22	29402500	29407500	chr22	32152500	32157500	shared	0.037488630488001	0.0330108149135847	-0.1835143691790444	-0.1835143691790444	shared	2750000	4210	stable	B_to_A	intra-TAD	ctrl	1.0441359	1.6715338	0.18854299	0.029328266	0.4113	0.0253999999999999	0.5903767943749774	0.5599698078946788	0.3743594814356753	0.3879392724078354	-0.0304069864802986	0.0135797909721601	chr22	29402500	32157500	ENST00000215793.13,ENST00000333137.12,ENST00000347557.6,ENST00000358743.5,ENST00000404574.5,ENST00000411423.1,ENST00000416786.5,ENST00000422839.5,ENST00000426927.5,ENST00000431481.1,ENST00000432777.5,ENST00000438223.5,ENST00000440425.6,ENST00000444440.1,ENST00000447376.1,ENST00000455608.5,ENST00000460658.5,ENST00000463818.1,ENST00000466272.1,ENST00000471037.1,ENST00000471342.1,ENST00000472911.1,ENST00000475548.5,ENST00000482444.5,ENST00000485618.1,ENST00000489337.5,ENST00000493335.5,ENST00000496189.1,ENST00000497697.5,ENST00000498259.1,ENST00000612341.4,ENST00000619644.5,ENST00000624247.1	ENST00000493335.5	ENST00000493335	ENSG00000183963	ENSG00000183963	ENSG00000183963.19	0.751400400726156	SMTN	-0.4104274776510761
1600	4210	chr22	29402500	29407500	chr22	32152500	32157500	shared	0.037488630488001	0.0330108149135847	-0.1835143691790444	-0.1835143691790444	shared	2750000	4210	stable	B_to_A	intra-TAD	ctrl	1.0441359	1.6715338	0.18854299	0.029328266	0.4113	0.0253999999999999	0.5903767943749774	0.5599698078946788	0.3743594814356753	0.3879392724078354	-0.0304069864802986	0.0135797909721601	chr22	29402500	32157500	ENST00000215793.13,ENST00000333137.12,ENST00000347557.6,ENST00000358743.5,ENST00000404574.5,ENST00000411423.1,ENST00000416786.5,ENST00000422839.5,ENST00000426927.5,ENST00000431481.1,ENST00000432777.5,ENST00000438223.5,ENST00000440425.6,ENST00000444440.1,ENST00000447376.1,ENST00000455608.5,ENST00000460658.5,ENST00000463818.1,ENST00000466272.1,ENST00000471037.1,ENST00000471342.1,ENST00000472911.1,ENST00000475548.5,ENST00000482444.5,ENST00000485618.1,ENST00000489337.5,ENST00000493335.5,ENST00000496189.1,ENST00000497697.5,ENST00000498259.1,ENST00000612341.4,ENST00000619644.5,ENST00000624247.1	ENST00000496189.1	ENST00000496189	ENSG00000099995	ENSG00000099995	ENSG00000099995.19	0.661576065763597	SF3A1	-0.5938420050027221
1601	4210	chr22	29402500	29407500	chr22	32152500	32157500	shared	0.037488630488001	0.0330108149135847	-0.1835143691790444	-0.1835143691790444	shared	2750000	4210	stable	B_to_A	intra-TAD	ctrl	1.0441359	1.6715338	0.18854299	0.029328266	0.4113	0.0253999999999999	0.5903767943749774	0.5599698078946788	0.3743594814356753	0.3879392724078354	-0.0304069864802986	0.0135797909721601	chr22	29402500	32157500	ENST00000215793.13,ENST00000333137.12,ENST00000347557.6,ENST00000358743.5,ENST00000404574.5,ENST00000411423.1,ENST00000416786.5,ENST00000422839.5,ENST00000426927.5,ENST00000431481.1,ENST00000432777.5,ENST00000438223.5,ENST00000440425.6,ENST00000444440.1,ENST00000447376.1,ENST00000455608.5,ENST00000460658.5,ENST00000463818.1,ENST00000466272.1,ENST00000471037.1,ENST00000471342.1,ENST00000472911.1,ENST00000475548.5,ENST00000482444.5,ENST00000485618.1,ENST00000489337.5,ENST00000493335.5,ENST00000496189.1,ENST00000497697.5,ENST00000498259.1,ENST00000612341.4,ENST00000619644.5,ENST00000624247.1	ENST00000497697.5	ENST00000497697	ENSG00000183963	ENSG00000183963	ENSG00000183963.19	0.751400400726156	SMTN	-0.4104274776510761
1602	4210	chr22	29402500	29407500	chr22	32152500	32157500	shared	0.037488630488001	0.0330108149135847	-0.1835143691790444	-0.1835143691790444	shared	2750000	4210	stable	B_to_A	intra-TAD	ctrl	1.0441359	1.6715338	0.18854299	0.029328266	0.4113	0.0253999999999999	0.5903767943749774	0.5599698078946788	0.3743594814356753	0.3879392724078354	-0.0304069864802986	0.0135797909721601	chr22	29402500	32157500	ENST00000215793.13,ENST00000333137.12,ENST00000347557.6,ENST00000358743.5,ENST00000404574.5,ENST00000411423.1,ENST00000416786.5,ENST00000422839.5,ENST00000426927.5,ENST00000431481.1,ENST00000432777.5,ENST00000438223.5,ENST00000440425.6,ENST00000444440.1,ENST00000447376.1,ENST00000455608.5,ENST00000460658.5,ENST00000463818.1,ENST00000466272.1,ENST00000471037.1,ENST00000471342.1,ENST00000472911.1,ENST00000475548.5,ENST00000482444.5,ENST00000485618.1,ENST00000489337.5,ENST00000493335.5,ENST00000496189.1,ENST00000497697.5,ENST00000498259.1,ENST00000612341.4,ENST00000619644.5,ENST00000624247.1	ENST00000498259.1	ENST00000498259	ENSG00000099995	ENSG00000099995	ENSG00000099995.19	0.661576065763597	SF3A1	-0.5938420050027221
1603	4210	chr22	29402500	29407500	chr22	32152500	32157500	shared	0.037488630488001	0.0330108149135847	-0.1835143691790444	-0.1835143691790444	shared	2750000	4210	stable	B_to_A	intra-TAD	ctrl	1.0441359	1.6715338	0.18854299	0.029328266	0.4113	0.0253999999999999	0.5903767943749774	0.5599698078946788	0.3743594814356753	0.3879392724078354	-0.0304069864802986	0.0135797909721601	chr22	29402500	32157500	ENST00000215793.13,ENST00000333137.12,ENST00000347557.6,ENST00000358743.5,ENST00000404574.5,ENST00000411423.1,ENST00000416786.5,ENST00000422839.5,ENST00000426927.5,ENST00000431481.1,ENST00000432777.5,ENST00000438223.5,ENST00000440425.6,ENST00000444440.1,ENST00000447376.1,ENST00000455608.5,ENST00000460658.5,ENST00000463818.1,ENST00000466272.1,ENST00000471037.1,ENST00000471342.1,ENST00000472911.1,ENST00000475548.5,ENST00000482444.5,ENST00000485618.1,ENST00000489337.5,ENST00000493335.5,ENST00000496189.1,ENST00000497697.5,ENST00000498259.1,ENST00000612341.4,ENST00000619644.5,ENST00000624247.1	ENST00000612341.4	ENST00000612341	ENSG00000183963	ENSG00000183963	ENSG00000183963.19	0.751400400726156	SMTN	-0.4104274776510761
