Unnamed: 0,chr1,start1,end1,chr2,start2,end2,status,ctrl_signal,rbp1_signal,log2FC,log2FC_clipped,condition,distance,loop_id,comp_switch_A1,comp_switch_A2,loop_class,source,CTCF_signal,H3K27me3_signal,H3K4me3_signal,rad21_signal,GC_mean,GC_diff,E1_anchor1_ctrl,E1_anchor1_rbp1,E1_anchor2_ctrl,E1_anchor2_rbp1,delta_E1_anchor1,delta_E1_anchor2,loop_chr,loop_start,loop_end,gene_id
19671,chr1,206732500,206737500,chr1,207072500,207077500,gained,0.0083317632320618,0.0088245483747544,0.0829006034512005,0.0829006034512005,Mutant loop,340000,19671,stable,stable,inter-TAD,rbp1,0.26103398,0.0,0.24123655,0.03638809,0.4746,0.1299999999999999,-0.8952783600701301,-0.8051700772735316,-0.5566585866983763,-0.4267266779489103,0.0901082827965984,0.1299319087494659,chr1,206732500,207077500,"ENST00000356495.5,ENST00000487208.1,ENST00000491503.1"
19673,chr1,207062500,207067500,chr1,207502500,207507500,gained,0.0164876338847841,0.00762462268425,-1.112646524122434,-1.112646524122434,Mutant loop,440000,19673,stable,,intra-TAD,rbp1,3.0671487,0.1883416,0.188543,0.033638887,0.442,0.0383999999999999,-0.2413710632071605,-0.3129309503960107,-0.4308761323545574,-0.4249157959420654,-0.0715598871888501,0.0059603364124919,chr1,207062500,207507500,"ENST00000367057.8,ENST00000367058.7,ENST00000367059.3,ENST00000475194.1,ENST00000479186.1,ENST00000485707.1,ENST00000640301.1,ENST00000699620.1,ENST00000699621.1,ENST00000699640.1"
19674,chr1,207080000,207085000,chr1,207495000,207500000,gained,0.0240241025847537,0.0217848535318761,-0.141157126958443,-0.141157126958443,Mutant loop,415000,19674,stable,stable,intra-TAD,rbp1,0.26103398,0.18834169,0.188543,0.023957342,0.4099,0.0558,-0.4308761323545574,-0.4249157959420654,-0.5859942240318283,-0.6062775803948915,0.0059603364124919,-0.0202833563630632,chr1,207080000,207500000,"ENST00000367057.8,ENST00000367058.7,ENST00000367059.3,ENST00000475194.1,ENST00000479186.1,ENST00000485707.1,ENST00000640301.1,ENST00000699620.1,ENST00000699621.1,ENST00000699640.1"
19677,chr1,207410000,207415000,chr1,207500000,207505000,gained,0.0119264072628427,0.0189020467414774,0.6643829521972795,0.6643829521972795,Mutant loop,90000,19677,stable,,intra-TAD,rbp1,0.7831019,5.355974,0.20493805,0.030083625,0.3853,0.0309999999999999,0.8927058769804531,0.7005493440608772,0.5277925419991759,0.5059061772553637,-0.1921565329195759,-0.0218863647438122,chr1,207410000,207505000,"ENST00000367057.8,ENST00000367058.7,ENST00000367059.3,ENST00000475194.1,ENST00000479186.1,ENST00000485707.1,ENST00000640301.1,ENST00000699620.1,ENST00000699621.1,ENST00000699640.1"
19699,chr1,210432500,210437500,chr1,211662500,211667500,gained,0.0007488615374232,0.0016534566689653,1.1427143404358897,1.1427143404358897,Mutant loop,1230000,19699,stable,stable,uncategorized,rbp1,2.414564,0.0,0.188543,0.032399077,0.3853999999999999,0.0319999999999999,0.4344823901648046,0.3234624819682495,0.3298255508220135,0.3601858548852713,-0.1110199081965551,0.0303603040632578,chr1,210432500,211667500,ENST00000367001.5
19703,chr1,211472500,211477500,chr1,211652500,211657500,gained,0.0150610609775286,0.0175785633164232,0.2229937605055821,0.2229937605055821,Mutant loop,180000,19703,stable,stable,intra-TAD,rbp1,0.8809896,0.3766836,0.188543,0.024573736,0.4590999999999999,0.0882,-0.446994951106898,-0.5436990330173722,-0.2628590048179406,-0.3716511393458175,-0.0967040819104742,-0.1087921345278769,chr1,211472500,211657500,ENST00000367001.5
19704,chr1,211542500,211547500,chr1,211652500,211657500,gained,0.0150618162313322,0.0143263718840926,-0.0722224509540184,-0.0722224509540184,Mutant loop,110000,19704,stable,stable,intra-TAD,rbp1,1.8598671,0.09417085,0.188543,0.02429716,0.4901,0.0262,0.0227903543737859,0.0392454355219216,-0.0986115356285871,-0.1189552746026693,0.0164550811481357,-0.0203437389740822,chr1,211542500,211657500,ENST00000367001.5
19705,chr1,211575000,211580000,chr1,211660000,211665000,gained,0.0224491896218745,0.0219748948760092,-0.0308071032444731,-0.0308071032444731,Mutant loop,85000,19705,stable,stable,uncategorized,rbp1,1.0441359,0.77690995,0.18854302,0.027515873,0.4595,0.1046,0.0227903543737859,0.0392454355219216,-0.0986115356285871,-0.1189552746026693,0.0164550811481357,-0.0203437389740822,chr1,211575000,211665000,ENST00000367001.5
19754,chr1,221462500,221467500,chr1,222172500,222177500,gained,0.0068786476932763,0.0074587530664949,0.1168094985254543,0.1168094985254543,Mutant loop,710000,19754,stable,stable,uncategorized,rbp1,6.6237354,0.37668347,0.188543,0.04913619,0.3827,0.0313999999999999,0.15386062245354,0.1956197201633222,0.3900152236294371,0.2971254593685389,0.0417590977097821,-0.0928897642608981,chr1,221462500,222177500,"ENST00000421147.5,ENST00000441160.1"
19755,chr1,221472500,221477500,chr1,222152500,222157500,gained,0.0074414798696648,0.0045769710734356,-0.7011963811465071,-0.7011963811465071,Mutant loop,680000,19755,stable,stable,uncategorized,rbp1,2.6103387,0.56502527,0.21843398,0.033780757,0.4146,0.0272,0.3900152236294371,0.2971254593685389,0.0843705382382762,0.074239277951514,-0.0928897642608981,-0.0101312602867622,chr1,221472500,222157500,"ENST00000421147.5,ENST00000441160.1"
19769,chr1,225470000,225475000,chr1,225840000,225845000,gained,0.0194003799284298,0.0194394671680292,0.0029037697099667,0.0029037697099667,Mutant loop,370000,19769,stable,stable,uncategorized,rbp1,2.9692607,0.56502545,0.188543,0.033650033,0.5472,0.0544,0.5718940695608689,0.5044844485924384,0.7065938752480708,0.7985742426369691,-0.0674096209684305,0.0919803673888982,chr1,225470000,225845000,"ENST00000272167.10,ENST00000366837.5,ENST00000448202.5,ENST00000467015.1,ENST00000614058.4"
19770,chr1,225472500,225477500,chr1,225972500,225977500,gained,0.0367964289799033,0.0311493342961174,-0.2403644311850475,-0.2403644311850475,Mutant loop,500000,19770,stable,stable,uncategorized,rbp1,0.75047266,2.8015864,0.188543,0.023626018,0.5206,0.0723999999999999,0.6276898619309391,0.5096403932194725,0.7065938752480708,0.7985742426369691,-0.1180494687114666,0.0919803673888982,chr1,225472500,225977500,"ENST00000272167.10,ENST00000366837.5,ENST00000448202.5,ENST00000467015.1,ENST00000614058.4"
19775,chr1,225772500,225777500,chr1,225972500,225977500,gained,0.0151333698707171,0.0167007483965801,0.1421794744437962,0.1421794744437962,Mutant loop,200000,19775,stable,stable,inter-TAD,rbp1,5.742745,1.4949636,0.19311929,0.03405126,0.4634,0.0419999999999999,-0.283014967662858,-0.1960944607766743,-0.2373926823621024,-0.1457348956302859,0.0869205068861837,0.0916577867318165,chr1,225772500,225977500,"ENST00000272167.10,ENST00000366837.5,ENST00000448202.5,ENST00000467015.1,ENST00000614058.4"
19788,chr1,229262500,229267500,chr1,230312500,230317500,gained,0.0057393994550177,0.0091515361682276,0.6731141454841469,0.6731141454841469,Mutant loop,1050000,19788,stable,stable,inter-TAD,rbp1,11.51812,4.367179,0.188543,0.037003003,0.4465,0.0358,0.5062933070207603,0.6176589874018588,-0.1688284023650509,-0.0495959863795053,0.1113656803810985,0.1192324159855455,chr1,229262500,230317500,"ENST00000366672.5,ENST00000485438.1,ENST00000488903.1,ENST00000492568.1,ENST00000494106.1"
19789,chr1,229985000,229990000,chr1,230060000,230065000,gained,0.007768401008128,0.0155711140330265,1.003182585193689,1.003182585193689,Mutant loop,75000,19789,stable,stable,intra-TAD,rbp1,54.164516,0.57679665,0.62416697,0.033948295,0.4103,0.0665999999999999,0.163531211752189,0.1917769893184568,0.2805708166517156,0.3320204143801295,0.0282457775662677,0.0514495977284139,chr1,229985000,230065000,ENST00000494106.1
19855,chr10,4822500,4827500,chr10,5622500,5627500,gained,0.0026605520818541,0.0028910455468111,0.1198656924585931,0.1198656924585931,Mutant loop,800000,19855,stable,stable,inter-TAD,rbp1,0.52206796,0.67096764,0.188543,0.029805984,0.4969,0.0266,0.3364358303169827,0.355167459619377,0.3182485309527137,0.3246511333726186,0.0187316293023942,0.0064026024199048,chr10,4822500,5627500,"ENST00000380554.5,ENST00000439082.7,ENST00000480697.6,ENST00000602997.5,ENST00000603312.1,ENST00000603484.1,ENST00000605149.5,ENST00000605322.1,ENST00000605781.5"
19856,chr10,4832500,4837500,chr10,5392500,5397500,gained,0.0069747238545573,0.0071279816802781,0.0313575305341791,0.0313575305341791,Mutant loop,560000,19856,stable,stable,intra-TAD,rbp1,2.055641,0.329598,0.23185694,0.047031227,0.4593,0.0005999999999999,0.3182485309527137,0.3246511333726186,0.3353662041805744,0.3508883040849189,0.0064026024199048,0.0155220999043445,chr10,4832500,5397500,"ENST00000380554.5,ENST00000439082.7,ENST00000480697.6,ENST00000602997.5,ENST00000603312.1,ENST00000603484.1,ENST00000605149.5,ENST00000605322.1,ENST00000605781.5"
19857,chr10,4842500,4847500,chr10,5282500,5287500,gained,0.0162039872821389,0.0177635404247987,0.1325702939236751,0.1325702939236751,Mutant loop,440000,19857,stable,stable,intra-TAD,rbp1,3.1324067,1.2006801,0.188543,0.053513944,0.4871999999999999,0.108,0.7235730986785798,0.6906606722499283,1.098980082599183,1.0803799102090947,-0.0329124264286514,-0.0186001723900879,chr10,4842500,5287500,"ENST00000380554.5,ENST00000439082.7,ENST00000480697.6,ENST00000602997.5,ENST00000603312.1,ENST00000603484.1,ENST00000605149.5,ENST00000605322.1,ENST00000605781.5"
19858,chr10,4852500,4857500,chr10,5412500,5417500,gained,0.0049189073153667,0.007761865598488,0.658065580880931,0.658065580880931,Mutant loop,560000,19858,stable,stable,intra-TAD,rbp1,1.0441356,0.1883418,0.20433985,0.026851527,0.4243,0.0418,0.7235730986785798,0.6906606722499283,0.7793397586713843,0.7916081780309153,-0.0329124264286514,0.012268419359531,chr10,4852500,5417500,"ENST00000380554.5,ENST00000439082.7,ENST00000480697.6,ENST00000602997.5,ENST00000603312.1,ENST00000603484.1,ENST00000605149.5,ENST00000605322.1,ENST00000605781.5"
19860,chr10,4852500,4857500,chr10,5082500,5087500,gained,0.0143318034821468,0.0157709362835756,0.138048145552892,0.138048145552892,Mutant loop,230000,19860,stable,stable,intra-TAD,rbp1,5.579598,0.05885675,0.188543,0.031718053,0.3935999999999999,0.0196,0.7780844559649847,0.7469067798755888,0.0326321880529415,0.1952827937189887,-0.0311776760893958,0.1626506056660472,chr10,4852500,5087500,"ENST00000439082.7,ENST00000602997.5,ENST00000605149.5,ENST00000605781.5"
19861,chr10,5092500,5097500,chr10,5282500,5287500,gained,0.0210600949092879,0.0190455712359346,-0.1450563785555786,-0.1450563785555786,Mutant loop,190000,19861,stable,stable,intra-TAD,rbp1,0.2936632,0.18834169,0.21443343,0.112741284,0.3914999999999999,0.0833999999999999,0.8427851971216843,0.8984930220536343,0.0326321880529415,0.1952827937189887,0.05570782493195,0.1626506056660472,chr10,5092500,5287500,"ENST00000380554.5,ENST00000439082.7,ENST00000480697.6,ENST00000602997.5,ENST00000603312.1,ENST00000603484.1,ENST00000605149.5,ENST00000605322.1,ENST00000605781.5"
20003,chr10,58410000,58415000,chr10,58525000,58530000,gained,0.0150757386296286,0.0132210620851148,-0.1893906108559495,-0.1893906108559495,Mutant loop,115000,20003,stable,stable,intra-TAD,rbp1,5.710115,5.426601,0.19123647,0.05691275,0.3994999999999999,0.0486,-0.1559325706317203,-0.1589491801279546,0.0016736745298529,-0.0448280417705175,-0.0030166094962343,-0.0465017163003705,chr10,58410000,58530000,ENST00000373886.8
20004,chr10,58412500,58417500,chr10,58642500,58647500,gained,0.0105986554791931,0.0085075323430839,-0.3170686234486536,-0.3170686234486536,Mutant loop,230000,20004,stable,stable,intra-TAD,rbp1,0.0,0.6003392,0.2346785,0.026339414,0.4078,0.0655999999999999,-0.1559325706317203,-0.1589491801279546,-0.0653072096895115,0.0625794256352373,-0.0030166094962343,0.1278866353247488,chr10,58412500,58647500,"ENST00000373886.8,ENST00000476684.1"
20005,chr10,58530000,58535000,chr10,58645000,58650000,gained,0.0120690923954102,0.0153818459755487,0.3499114630934732,0.3499114630934732,Mutant loop,115000,20005,stable,stable,intra-TAD,rbp1,4.665981,0.37668356,0.188543,0.034726977,0.3721,0.0221999999999999,0.0016736745298529,-0.0448280417705175,0.0926625683915514,0.0380489549862614,-0.0465017163003705,-0.0546136134052899,chr10,58530000,58650000,"ENST00000373886.8,ENST00000476684.1"
20006,chr10,58780000,58785000,chr10,59225000,59230000,gained,0.0132583354468275,0.0124996729262546,-0.0850093148334964,-0.0850093148334964,Mutant loop,445000,20006,stable,stable,intra-TAD,rbp1,10.115059,0.09417081,0.21910526,0.044001833,0.3513,0.0453999999999999,0.0016736745298529,-0.0448280417705175,0.0621839742360531,0.0367942531511148,-0.0465017163003705,-0.0253897210849382,chr10,58780000,59230000,"ENST00000263103.1,ENST00000373886.8"
20007,chr10,58780000,58785000,chr10,59180000,59185000,gained,0.0282764982325954,0.0194629511294917,-0.5388729878029932,-0.5388729878029932,Mutant loop,400000,20007,stable,stable,intra-TAD,rbp1,6.1342945,0.18834195,0.6292262,0.028723765,0.3586,0.0307999999999999,0.0621839742360531,0.0367942531511148,0.0926625683915514,0.0380489549862614,-0.0253897210849382,-0.0546136134052899,chr10,58780000,59185000,"ENST00000263103.1,ENST00000373886.8"
20048,chr10,68212500,68217500,chr10,68882500,68887500,gained,0.0051665573071258,0.002895054250947,-0.8356128893439585,-0.8356128893439585,Mutant loop,670000,20048,stable,stable,intra-TAD,rbp1,1.0441359,0.0941708,0.188543,0.026910279,0.4406,0.004,0.8866817296897804,0.7824685091445718,0.5221294296925936,0.582713301739872,-0.1042132205452086,0.0605838720472784,chr10,68212500,68887500,"ENST00000265866.12,ENST00000354695.5,ENST00000461310.5,ENST00000467249.1,ENST00000469172.5,ENST00000478698.1,ENST00000480987.5,ENST00000481819.5,ENST00000486854.5,ENST00000490442.5,ENST00000491200.5"
20051,chr10,69002500,69007500,chr10,69382500,69387500,gained,0.0037691269119677,0.006044555826341,0.6814059559827306,0.6814059559827306,Mutant loop,380000,20051,stable,stable,intra-TAD,rbp1,10.01717,1.0358797,0.2444385,0.04742954,0.4387999999999999,0.1035999999999999,0.8788628648007355,0.6787569973178321,0.6911719499575889,0.6978775937137451,-0.2001058674829033,0.0067056437561562,chr10,69002500,69387500,"ENST00000298649.8,ENST00000359426.7,ENST00000421088.5,ENST00000436817.6,ENST00000450646.6,ENST00000464803.6,ENST00000470050.2,ENST00000476368.6,ENST00000479594.5,ENST00000480047.5,ENST00000483054.5,ENST00000483077.5,ENST00000488644.5,ENST00000493591.6,ENST00000494253.1,ENST00000643399.2,ENST00000703944.1,ENST00000703945.1,ENST00000703946.1,ENST00000703947.1,ENST00000703948.1,ENST00000703949.1,ENST00000703950.1,ENST00000703951.1,ENST00000703952.1,ENST00000703953.1,ENST00000703954.1,ENST00000703955.1,ENST00000703956.1,ENST00000703957.1"
20065,chr10,71835000,71840000,chr10,71895000,71900000,gained,0.0186276408473548,0.0241850111005164,0.3766682284866827,0.3766682284866827,Mutant loop,60000,20065,stable,stable,intra-TAD,rbp1,0.0,0.18834177,0.19123647,0.02683407,0.4793,0.0262,0.6926265183500817,0.6462024200915953,0.6480670023299092,0.5633993779909506,-0.0464240982584863,-0.0846676243389585,chr10,71835000,71900000,ENST00000394936.8
20178,chr10,99390000,99395000,chr10,99545000,99550000,gained,0.0086791864157675,0.013633240598493,0.6514968127682481,0.6514968127682481,Mutant loop,155000,20178,stable,stable,intra-TAD,rbp1,13.280093,0.75336725,0.23185694,0.053237084,0.4635,0.0249999999999999,0.5720411647440132,0.5320497572069278,0.55443627173196,0.616880166844127,-0.0399914075370854,0.062443895112167,chr10,99390000,99550000,"ENST00000370508.7,ENST00000471741.1,ENST00000489349.1"
20184,chr10,100302500,100307500,chr10,100512500,100517500,gained,0.0121198064341351,0.0138559183107286,0.1931356719557922,0.1931356719557922,Mutant loop,210000,20184,stable,stable,intra-TAD,rbp1,1.0441359,0.3884551,0.18960223,0.04680997,0.4352,0.0136,0.5698243486354254,0.6381115232061028,0.6759811662633799,0.6595303274285091,0.0682871745706773,-0.0164508388348707,chr10,100302500,100517500,ENST00000370355.3
20185,chr10,100332500,100337500,chr10,100512500,100517500,gained,0.0145972121407446,0.0129355695862022,-0.1743492802715193,-0.1743492802715193,Mutant loop,180000,20185,stable,stable,inter-TAD,rbp1,0.48943868,0.47085434,0.188543,0.025459543,0.448,0.012,0.8142684285112116,0.8622412970485224,0.8242530325383481,0.7590542757073895,0.0479728685373107,-0.0651987568309586,chr10,100332500,100517500,ENST00000370355.3
20209,chr10,104290000,104295000,chr10,104350000,104355000,gained,0.0307444988262796,0.0298316322047483,-0.0434853739839733,-0.0434853739839733,Mutant loop,60000,20209,stable,stable,intra-TAD,rbp1,0.52206796,0.38845462,0.22393999,0.027549785,0.4451,0.0178,-0.1003364000543802,-0.0916582877441983,0.3676329548026862,0.4164235694016366,0.0086781123101819,0.0487906145989504,chr10,104290000,104355000,"ENST00000278071.6,ENST00000337478.3,ENST00000358187.2,ENST00000458723.1,ENST00000647721.1"
20210,chr10,104292500,104297500,chr10,104622500,104627500,gained,0.0053056524727673,0.0048859568539006,-0.1188890564851831,-0.1188890564851831,Mutant loop,330000,20210,stable,stable,intra-TAD,rbp1,5.416453,0.56502527,0.5795024,0.03161822,0.3981,0.0989999999999999,-0.1003364000543802,-0.0916582877441983,0.3676329548026862,0.4164235694016366,0.0086781123101819,0.0487906145989504,chr10,104292500,104627500,"ENST00000278071.6,ENST00000337478.3,ENST00000358187.2,ENST00000458723.1,ENST00000647721.1"
20285,chr11,2432500,2437500,chr11,2892500,2897500,gained,0.0130863576017649,0.0144591910996976,0.1439232450105358,0.1439232450105358,Mutant loop,460000,20285,stable,stable,intra-TAD,rbp1,0.3589217,0.094170995,0.188543,0.026440918,0.5757,0.0038,-0.2461132829362855,-0.3417403709818233,-0.3757702099720363,-0.3598502677665132,-0.0956270880455378,0.0159199422055231,chr11,2432500,2897500,"ENST00000155840.12,ENST00000335475.6,ENST00000345015.4,ENST00000380776.5,ENST00000496887.7,ENST00000526095.2,ENST00000646564.2"
20286,chr11,2695000,2700000,chr11,2880000,2885000,gained,0.0091781133391395,0.0130319048246023,0.5057784450399887,0.5057784450399887,Mutant loop,185000,20286,stable,stable,intra-TAD,rbp1,4.3723173,0.17657031,0.19763517,0.045820657,0.5381,0.1321999999999999,0.4438195746405336,0.347852851241521,0.5277925419991759,0.5059061772553637,-0.0959667233990125,-0.0218863647438122,chr11,2695000,2885000,"ENST00000155840.12,ENST00000335475.6,ENST00000496887.7,ENST00000526095.2,ENST00000646564.2"
20420,chr11,34582500,34587500,chr11,35402500,35407500,gained,0.0024525721656866,0.002330262684116,-0.0738029925370949,-0.0738029925370949,Mutant loop,820000,20420,stable,stable,inter-TAD,rbp1,7.8310213,0.0941709,0.188543,0.025623716,0.4236999999999999,0.0002,0.5917501188862763,0.6082208201508658,0.6631751454947826,0.6472533460707351,0.0164707012645894,-0.0159217994240474,chr11,34582500,35407500,"ENST00000263398.11,ENST00000278385.10,ENST00000278386.10,ENST00000279452.10,ENST00000352818.8,ENST00000415148.6,ENST00000425428.6,ENST00000428726.8,ENST00000433892.6,ENST00000434472.6,ENST00000442151.6,ENST00000524922.1,ENST00000525209.5,ENST00000525211.6,ENST00000525241.1,ENST00000525293.5,ENST00000525348.1,ENST00000525469.1,ENST00000525685.6,ENST00000525688.5,ENST00000526000.6,ENST00000526025.2,ENST00000526553.6,ENST00000526669.6,ENST00000527326.1,ENST00000527889.6,ENST00000528086.5,ENST00000528455.5,ENST00000528672.1,ENST00000531110.6,ENST00000531118.5,ENST00000531141.1,ENST00000531873.5,ENST00000532339.1,ENST00000533222.5,ENST00000534082.1,ENST00000534296.5"
20421,chr11,34585000,34590000,chr11,35385000,35390000,gained,0.0018959180733753,0.0046041738561491,1.2800456877776911,1.2800456877776911,Mutant loop,800000,20421,stable,stable,intra-TAD,rbp1,1.859866,3.366611,0.188543,0.024533816,0.4144,0.0103999999999999,0.5940838953968365,0.5973917818560943,0.6631751454947826,0.6472533460707351,0.0033078864592578,-0.0159217994240474,chr11,34585000,35390000,"ENST00000263398.11,ENST00000278385.10,ENST00000278386.10,ENST00000279452.10,ENST00000352818.8,ENST00000415148.6,ENST00000425428.6,ENST00000428726.8,ENST00000433892.6,ENST00000434472.6,ENST00000442151.6,ENST00000524922.1,ENST00000525209.5,ENST00000525211.6,ENST00000525241.1,ENST00000525293.5,ENST00000525348.1,ENST00000525469.1,ENST00000525685.6,ENST00000525688.5,ENST00000526000.6,ENST00000526025.2,ENST00000526553.6,ENST00000526669.6,ENST00000527326.1,ENST00000527889.6,ENST00000528086.5,ENST00000528455.5,ENST00000528672.1,ENST00000531110.6,ENST00000531118.5,ENST00000531141.1,ENST00000531873.5,ENST00000532339.1,ENST00000533222.5,ENST00000534082.1,ENST00000534296.5"
20424,chr11,34925000,34930000,chr11,35235000,35240000,gained,0.008335719982786,0.0095887358116569,0.2020338066734688,0.2020338066734688,Mutant loop,310000,20424,stable,stable,intra-TAD,rbp1,3.915507,0.094170995,0.19923359,0.03878691,0.3758,0.074,0.5718940695608689,0.5044844485924384,0.7065938752480708,0.7985742426369691,-0.0674096209684305,0.0919803673888982,chr11,34925000,35240000,"ENST00000263398.11,ENST00000278385.10,ENST00000278386.10,ENST00000279452.10,ENST00000352818.8,ENST00000415148.6,ENST00000425428.6,ENST00000428726.8,ENST00000433892.6,ENST00000434472.6,ENST00000442151.6,ENST00000524922.1,ENST00000525209.5,ENST00000525211.6,ENST00000525241.1,ENST00000525293.5,ENST00000525348.1,ENST00000525469.1,ENST00000525685.6,ENST00000525688.5,ENST00000526000.6,ENST00000526025.2,ENST00000526553.6,ENST00000526669.6,ENST00000527326.1,ENST00000527889.6,ENST00000528086.5,ENST00000528455.5,ENST00000528672.1,ENST00000531110.6,ENST00000531118.5,ENST00000531141.1,ENST00000531873.5,ENST00000532339.1,ENST00000533222.5,ENST00000534082.1,ENST00000534296.5"
20425,chr11,34925000,34930000,chr11,35390000,35395000,gained,0.0452708858327111,0.0533426888938845,0.2367070133483005,0.2367070133483005,Mutant loop,465000,20425,stable,stable,intra-TAD,rbp1,2.8713722,0.27074125,0.18854302,0.034909263,0.3948,0.1119999999999999,0.6276898619309391,0.5096403932194725,0.7074918773940344,0.6832144121137217,-0.1180494687114666,-0.0242774652803127,chr11,34925000,35395000,"ENST00000263398.11,ENST00000278385.10,ENST00000278386.10,ENST00000279452.10,ENST00000352818.8,ENST00000415148.6,ENST00000425428.6,ENST00000428726.8,ENST00000433892.6,ENST00000434472.6,ENST00000442151.6,ENST00000524922.1,ENST00000525209.5,ENST00000525211.6,ENST00000525241.1,ENST00000525293.5,ENST00000525348.1,ENST00000525469.1,ENST00000525685.6,ENST00000525688.5,ENST00000526000.6,ENST00000526025.2,ENST00000526553.6,ENST00000526669.6,ENST00000527326.1,ENST00000527889.6,ENST00000528086.5,ENST00000528455.5,ENST00000528672.1,ENST00000531110.6,ENST00000531118.5,ENST00000531141.1,ENST00000531873.5,ENST00000532339.1,ENST00000533222.5,ENST00000534082.1,ENST00000534296.5"
20426,chr11,34930000,34935000,chr11,35480000,35485000,gained,0.0067786931945508,0.0049029908733864,-0.4673450993679627,-0.4673450993679627,Mutant loop,550000,20426,stable,stable,uncategorized,rbp1,1.3051692,0.0941708,0.188543,0.025327371,0.3832,0.0443999999999999,-1.2446290223005811,-1.2282893586590435,-1.1618281730876423,-1.0842698091327372,0.0163396636415376,0.0775583639549053,chr11,34930000,35485000,"ENST00000263398.11,ENST00000278385.10,ENST00000278386.10,ENST00000279452.10,ENST00000352818.8,ENST00000415148.6,ENST00000425428.6,ENST00000428726.8,ENST00000433892.6,ENST00000434472.6,ENST00000442151.6,ENST00000524922.1,ENST00000525209.5,ENST00000525211.6,ENST00000525241.1,ENST00000525293.5,ENST00000525348.1,ENST00000525469.1,ENST00000525685.6,ENST00000525688.5,ENST00000526000.6,ENST00000526025.2,ENST00000526553.6,ENST00000526669.6,ENST00000527326.1,ENST00000527889.6,ENST00000528086.5,ENST00000528455.5,ENST00000528672.1,ENST00000531110.6,ENST00000531118.5,ENST00000531141.1,ENST00000531873.5,ENST00000532339.1,ENST00000533222.5,ENST00000534082.1,ENST00000534296.5"
20427,chr11,34995000,35000000,chr11,35385000,35390000,gained,0.0119945419702266,0.0122376234716767,0.0289453488092232,0.0289453488092232,Mutant loop,390000,20427,stable,stable,intra-TAD,rbp1,1.0115061,0.28251284,0.188543,0.025953865,0.3738,0.0708,-0.2876120775170259,-0.2567793647808211,-0.3612608881971081,-0.3502105825009366,0.0308327127362048,0.0110503056961715,chr11,34995000,35390000,"ENST00000263398.11,ENST00000278385.10,ENST00000278386.10,ENST00000279452.10,ENST00000352818.8,ENST00000415148.6,ENST00000425428.6,ENST00000428726.8,ENST00000433892.6,ENST00000434472.6,ENST00000442151.6,ENST00000524922.1,ENST00000525209.5,ENST00000525211.6,ENST00000525241.1,ENST00000525293.5,ENST00000525348.1,ENST00000525469.1,ENST00000525685.6,ENST00000525688.5,ENST00000526000.6,ENST00000526025.2,ENST00000526553.6,ENST00000526669.6,ENST00000527326.1,ENST00000527889.6,ENST00000528086.5,ENST00000528455.5,ENST00000528672.1,ENST00000531110.6,ENST00000531118.5,ENST00000531141.1,ENST00000531873.5,ENST00000532339.1,ENST00000533222.5,ENST00000534082.1,ENST00000534296.5"
20533,chr11,77120000,77125000,chr11,77555000,77560000,gained,0.0164930794049868,0.01199875568872,-0.4589759866850833,-0.4589759866850833,Mutant loop,435000,20533,stable,stable,intra-TAD,rbp1,1.4030577,0.17657053,0.19763517,0.024144914,0.5153,0.1089999999999999,0.3223083433339946,0.2549307671858845,0.0980816562303125,0.1328465505476041,-0.06737757614811,0.0347648943172915,chr11,77120000,77560000,"ENST00000456580.6,ENST00000527129.1,ENST00000529629.5,ENST00000531028.2,ENST00000648180.1,ENST00000648752.1"
20597,chr11,95065000,95070000,chr11,95705000,95710000,gained,0.0052145711871024,0.0059300801308318,0.1855029798380756,0.1855029798380756,Mutant loop,640000,20597,stable,stable,intra-TAD,rbp1,0.783102,10.782578,0.188543,0.023887545,0.4071,0.015,0.021564728030513,0.0090012343036019,-0.1540763063113588,-0.0654364523577502,-0.0125634937269111,0.0886398539536085,chr11,95065000,95710000,"ENST00000278499.6,ENST00000416495.6,ENST00000536441.7,ENST00000537480.1,ENST00000542176.1,ENST00000634898.1"
20598,chr11,95152500,95157500,chr11,95772500,95777500,gained,0.0108384749007831,0.0101346649779378,-0.096863368675668,-0.096863368675668,Mutant loop,620000,20598,stable,stable,inter-TAD,rbp1,1.0115057,5.8974557,0.188543,0.025050618,0.3794,0.1228,0.021564728030513,0.0090012343036019,0.1889491847835057,0.2729909363972268,-0.0125634937269111,0.084041751613721,chr11,95152500,95777500,"ENST00000278499.6,ENST00000416495.6,ENST00000536441.7,ENST00000537480.1,ENST00000542176.1,ENST00000634898.1"
20599,chr11,95160000,95165000,chr11,95590000,95595000,gained,0.0035564032885222,0.0065098513107453,0.8722056596959523,0.8722056596959523,Mutant loop,430000,20599,stable,stable,intra-TAD,rbp1,5.87326,0.2825127,0.2910699,0.030708117,0.4371,0.0117999999999999,0.021564728030513,0.0090012343036019,-0.1540763063113588,-0.0654364523577502,-0.0125634937269111,0.0886398539536085,chr11,95160000,95595000,"ENST00000278499.6,ENST00000416495.6,ENST00000536441.7,ENST00000537480.1,ENST00000542176.1,ENST00000634898.1"
