gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000139921	6585.59031905184	-0.113254744573921	0.12208278162804	-0.927688106902608	0.353569379463486	0.669818184608805
ENSG00000201376	10.4661969350367	-0.77276604502256	1.12435315263607	-0.687298330787613	0.491894750496652	NA
ENSG00000201820	0	NA	NA	NA	NA	NA
ENSG00000258955	2.35030305902693	0	3.69652172938187	0	1	NA
ENSG00000258479	67.8272639072712	-0.405562660469725	0.624290507669575	-0.649637717516573	0.515926263619135	NA
ENSG00000258942	6.20890220978225	0	4.99745499509333	0	1	NA
ENSG00000258537	196.449565365626	-0.181443416928295	0.277441534016946	-0.653987938652374	0.513119576316493	0.781942854735343
ENSG00000296920	0	NA	NA	NA	NA	NA
ENSG00000258893	0.943798735866448	3.31526661043431	4.40597248279291	0.752448324037827	0.451781495197885	NA
ENSG00000139926	1050.05807182346	0.0181643822695564	0.141985866074525	0.127930918560742	0.898203642606347	0.964954755930163
ENSG00000252400	0.207974359801854	0	4.9974549951827	0	1	NA
ENSG00000251756	1.70418611480242	0.0325134444461426	2.93080252918432	0.0110937001460796	0.99114868948704	NA
ENSG00000207004	2.92113030690945	-1.45741937530859	2.21902708687349	-0.656783048719801	0.511320425338141	NA
ENSG00000296533	0	NA	NA	NA	NA	NA
ENSG00000259111	0.415948719603708	0	4.99745499513635	0	1	NA
ENSG00000258423	0.415948719603708	0	4.99745499513635	0	1	NA
ENSG00000258550	0	NA	NA	NA	NA	NA
ENSG00000293790	0	NA	NA	NA	NA	NA
ENSG00000258535	3.4042968730443	0	3.315605858173	0	1	NA
ENSG00000258849	0	NA	NA	NA	NA	NA
ENSG00000293813	0	NA	NA	NA	NA	NA
ENSG00000259157	0	NA	NA	NA	NA	NA
ENSG00000299087	0	NA	NA	NA	NA	NA
ENSG00000186469	5.91460351705087	-0.522511001653081	1.71993030877332	-0.303797775402739	0.761281961662412	NA
ENSG00000299112	0.415948719603708	0	4.99745499513635	0	1	NA
ENSG00000258928	1.61533179221639	0	4.26384832439126	0	1	NA
ENSG00000259007	1.33466280311688	0	4.55041385210634	0	1	NA
ENSG00000258854	0.831897439207416	0	4.99745499511325	0	1	NA
ENSG00000087302	5798.02591101716	0.0248246589548023	0.113566792353196	0.218590826071735	0.826968799725565	0.936415893646131
ENSG00000087303	4.63957651689814	-0.403702923176496	1.76263325728276	-0.229033987364358	0.818842500041315	NA
ENSG00000258694	1.13942594302314	3.34332837770567	4.83773321030619	0.691093996374816	0.489506472895854	NA
ENSG00000258981	2.0312805118201	0	3.95369529176255	0	1	NA
ENSG00000294890	3.16887825616777	-4.00886428919608	2.9728024216437	-1.34851353053579	0.177493271271654	NA
ENSG00000258440	2.20491380043161	0	4.54119331569928	0	1	NA
ENSG00000308586	0.29409874645762	2.34211587237904	4.89027728391136	0.478933143542682	0.631986191506558	NA
ENSG00000168229	0.831897439207416	0	4.99745499511325	0	1	NA
ENSG00000289424	8.34231753372715	-1.10409042867705	1.50866611408121	-0.731832191610832	0.464270997897662	NA
ENSG00000261208	0.367485633405269	0	4.99745499514185	0	1	NA
ENSG00000125384	93.3268798917308	0.0550269012441401	0.411875311896278	0.133600873018574	0.893718193810027	NA
ENSG00000306058	0.415948719603708	0	4.99745499513635	0	1	NA
ENSG00000087301	1038.28343548724	-0.000343370456981052	0.168075901611714	-0.00204294877307456	0.998369963849317	0.999700951614881
ENSG00000180998	118.151225537224	0.506853529123688	0.375022027280849	1.35153002291279	0.176525709246843	NA
ENSG00000197930	7358.74057709805	0.0654397500692228	0.112300208776191	0.582721535270169	0.560080773576388	0.808851486078502
ENSG00000258757	0.183742816702634	0	4.99745499518556	0	1	NA
ENSG00000100519	6281.86626454338	-0.110461321091359	0.126043556001292	-0.876374204249097	0.38082663702946	0.694847846317808
ENSG00000198252	1766.58576012687	-0.110082216618671	0.18423462794113	-0.597510999147491	0.550166265664546	0.802580924752107
ENSG00000100522	3072.94045691275	0.0715874785134059	0.166037872849455	0.431151503478448	0.666358213765763	0.866654394822764
ENSG00000259049	144.559732992696	-0.344211422415005	0.344141287689626	-1.00020379631241	0.317211892429933	NA
ENSG00000285664	317.202805361754	0.484660640263842	0.316985312422073	1.52896876060461	0.126272188489749	0.39985501217226
ENSG00000258698	0	NA	NA	NA	NA	NA
ENSG00000258802	0	NA	NA	NA	NA	NA
ENSG00000073712	56.3617593034701	0.127105768428813	0.646509654408655	0.196603047707112	0.844138185436637	NA
ENSG00000271075	31.9426235104864	2.3083381461873	1.92805847747172	1.1972345098237	0.231215162445881	NA
ENSG00000288045	32.9910594706828	0	2.17205230561445	0	1	NA
ENSG00000258503	2.92576305223405	0	3.43317070245625	0	1	NA
ENSG00000258993	2.19079178542352	0	3.80189730152825	0	1	NA
ENSG00000100523	2192.94362669517	-0.233159259818367	0.142061333641852	-1.64125771482746	0.100743929708386	0.351879845502406
ENSG00000258985	3.59814921783805	0	3.23890840516223	0	1	NA
ENSG00000301869	9.57484552471923	0	4.99745499509225	0	1	NA
ENSG00000258731	158.8071110606	-0.163575078698235	0.354870376075024	-0.460943177357959	0.644839373047741	NA
ENSG00000286730	1.64624025019549	-1.67955839500388	4.41551591529408	-0.380376478586879	0.703665972171537	NA
ENSG00000295341	68.1964951694506	-0.407882903559445	0.495048747200448	-0.82392472633466	0.409982329889347	NA
ENSG00000225680	206.943861742654	-0.513433272030979	0.296892196429905	-1.72935926981226	0.0837448149063749	0.319222836773488
ENSG00000226132	0.360040533277053	-1.68990928302042	4.97856439180251	-0.339437064588931	0.734280500681994	NA
ENSG00000235269	830.403914467682	-0.251062910944134	0.190014533090872	-1.32128267696275	0.186407127848786	0.488679899659311
ENSG00000295303	135.204863619183	0.452454101121548	0.335708122602185	1.34776036282479	0.177735470338902	NA
ENSG00000231922	21.1557240581531	-0.9631224929456	1.27998232543634	-0.752449837631369	0.451780585274168	NA
ENSG00000266431	12.1882715135615	-0.51140737590354	1.0329469955383	-0.495095467736977	0.620532732919041	NA
ENSG00000125378	12163.5300430372	0.0733513071548343	0.10050301563407	0.729841852924148	0.465486858344042	0.755685606364019
ENSG00000287156	32.1557673918714	-0.107364036384899	0.660951422362259	-0.162438619166862	0.870960460965351	NA
ENSG00000224004	24.4642763485473	-0.229544784658092	1.02840598796088	-0.22320444196677	0.82337639495796	NA
ENSG00000297427	54.5998575164234	-0.353540819345537	0.57461389418729	-0.615266743324351	0.538378576578121	NA
ENSG00000297446	18.8477524175086	-0.414154548040111	0.903533418415438	-0.458372141637473	0.646685102691079	NA
ENSG00000300202	30.8534748850251	-1.07158179444774	1.19749246771443	-0.894854726304032	0.370864751110576	NA
ENSG00000300222	0.316765506614429	-2.57779815989413	4.89225016232402	-0.526914625042308	0.598252877219318	NA
ENSG00000100526	954.955689135274	0.140207728186462	0.188400661123115	0.744199767403361	0.456755628739174	0.749544403554819
ENSG00000100528	4711.74139003369	0.0543980525305518	0.124542254726502	0.436783906393948	0.662268071526855	0.864221432492463
ENSG00000306082	1.21281282997079	2.34197884250326	4.80887788220072	0.487011502448775	0.626250179615771	NA
ENSG00000258753	3.18220049823435	0	3.35608677318348	0	1	NA
ENSG00000197045	5503.80515547099	-0.228897611380465	0.16749855987024	-1.36656465319935	0.171761802784478	0.467952636918197
ENSG00000100532	418.801721474746	0.00413253141404306	0.225356320060932	0.0183377657787708	0.985369399790993	0.996000072051723
ENSG00000020577	5240.75725563802	-0.15459537829536	0.102448588671192	-1.50900447044257	0.131297640359814	0.408240477728568
ENSG00000307190	14.1749444515464	-1.10373720471383	1.05842290238749	-1.04281304025463	0.29703489060822	NA
ENSG00000295290	13.7441857910137	-0.549266723669468	1.73884922362937	-0.315879442682802	0.752094016004766	NA
ENSG00000285774	29.4493983128771	0	4.9974549950909	0	1	NA
ENSG00000131979	2182.2174524571	-0.108594364839159	0.141311469101056	-0.768475237926375	0.442204896365458	0.739183596647003
ENSG00000252019	1.43158897551376	0	4.51185506225359	0	1	NA
ENSG00000265432	2.54999866484485	-0.66036125063817	2.69916982957267	-0.244653464707228	0.806724762883174	NA
ENSG00000258872	44.1918082392303	0.280811881026106	0.587607196280756	0.477890473097501	0.63272816247784	NA
ENSG00000304580	75.4745619333156	-0.207351442928017	0.44063228526045	-0.470577054528483	0.637942796507694	NA
ENSG00000305238	17.9680599129951	2.30468052874816	2.05753673737415	1.1201163444058	0.262664186509084	NA
ENSG00000198554	3486.12977969269	0.00161690769014088	0.137201426175273	0.0117849189707059	0.990597212753409	0.997280695796236
ENSG00000233924	96.8143224425237	-0.691167055140608	0.446175331000537	-1.5490929397434	0.121359379880438	NA
ENSG00000180008	3640.29294925906	-0.034372152077684	0.162126150737076	-0.212008685344205	0.832100258418657	0.938445631739371
ENSG00000307927	144.477675484388	-0.0877655427124931	0.332680242550765	-0.263813510653854	0.791923623288919	NA
ENSG00000168175	4971.10652455187	0.307916328485147	0.106903773662217	2.88031299491884	0.003972805542075	0.0526388586199433
ENSG00000289523	98.1079231534382	0.309088887734144	0.425263371990374	0.72681756316681	0.467337722533689	NA
ENSG00000304907	32.372499140477	0.22403999804275	0.799872886969565	0.280094502129655	0.779405002624629	NA
ENSG00000131981	13268.0313562267	0.180190601886963	0.104469214005408	1.72482011664829	0.0845598952514198	0.320349580954343
ENSG00000126787	5093.93095511999	0.298692634432775	0.150557630867103	1.98390897035589	0.0472659887385966	0.232955227978229
ENSG00000293989	22.2082707186727	1.5129028276923	0.992592357009215	1.52419350905626	0.127460379015943	NA
ENSG00000258050	1.01564025591005	0	4.99745499510906	0	1	NA
ENSG00000279392	8.00131908468115	0.325166980917686	1.25880176143293	0.258314685346119	0.796164053507431	NA
ENSG00000299807	6.25736529598069	0	4.9974549950933	0	1	NA
ENSG00000299791	15.9291369930968	0	2.33447989460758	0	1	NA
ENSG00000271180	6.59992712863675	2.33265851358629	2.47069233480216	0.944131521650214	0.345102443115091	NA
ENSG00000258413	69.9778175618168	1.90439612474243	1.26546321113558	1.50490042538138	0.132349678939943	NA
ENSG00000178974	2056.55408638369	0.0526277968019817	0.121184077323712	0.434279799493791	0.66408527103141	0.865127724383297
ENSG00000258469	148.039151535207	-0.224585035370702	0.39981445320992	-0.561723153246752	0.574304656866459	NA
ENSG00000239686	1.47513059315689	-1.52803260413816	3.90275889760515	-0.39152626237706	0.695408280287456	NA
ENSG00000278818	42.8432192079935	0.0466159544854321	0.573725137679887	0.0812513718223058	0.935242045725087	NA
ENSG00000258455	6.31593791027025	0	2.75443650626942	0	1	NA
ENSG00000126775	1404.16310185257	-0.259074509306891	0.174537963627708	-1.48434474610636	0.137717485159279	0.418170791740798
ENSG00000259318	69.9711546358649	-0.468050956164182	0.452381272559984	-1.03463822345148	0.300837896222359	NA
ENSG00000239199	0.415948719603708	0	4.99745499513635	0	1	NA
ENSG00000182521	3.57322541708884	2.33715445629138	3.00809863042346	0.776954064156589	0.437185872335477	NA
ENSG00000300954	2.54581551845418	1.32852308914208	3.31317494325605	0.400981871436124	0.688433471029347	NA
ENSG00000186615	176.170715015697	0.100361098132138	0.313136447405801	0.320502767926206	0.748587232443658	NA
ENSG00000213641	4.43004665704547	0	3.06654906301339	0	1	NA
ENSG00000271484	3.56380814664771	0	3.30493015779327	0	1	NA
ENSG00000126777	27672.1012455117	-0.0905631534524579	0.117427124209179	-0.771228573145786	0.44057146076936	0.737857730148428
ENSG00000296983	15.2794948714874	0.224467995483862	1.00327471529908	0.223735325988901	0.82296325648392	NA
ENSG00000200742	25.8703607164144	-0.410650042791427	0.754626322877698	-0.544176674390911	0.58631990153505	NA
ENSG00000258784	38.8149298273777	0.0394267444239456	0.929924199751401	0.0423978045032979	0.966181578529833	NA
ENSG00000177350	1.15091998641425	0	4.80346581586273	0	1	NA
ENSG00000293056	13.5038355724351	-3.78253529609288	2.07295553043627	-1.82470643511432	0.0680453416583639	NA
ENSG00000258791	1.556690534072	4.30101200833075	3.68714054648401	1.16648984602231	0.243416451592572	NA
ENSG00000259868	115.201268900671	-0.296320029488735	0.47592296607335	-0.622621832969216	0.533533060374881	NA
ENSG00000295346	23.9532181815715	0.570199136306606	0.908275475012852	0.627782156397582	0.530146656813563	NA
ENSG00000295328	0.367485633405269	0	4.99745499514185	0	1	NA
ENSG00000277763	0	NA	NA	NA	NA	NA
ENSG00000139946	114.631962805898	0.670711202191262	0.436985684045829	1.53485852438342	0.124818583339337	NA
ENSG00000259483	0	NA	NA	NA	NA	NA
ENSG00000275569	3.08527432583747	0	3.38001633805918	0	1	NA
ENSG00000259719	41.1318488998753	2.30972507046891	1.88741597801685	1.22374987674725	0.221046597936615	NA
ENSG00000070269	1921.92913438536	0.107021416179375	0.13168090315282	0.812733005447065	0.416371153515949	0.72270314765462
ENSG00000308942	2.80460533673796	0	3.57607090108638	0	1	NA
ENSG00000258803	2.60674050502722	0	3.595839289692	0	1	NA
ENSG00000258428	0	NA	NA	NA	NA	NA
ENSG00000259133	0	NA	NA	NA	NA	NA
ENSG00000242995	0	NA	NA	NA	NA	NA
ENSG00000258703	0.734971266810538	0	4.99745499511613	0	1	NA
ENSG00000300682	2.66932560623376	0	3.56086983897738	0	1	NA
ENSG00000165588	0.734971266810538	0	4.99745499511613	0	1	NA
ENSG00000248550	0.367485633405269	0	4.99745499514185	0	1	NA
ENSG00000258776	0	NA	NA	NA	NA	NA
ENSG00000243801	0	NA	NA	NA	NA	NA
ENSG00000200818	0	NA	NA	NA	NA	NA
ENSG00000286257	4.00700435229978	-0.479754584240765	1.94743745226837	-0.246351729387738	0.80540996924339	NA
ENSG00000258592	7.40828528239494	0	4.99745499509283	0	1	NA
ENSG00000243388	0	NA	NA	NA	NA	NA
ENSG00000258758	0	NA	NA	NA	NA	NA
ENSG00000259136	0	NA	NA	NA	NA	NA
ENSG00000307333	16.213166309681	2.88586151998112	2.0105620853911	1.43535061212484	0.151187212038003	NA
ENSG00000070367	3401.1148757852	-0.0224783690692879	0.133986077195288	-0.167766454096011	0.866767014152844	0.952313070779725
ENSG00000053770	2470.08131836996	-0.0559586886383074	0.146391815412937	-0.382252849863643	0.702273824245271	0.884937403393887
ENSG00000286355	9.03492448012288	-2.28846340972275	1.36604233313693	-1.67525072555227	0.0938850488065862	NA
ENSG00000259008	5.85152610446811	0	2.80134190645217	0	1	NA
ENSG00000139977	1776.15347169137	0.13858411517616	0.143954670675212	0.962692731858844	0.335701745230182	0.657068647369697
ENSG00000100557	1.13690548669768	-1.52735228980119	4.71413951099562	-0.323993867011928	0.745942677430616	NA
ENSG00000303502	1.20412604944065	-1.38873537515809	3.4985643035839	-0.396944361930259	0.691408489759845	NA
ENSG00000151812	0.464678396782655	-2.42260290280362	4.90429916148186	-0.493975351632428	0.621323587094289	NA
ENSG00000259039	6.69580974789748	0.705649355060694	1.49371507996362	0.472412285666875	0.636632536809053	NA
ENSG00000293009	0.367485633405269	0	4.99745499514185	0	1	NA
ENSG00000258856	0	NA	NA	NA	NA	NA
ENSG00000252837	0	NA	NA	NA	NA	NA
ENSG00000259969	1.16423499604291	2.89113291780858	4.18773370663543	0.690381270716331	0.489954451724026	NA
ENSG00000306262	0.14046779004001	-1.52409863919699	4.98923698529907	-0.305477299171756	0.760002656858334	NA
ENSG00000139971	56.7482075542475	0.758872326992178	0.619194165488152	1.22558055177072	0.220356560179366	NA
ENSG00000258836	0	NA	NA	NA	NA	NA
ENSG00000243023	0	NA	NA	NA	NA	NA
ENSG00000309368	0	NA	NA	NA	NA	NA
ENSG00000243700	0	NA	NA	NA	NA	NA
ENSG00000258519	0	NA	NA	NA	NA	NA
ENSG00000131966	2181.57386474647	0.0674074732814429	0.144280433738499	0.467197606320035	0.640358506063861	0.85298596595874
ENSG00000302546	57.759424876763	-0.629751744327653	0.591949001633244	-1.0638614856856	0.287391452645501	NA
ENSG00000100567	5854.59995015788	-0.00801793700001897	0.120510460363381	-0.066533120658921	0.946953389645543	0.982404998288903
ENSG00000258682	76.1056537756417	-0.100307794146868	0.454959822850767	-0.220476158792092	0.825500338093473	NA
ENSG00000257621	2112.48890873026	0.0276442639394268	0.143484023884385	0.192664403959716	0.847221802623907	0.945174481152386
ENSG00000302510	38.9314890779791	-0.477758056813047	0.595508468061246	-0.802269123675855	0.422397298929034	NA
ENSG00000180189	8.63449204034316	0.353746101979629	1.98045852271057	0.178618283555604	0.858237437166091	NA
ENSG00000279636	11.3347983902826	-2.64488612291189	2.19765871969202	-1.20350175357643	0.228782213186956	NA
ENSG00000252782	23.8694516396068	-0.048959253202428	0.779625918698162	-0.0627983909054504	0.9499270472133	NA
ENSG00000032219	2368.59765527598	-0.0357565328422465	0.131664894100921	-0.271572259913406	0.78595093144007	0.91863576457067
ENSG00000258658	6.92216927723759	-2.20558464260452	1.80187192790921	-1.22405183656075	0.220932673437967	NA
ENSG00000196860	38.751431514791	-0.339236799968894	0.854233083675698	-0.397124399009676	0.691275728387609	NA
ENSG00000258378	9.36073943110195	-2.47633832702673	1.98144385452791	-1.24976457009766	0.211385562101496	NA
ENSG00000100575	320.517682063105	0.0966424361028982	0.248686748246584	0.388611121357672	0.697563838563336	0.882697949616598
ENSG00000100578	2399.80671533069	0.0204060032131068	0.116281960266935	0.175487265318396	0.860696776317639	0.94951976865456
ENSG00000252198	11.2654737359983	3.66217649562081	1.8143996262008	2.01839575071403	0.0435500615903237	NA
ENSG00000258650	7.770494737269	-1.26927617982441	1.69739811407753	-0.747777536275991	0.454594353874594	NA
ENSG00000258900	0	NA	NA	NA	NA	NA
ENSG00000239510	9.90259308471721	3.33550917093452	2.20395052529402	1.51342288887794	0.130172274590804	NA
ENSG00000165617	162.790798678058	-0.529785524492464	0.485883812977307	-1.09035434056991	0.275557086642023	NA
ENSG00000258583	52.8714397063383	1.3138413907604	2.11985391407392	0.619779213104108	0.535403155895934	NA
ENSG00000301175	0	NA	NA	NA	NA	NA
ENSG00000301219	16.564829715227	1.31840454883089	2.2850539330397	0.576968678842989	0.563960614133786	NA
ENSG00000301187	0	NA	NA	NA	NA	NA
ENSG00000213598	10.5406885830467	-0.977658102194955	1.24601269262827	-0.784629328400127	0.432670929279082	NA
ENSG00000258734	0	NA	NA	NA	NA	NA
ENSG00000301202	0.14046779004001	-1.52409863919699	4.98923698529907	-0.305477299171756	0.760002656858334	NA
ENSG00000258685	2.07974359801854	0	4.64193043781167	0	1	NA
ENSG00000258996	0.207974359801854	0	4.9974549951827	0	1	NA
ENSG00000296245	1.415238332359	-1.25509248496675	3.91873161593878	-0.32028028657586	0.748755865747806	NA
ENSG00000296267	2.16586798467431	2.34069293587352	4.0015214177901	0.584950745350803	0.558580836001803	NA
ENSG00000100592	1544.74620952547	0.131463590597847	0.143058252414879	0.918951464726363	0.358120959303836	0.674715618740076
ENSG00000296230	0.415948719603708	0	4.99745499513635	0	1	NA
ENSG00000296970	1.15091998641425	0	4.80346581586273	0	1	NA
ENSG00000181619	263.77075803575	-0.066188155429864	0.295696028096176	-0.223838500151703	0.822882971161739	0.934263534538269
ENSG00000126790	556.115840275682	-0.280983587120088	0.176028696978683	-1.59623738596506	0.110435803585853	0.37118234346375
ENSG00000258782	0	NA	NA	NA	NA	NA
ENSG00000050130	2628.15311781516	-0.0163780880710935	0.16670199754556	-0.0982477013607313	0.921735605444913	0.974666714087154
ENSG00000151838	10.7856388174119	-1.86977762716971	1.16684257427605	-1.60242492722704	0.109061676263811	NA
ENSG00000139970	11.0495321719077	-1.05213266509435	1.53353862689646	-0.686081619752631	0.492661640728917	NA
ENSG00000263629	0	NA	NA	NA	NA	NA
ENSG00000258553	76.1577665300174	-0.364979069587723	0.632132810220745	-0.577377196194372	0.563684675435867	NA
ENSG00000131951	63.6723876407473	-0.327140298731868	0.514763220350319	-0.635516069911199	0.525091889305686	NA
ENSG00000126773	6268.82951484478	-0.114844910911357	0.136255716355535	-0.842863066469	0.399305031571251	0.707868003512181
ENSG00000100612	4921.05516705173	0.225767071177954	0.13168908031257	1.71439477473824	0.086456247536077	0.324121967407066
ENSG00000258896	22.1205087541977	0.456271427233413	0.969916049055298	0.470423628599426	0.638052385974552	NA
ENSG00000258563	6.1963255616782	2.29716451575153	2.5091907823156	0.915500141297184	0.359929128323418	NA
ENSG00000303107	0	NA	NA	NA	NA	NA
ENSG00000242135	0	NA	NA	NA	NA	NA
ENSG00000254718	62.3537268461985	-0.55662485461759	0.532227070714116	-1.04584093002022	0.295634480419123	NA
ENSG00000100614	2305.7681859561	-0.251515241850539	0.13774511497853	-1.82594672696554	0.0678582867450393	0.285685591182832
ENSG00000258556	38.166670386051	-1.02137479302733	0.69379093841124	-1.47216508097705	0.140976304443248	NA
ENSG00000296765	0	NA	NA	NA	NA	NA
ENSG00000179008	0	NA	NA	NA	NA	NA
ENSG00000258427	11.9896270028593	-0.878279166693992	1.22456718997693	-0.717215987724232	0.473240835836455	NA
ENSG00000259169	0	NA	NA	NA	NA	NA
ENSG00000258692	1.01590684689056	-2.42262512131229	4.90429734442687	-0.493980065067896	0.621320258271582	NA
ENSG00000184302	1.56686870601795	0	4.27126313192238	0	1	NA
ENSG00000258670	0.415948719603708	0	4.99745499513635	0	1	NA
ENSG00000258764	0	NA	NA	NA	NA	NA
ENSG00000244756	0	NA	NA	NA	NA	NA
ENSG00000307639	0.783434353008977	0	4.99745499511461	0	1	NA
ENSG00000241354	0	NA	NA	NA	NA	NA
ENSG00000258952	0	NA	NA	NA	NA	NA
ENSG00000126778	5.18671905762309	0.19191842685376	2.25966189295132	0.0849323641967949	0.932315161829511	NA
ENSG00000306271	0	NA	NA	NA	NA	NA
ENSG00000100625	391.772354447761	0.0232758552139616	0.204485061758776	0.113826677673988	0.909375190306267	0.969103039199133
ENSG00000020426	1113.72374310204	-0.123975270941864	0.151792393798717	-0.816742313888669	0.414075704525017	0.721093770561106
ENSG00000258445	16.9624036538596	0.319489260043031	1.02320126502717	0.312244786009474	0.754854498003319	NA
ENSG00000258892	0	NA	NA	NA	NA	NA
ENSG00000258485	0	NA	NA	NA	NA	NA
ENSG00000126814	1416.39837223137	0.00447999326946245	0.160853608351992	0.0278513694244209	0.977780694957466	0.993552388063059
ENSG00000258656	0	NA	NA	NA	NA	NA
ENSG00000206870	0.999634636466517	4.1101815550953	4.81594050948451	0.853453556371951	0.393407832557634	NA
ENSG00000139974	389.543609871544	-0.119839181608797	0.232896481049537	-0.514559863973674	0.606860617864768	0.832403646938029
ENSG00000307460	0	NA	NA	NA	NA	NA
ENSG00000296081	4.05245149554908	0	3.1062155406135	0	1	NA
ENSG00000305570	6.34690287980933	0.883047955038596	2.36354305090227	0.373611961373623	0.708693033500128	NA
ENSG00000301825	0	NA	NA	NA	NA	NA
ENSG00000027075	758.675358913086	0.0633102457727368	0.156559131353373	0.404385520189415	0.685929246337402	0.876059462525087
ENSG00000182107	2079.06074216076	0.451271480953688	0.134842064114763	3.34666696120592	0.00081789408852149	0.0198369073527894
ENSG00000247287	114.56916352161	0.2281588246852	0.392918890992287	0.580676648325566	0.561458402871146	NA
ENSG00000310561	0	NA	NA	NA	NA	NA
ENSG00000308763	0.352595433148837	-2.72044575977885	4.88223770553035	-0.557212885537563	0.577381986883569	NA
ENSG00000258989	0	NA	NA	NA	NA	NA
ENSG00000258926	12.5567039020384	-1.14083785719623	1.21538011872038	-0.938667532588375	0.347901467972772	NA
ENSG00000250548	43.5597357584777	-0.305405573626199	0.590108834565541	-0.517541097060595	0.604778488029851	NA
ENSG00000232774	27.4234432978624	0.859322741934053	0.801381612594272	1.07230154576695	0.283584612715216	NA
ENSG00000258667	55.726734537607	-0.939714327564991	0.548944931677457	-1.71185536715573	0.0869233256496531	NA
ENSG00000100644	8819.35117436168	0.0119217910007823	0.104368454950452	0.114227915000199	0.909057123762901	0.969053529840366
ENSG00000288928	185.13048983239	-0.155508857405353	0.338887897678429	-0.458879937792631	0.646320386382578	NA
ENSG00000258964	0.832164030187924	-2.42262062151774	4.90429771241822	-0.493979110481691	0.621320932439141	NA
ENSG00000023608	383.742936732059	-0.138556501086243	0.232867929502117	-0.595000356564701	0.55184323264142	0.803921472526825
ENSG00000279633	58.7689977863312	-1.99452922105497	1.70126803075235	-1.17237800570021	0.241045325883418	NA
ENSG00000139973	140.200562963628	0.898068155835392	0.960239433073623	0.935254401041178	0.349657208768322	NA
ENSG00000258956	0	NA	NA	NA	NA	NA
ENSG00000299618	0	NA	NA	NA	NA	NA
ENSG00000258842	0	NA	NA	NA	NA	NA
ENSG00000289503	2.69355714933298	0	3.53696159342495	0	1	NA
ENSG00000258903	0	NA	NA	NA	NA	NA
ENSG00000293464	20.9588751864486	0	2.25194167990276	0	1	NA
ENSG00000186369	0	NA	NA	NA	NA	NA
ENSG00000288802	18.2794400521237	0	2.29302800422681	0	1	NA
ENSG00000259142	0	NA	NA	NA	NA	NA
ENSG00000270852	0	NA	NA	NA	NA	NA
ENSG00000296937	5.89922100541821	-2.67343206780636	2.5403728208654	-1.05237784227893	0.292626230472022	NA
ENSG00000296961	0.324210606742645	-1.52411158045987	4.98923611187284	-0.305479946485786	0.760000640898139	NA
ENSG00000258638	0	NA	NA	NA	NA	NA
ENSG00000258877	0	NA	NA	NA	NA	NA
ENSG00000140015	5.20337148196332	0	2.89611943876363	0	1	NA
ENSG00000259093	4.58955793064888	0	3.01294680797091	0	1	NA
ENSG00000258995	0	NA	NA	NA	NA	NA
ENSG00000296192	0	NA	NA	NA	NA	NA
ENSG00000126785	0	NA	NA	NA	NA	NA
ENSG00000258943	4.6279114887562	0	2.9900336113433	0	1	NA
ENSG00000179600	25.5591790304543	0.878850677188766	1.93646921925452	0.453841800556528	0.64994269515979	NA
ENSG00000154001	2782.16876720281	0.136713328460337	0.116647915575968	1.17201690047604	0.241190270919701	0.555320787525393
ENSG00000252800	0	NA	NA	NA	NA	NA
ENSG00000305875	0	NA	NA	NA	NA	NA
ENSG00000261242	62.9885988513899	-0.44998228577692	0.58049988080309	-0.775163442160218	0.438243087284173	NA
ENSG00000205767	6.08373200736918	0	2.77543989196019	0	1	NA
ENSG00000270878	106.624238171054	-0.226283757145849	0.402971218570185	-0.561538260595248	0.574430655305136	NA
ENSG00000140006	765.544474261167	-0.0970110658845792	0.156224024424159	-0.620974054676682	0.534616694288268	0.7937851535402
ENSG00000258800	12.917791744521	0.545449613290555	1.83619505317044	0.297054287532668	0.766425063164761	NA
ENSG00000258645	10.3017820372405	0.0171454888404994	1.67293860995365	0.0102487256486802	0.991822843187086	NA
ENSG00000202490	0	NA	NA	NA	NA	NA
ENSG00000206822	0.367485633405269	0	4.99745499514185	0	1	NA
ENSG00000207172	0.207974359801854	0	4.9974549951827	0	1	NA
ENSG00000274015	71.5044847375369	-0.221827215814445	0.499709405021055	-0.44391242907485	0.657105898079649	NA
ENSG00000200693	2.48742728735124	-2.66238598568372	2.4690086477159	-1.07832185527042	0.280890147018964	NA
ENSG00000126821	2660.69042025762	0.11458465613059	0.117763193531465	0.973009076048664	0.330548791280102	0.652205647559618
ENSG00000258778	3.13373741203591	0	3.35817131646386	0	1	NA
ENSG00000252749	0	NA	NA	NA	NA	NA
ENSG00000300158	0.415948719603708	0	4.99745499513635	0	1	NA
ENSG00000054654	4761.36319628007	-0.334965943445859	0.12753826047356	-2.62639573569611	0.00862944253692866	0.0845975433914368
ENSG00000258411	0	NA	NA	NA	NA	NA
ENSG00000270912	0	NA	NA	NA	NA	NA
ENSG00000202182	0	NA	NA	NA	NA	NA
ENSG00000306681	0.588197492915241	3.34336514311345	4.83773321038591	0.691101596081349	0.489501697340853	NA
ENSG00000300297	0.367485633405269	0	4.99745499514185	0	1	NA
ENSG00000140009	131.302884629729	0.313185578763663	0.522979149440121	0.598849072852991	0.549273534714974	NA
ENSG00000221537	1.11283301928744	-2.42262706990319	4.90429718507298	-0.493980478441812	0.621319966330227	NA
