Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,chr1,start1,end1,chr2,start2,end2,status,ctrl_signal,rbp1_signal,log2FC,log2FC_clipped,condition,distance,loop_id,comp_switch_A1,comp_switch_A2,loop_class,source,CTCF_signal,H3K27me3_signal,H3K4me3_signal,rad21_signal,GC_mean,GC_diff,E1_anchor1_ctrl,E1_anchor1_rbp1,E1_anchor2_ctrl,E1_anchor2_rbp1,delta_E1_anchor1,delta_E1_anchor2,ATAC_signal,status_slop,status_slop2,status_slop3,anchor1_id,anchor2_id,cre_categorization,gene_id
17120,17120,17120,17120,chr4,73662500,73667500,chr4,73862500,73867500,lost,0.017986842174126,0.0204805975055828,0.1873158806647504,0.1873158806647504,Control loop,200000,17120,stable,stable,inter-TAD,ctrl,0.7831019,4.8498025,0.188543,0.024252579,0.3903999999999999,0.0299999999999999,0.0894690262767703,0.2140372968609079,-0.2728391332858005,-0.2089951976117304,0.1245682705841375,0.06384393567407,0.04191214,lost_2.5kb,lost_10kb,lost_0kb,anchor1_17120,anchor2_17120,enhancer-enhancer,CXCL8
17150,17150,17150,17150,chr4,105512500,105517500,chr4,105712500,105717500,lost,0.0117712449995904,0.0132862906606976,0.1746714645493431,0.1746714645493431,Control loop,200000,17150,stable,stable,intra-TAD,ctrl,0.6199557,2.118846,0.188543,0.031293694,0.3621999999999999,0.0316,-0.8023499339449087,-0.7023826304566638,-0.0968627860822239,-0.1457954234356726,0.0999673034882449,-0.0489326373534487,0.043757614,lost_2.5kb,lost_10kb,lost_0kb,anchor1_17150,anchor2_17150,enhancer-other,ARHGEF38
17160,17160,17160,17160,chr4,113382500,113387500,chr4,114692500,114697500,lost,0.0036369569175242,0.0042224813439979,0.2153592127526305,0.2153592127526305,Control loop,1310000,17160,stable,stable,intra-TAD,ctrl,1.0767651,0.21188465,0.188543,0.03367421,0.3458,0.0892,0.5025931541878882,0.4725304110061484,0.307324662558147,0.2999051398681546,-0.0300627431817397,-0.0074195226899924,0.05658272,lost_2.5kb,lost_10kb,lost_0kb,anchor1_17160,anchor2_17160,enhancer-enhancer,ANK2
17226,17226,17226,17226,chr4,183470000,183475000,chr4,183835000,183840000,lost,0.0100244540231634,0.0063705030924862,-0.6540444483028491,-0.6540444483028491,Control loop,365000,17226,stable,stable,intra-TAD,ctrl,1.5988328,2.4249024,0.21881367,0.029172378,0.408,0.0047999999999999,0.7923341751349485,0.7432128295985629,0.7418101482886985,0.7171556038339543,-0.0491213455363855,-0.0246545444547442,0.03576362,lost_2.5kb,lost_10kb,lost_0kb,anchor1_17226,anchor2_17226,enhancer-other,ING2
17227,17227,17227,17227,chr4,183470000,183475000,chr4,184100000,184105000,lost,0.0103935882102295,0.0089556101370143,-0.214830176172278,-0.214830176172278,Control loop,630000,17227,stable,stable,intra-TAD,ctrl,2.0882702,0.38845474,0.19711314,0.02896807,0.4616,0.1024,0.7087993196134078,0.6569250427825069,0.5102944526861901,0.5046535166950292,-0.0518742768309009,-0.0056409359911608,0.045376398,lost_2.5kb,lost_10kb,lost_0kb,anchor1_17227,anchor2_17227,enhancer-enhancer,ING2
17228,17228,17228,17228,chr4,183472500,183477500,chr4,184162500,184167500,lost,0.0147449573210089,0.0079839768161588,-0.8850422100514866,-0.8850422100514866,Control loop,690000,17228,stable,stable,uncategorized,ctrl,4.4702044,0.71805286,0.188543,0.040435694,0.4391,0.0342,0.7142943888829233,0.6773663586053785,0.5102944526861901,0.5046535166950292,-0.0369280302775447,-0.0056409359911608,0.041486405,lost_2.5kb,lost_10kb,lost_0kb,anchor1_17228,anchor2_17228,enhancer-other,ING2
17254,17254,17254,17254,chr5,33442500,33447500,chr5,34462500,34467500,lost,0.0086499561185369,0.0013178507012271,-2.7145058766707986,-2.7145058766707986,Control loop,1020000,17254,stable,stable,uncategorized,ctrl,22.74258,0.3766835,0.32629907,0.045462593,0.4054,0.0035999999999999,0.6836571498538608,0.6397818331833729,0.8254331616667642,0.7570837092983667,-0.0438753166704879,-0.0683494523683975,0.11446128,lost_2.5kb,lost_10kb,lost_0kb,anchor1_17254,anchor2_17254,enhancer-enhancer,ENSG00000290548
17395,17395,17395,17395,chr5,150462500,150467500,chr5,150842500,150847500,lost,0.0109977363829058,0.0056360870165602,-0.9644408195883084,-0.9644408195883084,Control loop,380000,17395,stable,stable,inter-TAD,ctrl,16.347242,15.161525,0.18854302,0.04830374,0.4998,0.0151999999999999,0.8691887465484699,0.8243527647200878,0.7786934535051049,0.6908106010636181,-0.0448359818283821,-0.0878828524414867,0.06646207,lost_2.5kb,lost_10kb,lost_0kb,anchor1_17395,anchor2_17395,enhancer-enhancer,SYNPO
17490,17490,17490,17490,chr6,28692500,28697500,chr6,29582500,29587500,lost,0.004041932905695,0.002752735236874,-0.5541795182645125,-0.5541795182645125,Control loop,890000,17490,stable,stable,intra-TAD,ctrl,4.2091722,0.09417081,0.23086898,0.024940487,0.4431,0.0338,-0.5616804035299712,-0.529946598143118,-0.5519612567518875,-0.5182827320706735,0.0317338053868532,0.0336785246812139,0.06760537,lost_2.5kb,lost_10kb,lost_0kb,anchor1_17490,anchor2_17490,enhancer-other,GABBR1
17492,17492,17492,17492,chr6,29370000,29375000,chr6,29590000,29595000,lost,0.0095457087905991,0.0077434399287205,-0.3018777165569318,-0.3018777165569318,Control loop,220000,17492,stable,stable,intra-TAD,ctrl,4.9270124,0.08239954,0.188543,0.02963351,0.3829,0.0806,-0.7044501582619501,-0.8527641657487101,-0.989525051933734,-1.0738552957054872,-0.1483140074867599,-0.0843302437717532,0.06001632,lost_2.5kb,lost_10kb,lost_0kb,anchor1_17492,anchor2_17492,enhancer-other,GABBR1
17494,17494,17494,17494,chr6,30480000,30485000,chr6,30730000,30735000,lost,0.0123489508217908,0.0183262690060226,0.5695246271934193,0.5695246271934193,Control loop,250000,17494,stable,,intra-TAD,ctrl,3.1650355,0.28251263,0.20074284,0.03935155,0.4869,0.0369999999999999,0.5970899275990859,0.5830130166524632,0.670177486996123,0.6774918907337868,-0.0140769109466226,0.0073144037376637,0.045690395,lost_2.5kb,lost_10kb,lost_0kb,anchor1_17494,anchor2_17494,enhancer-other,"PPP1R10,TUBB"
17498,17498,17498,17498,chr6,31132500,31137500,chr6,31372500,31377500,lost,0.026162824990494,0.0222964282872364,-0.2307057072875599,-0.2307057072875599,Control loop,240000,17498,stable,stable,intra-TAD,ctrl,21.209,0.5767968,0.26678473,0.050442867,0.4536,0.0632,-0.0001445777958701,0.0201684734798517,-0.1372136179091789,-0.0902283608482374,0.0203130512757219,0.0469852570609415,0.06453203,lost_2.5kb,lost_10kb,lost_0kb,anchor1_17498,anchor2_17498,promoter-other,"HLA-B,HLA-C"
17583,17583,17583,17583,chr6,90942500,90947500,chr6,92772500,92777500,lost,0.0035508150779856,0.0024189980119644,-0.5537406449093015,-0.5537406449093015,Control loop,1830000,17583,stable,stable,uncategorized,ctrl,5.6774826,0.0,0.18854299,0.04924766,0.3736,0.0396,0.0893830779919526,0.1060918244257231,-0.0692579897460474,-0.0022319649803639,0.0167087464337705,0.0670260247656834,0.05839684,lost_2.5kb,lost_10kb,lost_0kb,anchor1_17583,anchor2_17583,enhancer-other,LINC02531
17629,17629,17629,17629,chr6,133930000,133935000,chr6,134065000,134070000,lost,0.0258932451125026,0.0166220984244887,-0.6394732608053109,-0.6394732608053109,Control loop,135000,17629,stable,stable,intra-TAD,ctrl,0.78310096,0.9417094,0.188543,0.023645442,0.4263,0.0346,-0.5974843522356952,-0.5248955389983432,-0.4825570963565624,-0.5015589710972076,0.072588813237352,-0.0190018747406451,0.03601126,lost_2.5kb,lost_10kb,lost_0kb,anchor1_17629,anchor2_17629,other-other,SLC2A12
17647,17647,17647,17647,chr6,149942500,149947500,chr6,150812500,150817500,lost,0.0056537057932946,0.0060202605383426,0.0906291133646723,0.0906291133646723,Control loop,870000,17647,stable,stable,intra-TAD,ctrl,4.078656,0.51793975,0.19467902,0.03134451,0.4901,0.0766,-0.7325262824333547,-0.7302963246288598,-0.0949619422202096,-0.0658622480182752,0.0022299578044948,0.0290996942019344,0.03780179,lost_2.5kb,lost_10kb,lost_0kb,anchor1_17647,anchor2_17647,enhancer-enhancer,ULBP1
17749,17749,17749,17749,chr7,54762500,54767500,chr7,55422500,55427500,lost,0.0077344102972175,0.0058034896370198,-0.4143706455899504,-0.4143706455899504,Control loop,660000,17749,stable,stable,uncategorized,ctrl,5.4490805,0.6474251,0.18854299,0.03797528,0.4502,0.0504,0.5641234346554613,0.474803998923196,0.4907961561569948,0.5389942189771239,-0.0893194357322653,0.048198062820129,0.05751001,lost_2.5kb,lost_10kb,lost_0kb,anchor1_17749,anchor2_17749,enhancer-other,EGFR
17750,17750,17750,17750,chr7,54875000,54880000,chr7,55255000,55260000,lost,0.0141605410679456,0.0105162656376294,-0.429253901645806,-0.429253901645806,Control loop,380000,17750,stable,stable,uncategorized,ctrl,11.518121,0.37668326,0.188543,0.037881672,0.4134,0.0796,0.6846095140256724,0.6361392976631952,0.6352936988505237,0.6453550198680098,-0.0484702163624771,0.0100613210174861,0.05889818,lost_2.5kb,lost_10kb,lost_0kb,anchor1_17750,anchor2_17750,promoter-enhancer,EGFR
17751,17751,17751,17751,chr7,55042500,55047500,chr7,55242500,55247500,lost,0.0089759090556366,0.0058801840702148,-0.6101967414203093,-0.6101967414203093,Control loop,200000,17751,stable,stable,intra-TAD,ctrl,1.3051699,3.3548398,0.19711314,0.026013523,0.4258,0.0108,0.5467495441546723,0.4878922320914366,0.504784056282008,0.4720562987672734,-0.0588573120632356,-0.0327277575147345,0.056318566,lost_2.5kb,lost_10kb,lost_0kb,anchor1_17751,anchor2_17751,enhancer-enhancer,EGFR
17765,17765,17765,17765,chr7,75642500,75647500,chr7,75752500,75757500,lost,0.0322703226137765,,-14.977920380397824,-5.0,Control loop,110000,17765,,stable,uncategorized,ctrl,50.96685,0.24719867,0.24263206,0.04926161,0.4907,0.0162,0.7577820617441959,0.6464496596955015,0.6029765002708483,0.5548667018650297,-0.1113324020486944,-0.0481097984058185,0.12873921,lost_2.5kb,lost_10kb,lost_0kb,anchor1_17765,anchor2_17765,enhancer-enhancer,HIP1
17840,17840,17840,17840,chr7,131555000,131560000,chr7,131650000,131655000,lost,0.0230615020733144,0.0092546680541102,-1.3172333340023057,-1.3172333340023057,Control loop,95000,17840,stable,stable,uncategorized,ctrl,35.272198,1.1653645,0.188543,0.06464339,0.532,0.0432,-0.0580711014000124,-0.0955111654972586,0.2439159253895361,0.265185988597006,-0.0374400640972461,0.0212700632074699,0.085460454,lost_2.5kb,lost_10kb,lost_0kb,anchor1_17840,anchor2_17840,promoter-enhancer,PODXL
17905,17905,17905,17905,chr8,27462500,27467500,chr8,27592500,27597500,lost,0.0431020009624396,0.0360994570272943,-0.2557777087125404,-0.2557777087125404,Control loop,130000,17905,stable,stable,inter-TAD,ctrl,2.6755977,0.1883418,0.20463127,0.035612352,0.5103,0.0026,-0.290028183780763,-0.3324780298088872,0.0070433244758546,-0.0123106954178941,-0.0424498460281241,-0.0193540198937487,0.057631016,lost_2.5kb,lost_10kb,lost_0kb,anchor1_17905,anchor2_17905,enhancer-enhancer,CLU
17906,17906,17906,17906,chr8,27612500,27617500,chr8,27752500,27757500,lost,0.0145951978838548,0.0147846541327471,0.0186067226819894,0.0186067226819894,Control loop,140000,17906,stable,stable,inter-TAD,ctrl,10.441354,0.35314077,0.5279416,0.041517105,0.4544999999999999,0.1181999999999999,-0.290028183780763,-0.3324780298088872,-0.3149010158916315,-0.2872687826627371,-0.0424498460281241,0.0276322332288943,0.16457233,lost_2.5kb,lost_10kb,lost_0kb,anchor1_17906,anchor2_17906,enhancer-other,CLU
17932,17932,17932,17932,chr8,51852500,51857500,chr8,52002500,52007500,lost,0.027352989379683,0.0274454661022007,0.0048693283215167,0.0048693283215167,Control loop,150000,17932,stable,stable,intra-TAD,ctrl,3.6544733,0.9887951,0.188543,0.03505717,0.3917,0.0201999999999999,-0.1395557249752277,-0.1067880424145741,0.1963593608313987,0.1978147638645712,0.0327676825606535,0.0014554030331724,0.066339664,lost_2.5kb,lost_10kb,lost_0kb,anchor1_17932,anchor2_17932,enhancer-enhancer,PCMTD1
18027,18027,18027,18027,chr9,2132500,2137500,chr9,2832500,2837500,lost,0.0077462520000517,0.0070577699226639,-0.1342860354502349,-0.1342860354502349,Control loop,700000,18027,stable,stable,intra-TAD,ctrl,6.558476,2.189474,0.27794334,0.033369508,0.3948,0.0539999999999999,0.5131669365904279,0.6239876916596142,0.5407856845655832,0.4367299077885355,0.1108207550691863,-0.1040557767770476,0.07291299,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18027,anchor2_18027,enhancer-other,VLDLR
18071,18071,18071,18071,chr9,83342500,83347500,chr9,83542500,83547500,lost,0.0173377428938688,0.0105370406247528,-0.7184463577164171,-0.7184463577164171,Control loop,200000,18071,stable,stable,intra-TAD,ctrl,18.79443,0.27074122,0.68796897,0.03855218,0.4271,0.0418,0.352090752780797,0.4195374834788198,0.2576762965161988,0.2597158742324461,0.0674467306980227,0.0020395777162473,0.08950567,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18071,anchor2_18071,enhancer-enhancer,FRMD3
18092,18092,18092,18092,chr9,99822500,99827500,chr9,99902500,99907500,lost,0.0207764961738011,0.0150593694864088,-0.4642910054949769,-0.4642910054949769,Control loop,80000,18092,stable,stable,inter-TAD,ctrl,24.928724,3.6255813,0.188543,0.044889525,0.4867,0.0762,0.5316874461212016,0.5487019102688377,0.4878483893860794,0.5223615644266456,0.0170144641476361,0.0345131750405662,0.08417672,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18092,anchor2_18092,promoter-enhancer,NR4A3
18108,18108,18108,18108,chr9,115112500,115117500,chr9,115512500,115517500,lost,0.006787592258052,0.0083760519009122,0.3033704793388057,0.3033704793388057,Control loop,400000,18108,stable,stable,inter-TAD,ctrl,2.8713727,0.0941708,0.19774023,0.03679929,0.4053,0.0522,0.550573938396154,0.5196372957384917,0.5158760901768366,0.4669957003876492,-0.0309366426576622,-0.0488803897891873,0.0435232,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18108,anchor2_18108,enhancer-enhancer,TNC
18114,18114,18114,18114,chr9,124782500,124787500,chr9,125372500,125377500,lost,0.0105148471383259,0.0088029743489605,-0.2563649077264739,-0.2563649077264739,Control loop,590000,18114,stable,stable,intra-TAD,ctrl,3.3934386,0.0941709,0.22538856,0.030619169,0.5274000000000001,0.0435999999999999,0.5940822804979128,0.591421086806474,0.4996264441468731,0.5312878355316771,-0.0026611936914388,0.031661391384804,0.035856973,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18114,anchor2_18114,enhancer-other,HSPA5
18131,18131,18131,18131,chr9,136332500,136337500,chr9,136642500,136647500,lost,,,0.0,0.0,Control loop,310000,18131,,,uncategorized,ctrl,2.3493047,0.55325395,0.36944237,0.033484228,0.6345000000000001,0.0417999999999999,0.2180118232471675,0.2499521098913899,0.0981474761915645,0.0705082218629569,0.0319402866442223,-0.0276392543286075,0.08999803,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18131,anchor2_18131,enhancer-enhancer,NOTCH1
18150,18150,18150,18150,chrX,37512500,37517500,chrX,38172500,38177500,lost,0.0087349263158474,0.0029734704122243,-1.5546478131035508,-1.5546478131035508,Control loop,660000,18150,stable,stable,uncategorized,ctrl,20.197495,2.1541598,0.188543,0.044095993,0.4175,0.0317999999999999,0.3642251539256503,0.2775112817968679,0.4433943935409606,0.4274811519928378,-0.0867138721287824,-0.0159132415481227,0.083457895,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18150,anchor2_18150,other-other,SRPX
18151,18151,18151,18151,chrX,37922500,37927500,chrX,38162500,38167500,lost,0.0520506860965054,0.0517909245123317,-0.0072178682283093,-0.0072178682283093,Control loop,240000,18151,stable,stable,uncategorized,ctrl,5.644858,1.7539344,0.188543,0.030581564,0.3788,0.0479999999999999,0.3642251539256503,0.2775112817968679,0.3556117439579731,0.3776583625838112,-0.0867138721287824,0.022046618625838,0.054833934,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18151,anchor2_18151,enhancer-other,SRPX
18211,18211,18211,18211,chrX,152952500,152957500,chrX,153652500,153657500,lost,0.0112315969204217,0.0151102728096858,0.4279666417553861,0.4279666417553861,Control loop,700000,18211,stable,,uncategorized,ctrl,11.126564,0.69450957,0.188543,0.043430686,0.4427999999999999,0.0187999999999999,0.4482656819632761,0.4902856749387036,0.666501875087753,0.5691322515105792,0.0420199929754274,-0.0973696235771738,0.05672689,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18211,anchor2_18211,other-other,ZNF185
18224,18224,18224,18224,chr1,16562500,16567500,chr1,21422500,21427500,lost,0.0037822253559668,0.0010943759193994,-1.7891269351212231,-1.7891269351212231,Control loop,4860000,18224,stable,stable,intra-TAD,ctrl,0.5220679,0.9887952,0.188543,0.02770812,0.4283,0.0094,0.5914093196202987,0.5410834332533535,0.5360263547012554,0.5471423004771163,-0.0503258863669452,0.0111159457758609,0.047929656,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18224,anchor2_18224,other-other,ECE1
18230,18230,18230,18230,chr1,27100000,27105000,chr1,27195000,27200000,lost,0.0274888475157435,0.0214695671858299,-0.3565533147927687,-0.3565533147927687,Control loop,95000,18230,stable,stable,intra-TAD,ctrl,3.8502493,0.3178267,0.188543,0.024532333,0.5347999999999999,0.1256,0.4283963739477846,0.4837065102188532,0.4452294814888448,0.541993106848252,0.0553101362710685,0.0967636253594071,0.06254026,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18230,anchor2_18230,enhancer-enhancer,SLC9A1
18242,18242,18242,18242,chr1,53802500,53807500,chr1,55242500,55247500,lost,0.0046573712594006,0.0009797333724229,-2.249054801862045,-2.249054801862045,Control loop,1440000,18242,stable,stable,intra-TAD,ctrl,10.049802,0.47085452,0.21768147,0.046079293,0.4254,0.0315999999999999,-0.2961062629700827,-0.2158804358204302,-0.6685055616285405,-0.4501937887998459,0.0802258271496525,0.2183117728286945,0.06673451,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18242,anchor2_18242,enhancer-enhancer,PCSK9
18254,18254,18254,18254,chr1,153792500,153797500,chr1,154332500,154337500,lost,0.0115180392898845,0.0089540402612467,-0.3632844380688709,-0.3632844380688709,Control loop,540000,18254,stable,stable,inter-TAD,ctrl,15.498886,7.698477,0.188543,0.054826654,0.5331,0.1086,0.660760415188601,0.6170983441766429,0.7129771325983743,0.7434618113100757,-0.043662071011958,0.0304846787117014,0.050169125,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18254,anchor2_18254,promoter-enhancer,GATAD2B
18265,18265,18265,18265,chr1,179702500,179707500,chr1,179822500,179827500,lost,0.0163072285768615,0.010231041979159,-0.6725585323496961,-0.6725585323496961,Control loop,120000,18265,stable,stable,inter-TAD,ctrl,9.560367,1.7774773,0.25603658,0.0422362,0.4567,0.0826,0.3471422988694679,0.3509179806459479,0.2525969806482093,0.243937769576062,0.0037756817764799,-0.0086592110721472,0.075329065,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18265,anchor2_18265,enhancer-enhancer,ENSG00000307581
18267,18267,18267,18267,chr1,182960000,182965000,chr1,183280000,183285000,lost,0.0110778649764765,0.0120146408524461,0.1171136640558692,0.1171136640558692,Control loop,320000,18267,stable,stable,intra-TAD,ctrl,11.191822,0.37668368,0.8523619,0.03031751,0.4552,0.1272,-0.4459520205563082,-0.380357481191288,-1.0442673964185851,-1.0072832007738453,0.0655945393650201,0.03698419564474,0.2077052,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18267,anchor2_18267,enhancer-enhancer,LAMC2
18281,18281,18281,18281,chr1,229782500,229787500,chr1,230312500,230317500,lost,0.0114886543982448,0.005689320564701,-1.0138815560166956,-1.0138815560166956,Control loop,530000,18281,stable,stable,inter-TAD,ctrl,33.771248,0.54148257,0.188543,0.065404244,0.4573,0.0141999999999999,0.3835714232294092,0.3665659421506954,0.2216910746894635,0.2496420171063865,-0.0170054810787138,0.027950942416923,0.16377226,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18281,anchor2_18281,enhancer-other,GALNT2
18309,18309,18309,18309,chr10,58530000,58535000,chr10,58635000,58640000,lost,0.0151344489909762,0.0117720436718559,-0.3624713515498478,-0.3624713515498478,Control loop,105000,18309,stable,stable,intra-TAD,ctrl,1.566203,0.7533671,0.20815654,0.025642086,0.3718,0.0216,-0.2025057436428319,-0.1585518848651727,-0.328603683368128,-0.25822399525167,0.0439538587776591,0.0703796881164579,0.042011593,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18309,anchor2_18309,enhancer-enhancer,BICC1
18315,18315,18315,18315,chr10,71312500,71317500,chr10,71892500,71897500,lost,0.0099528954131212,0.0052847162428211,-0.9132902737725136,-0.9132902737725136,Control loop,580000,18315,stable,stable,uncategorized,ctrl,2.871372,0.094170906,0.2142534,0.030274417,0.4794,0.0383999999999999,0.4481991841875111,0.5257282983158348,0.267470239308348,0.3245608483756447,0.0775291141283237,0.0570906090672967,0.06403423,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18315,anchor2_18315,enhancer-enhancer,PSAP
18373,18373,18373,18373,chr11,95152500,95157500,chr11,95362500,95367500,lost,0.0100610280306183,0.0058304288495909,-0.7871038185116233,-0.7871038185116233,Control loop,210000,18373,stable,stable,inter-TAD,ctrl,3.1324072,0.5532541,0.22233844,0.030531993,0.4287,0.0242,-0.5547349614673046,-0.4666573761009133,-0.9287036193557172,-0.89565786971901,0.0880775853663912,0.0330457496367072,0.045355998,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18373,anchor2_18373,enhancer-enhancer,SESN3
18410,18410,18410,18410,chr12,116742500,116747500,chr12,116882500,116887500,lost,0.0197148150998895,0.005317811054198,-1.8903757566629544,-1.8903757566629544,Control loop,140000,18410,stable,stable,intra-TAD,ctrl,3.1324067,0.48262593,0.19750416,0.036094863,0.4816,0.0307999999999999,-0.820918723305749,-0.6696910591440215,-0.7356955544421034,-0.5786201171642025,0.1512276641617275,0.1570754372779009,0.033253156,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18410,anchor2_18410,enhancer-enhancer,RNFT2
18458,18458,18458,18458,chr14,92690000,92695000,chr14,92770000,92775000,lost,0.0263703033653538,0.0188617500831073,-0.4834506257891212,-0.4834506257891212,Control loop,80000,18458,stable,stable,intra-TAD,ctrl,26.168636,0.15302776,0.40392098,0.050400935,0.4836,0.1215999999999999,0.0820380004013666,0.0713054723953383,-0.0015595021418598,0.0631442607257081,-0.0107325280060283,0.0647037628675679,0.12999636,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18458,anchor2_18458,enhancer-enhancer,LGMN
18506,18506,18506,18506,chr17,15802500,15807500,chr17,20602500,20607500,lost,0.0305187561176633,0.0171851787772441,-0.8285313019289773,-0.8285313019289773,Control loop,4800000,18506,stable,stable,intra-TAD,ctrl,6.4279556,0.18834169,0.21049663,0.047222115,0.4328,0.0383999999999999,-0.0623520847423197,-0.0496504369057897,0.2010279659463967,0.1766741598223198,0.01270164783653,-0.0243538061240769,0.048124734,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18506,anchor2_18506,other-other,"SNORD3A,SNORD3B-2,SNORD3C"
18512,18512,18512,18512,chr17,40372500,40377500,chr17,40532500,40537500,lost,0.0247861105583121,0.0166237832469301,-0.5762831526135317,-0.5762831526135317,Control loop,160000,18512,stable,stable,intra-TAD,ctrl,0.26103398,0.9534801,0.188543,0.027848428,0.4937,0.0074,0.1365819461464443,0.1643007490019324,0.0498926149707202,0.1028951483704908,0.0277188028554881,0.0530025333997705,0.041765425,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18512,anchor2_18512,enhancer-enhancer,"ENSG00000279806,TNS4"
18557,18557,18557,18557,chr19,41705000,41710000,chr19,41785000,41790000,lost,0.0261002065306483,0.0173558204629146,-0.588641655468169,-0.588641655468169,Control loop,80000,18557,stable,stable,intra-TAD,ctrl,4.0133953,4.21415,0.18854299,0.054984577,0.515,0.0795999999999999,0.3182808892956889,0.3335347124886148,0.3552142381963906,0.290981339295544,0.0152538231929259,-0.0642328989008466,0.04557831,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18557,anchor2_18557,promoter-enhancer,CEACAM5
18559,18559,18559,18559,chr19,44902500,44907500,chr19,45332500,45337500,lost,0.0184342436546492,0.0162820921982668,-0.1791021314348545,-0.1791021314348545,Control loop,430000,18559,stable,stable,inter-TAD,ctrl,0.7178434,0.68273884,0.2073973,0.024870882,0.5397000000000001,0.0814,0.342809549079073,0.2807382234973785,0.3391238176753183,0.4178749754403428,-0.0620713255816945,0.0787511577650245,0.046475872,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18559,anchor2_18559,promoter-other,CLPTM1
18560,18560,18560,18560,chr19,47015000,47020000,chr19,47120000,47125000,lost,0.0305246461962295,0.0212730405784837,-0.5209483193966468,-0.5209483193966468,Control loop,105000,18560,stable,stable,uncategorized,ctrl,1.7946086,0.42376918,0.188543,0.027859189,0.4952,0.0279999999999999,0.342809549079073,0.2807382234973785,0.4054919552666949,0.4394227081033644,-0.0620713255816945,0.0339307528366695,0.054632023,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18560,anchor2_18560,promoter-enhancer,ZC3H4
18595,18595,18595,18595,chr2,70082500,70087500,chr2,70252500,70257500,lost,0.0115828385351883,0.0076731964961174,-0.5940892438891883,-0.5940892438891883,Control loop,170000,18595,stable,stable,inter-TAD,ctrl,0.783102,0.0588568,0.188543,0.030610848,0.4533,0.0446,0.5316874461212016,0.5487019102688377,0.4878483893860794,0.5223615644266456,0.0170144641476361,0.0345131750405662,0.04361171,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18595,anchor2_18595,promoter-enhancer,PCBP1
18633,18633,18633,18633,chr2,195672500,195677500,chr2,196062500,196067500,lost,0.0081291036940827,0.0047679728708085,-0.7697202640587116,-0.7697202640587116,Control loop,390000,18633,stable,stable,uncategorized,ctrl,1.0441357,4.590833,0.20158452,0.025298137,0.3812,0.0051999999999999,0.086830108170086,0.1560964401331714,0.1953936538422286,0.2501458110054546,0.0692663319630854,0.054752157163226,0.029428862,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18633,anchor2_18633,other-other,SLC39A10
18646,18646,18646,18646,chr2,213252500,213257500,chr2,215912500,215917500,lost,0.0094193867518329,0.00714831252269,-0.398030426313175,-0.398030426313175,Control loop,2660000,18646,stable,stable,intra-TAD,ctrl,29.65998,0.3531409,0.2112982,0.051309273,0.384,0.0196,0.5073033254349363,0.4932971336117691,0.4397752638471682,0.4398588481400226,-0.0140061918231671,8.358429285432178e-05,0.05683477,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18646,anchor2_18646,enhancer-enhancer,ATIC
18650,18650,18650,18650,chr2,223982500,223987500,chr2,224642500,224647500,lost,0.0064634680404345,0.0025082986608405,-1.3655993268157285,-1.3655993268157285,Control loop,660000,18650,stable,stable,inter-TAD,ctrl,3.4260693,0.5532538,0.20107275,0.031719252,0.4265,0.0242,0.2643182695836056,0.4401639788046047,0.2701425308061627,0.1743300977074304,0.175845709220999,-0.0958124330987322,0.049928837,lost_2.5kb,lost_10kb,lost_0kb,anchor1_18650,anchor2_18650,enhancer-enhancer,SERPINE2
