Unnamed: 0,chr1,start1,end1,chr2,start2,end2,status,ctrl_signal,rbp1_signal,log2FC,log2FC_clipped,condition,distance,loop_id,comp_switch_A1,comp_switch_A2,loop_class,source,CTCF_signal,H3K27me3_signal,H3K4me3_signal,rad21_signal,GC_mean,GC_diff,E1_anchor1_ctrl,E1_anchor1_rbp1,E1_anchor2_ctrl,E1_anchor2_rbp1,delta_E1_anchor1,delta_E1_anchor2,gene_id
12303,chr3,157202500,157207500,chr3,157492500,157497500,lost,0.0110637148307348,0.0088642441667464,-0.3197663500851446,-0.3197663500851446,Control loop,290000,12303,stable,stable,inter-TAD,ctrl,10.147692,3.248898,0.188543,0.052729726,0.4137,0.007,0.0096992076020888,0.0446251586828585,-0.401353356627622,-0.3944276149329975,0.0349259510807696,0.0069257416946245,"5806,79674"
12304,chr3,157530000,157535000,chr3,157570000,157575000,lost,0.0234576372100696,0.0229778603851759,-0.0298132383111486,-0.0298132383111486,Control loop,40000,12304,stable,stable,intra-TAD,ctrl,1.0441359,1.5773633,0.188543,0.023149366,0.3974,0.0611999999999999,-0.401353356627622,-0.3944276149329975,-0.530675912222336,-0.4549021435048398,0.0069257416946245,0.0757737687174961,79674
12308,chr3,158655000,158660000,chr3,158730000,158735000,lost,0.0161659237840964,0.0184379694452652,0.1897238309293096,0.1897238309293096,Control loop,75000,12308,stable,stable,intra-TAD,ctrl,0.4894387,0.1883418,0.188543,0.02165248,0.4627,0.175,-0.0498430621590386,-0.0834770837897577,0.3114217378819104,0.3177313417200091,-0.033634021630719,0.0063096038380986,5918
12309,chr3,158730000,158735000,chr3,158775000,158780000,lost,0.0286790279028028,0.0147003642526667,-0.964144220342984,-0.964144220342984,Control loop,45000,12309,stable,stable,intra-TAD,ctrl,5.481714,0.0,0.19170043,0.03241057,0.4881,0.1242,1.0437888793318295,1.0219323471713064,0.6153620242344351,0.6627120662290262,-0.021856532160523,0.0473500419945911,5918
12311,chr3,158842500,158847500,chr3,159582500,159587500,lost,0.004603657214111,0.0055337967736601,0.2654892473999929,0.2654892473999929,Control loop,740000,12311,stable,stable,uncategorized,ctrl,2.1208997,0.0,0.20661172,0.032386836,0.4129,0.0854,0.1188515941209828,0.1129501838083658,-0.4630431320353761,-0.4506216353720734,-0.0059014103126169,0.0124214966633027,29970
12312,chr3,158920000,158925000,chr3,160020000,160025000,lost,0.002573585998247,0.0,-inf,-5.0,Control loop,1100000,12312,stable,stable,uncategorized,ctrl,1.2072822,0.30605546,0.21541266,0.02619997,0.4025999999999999,0.1052,-0.5079719712108282,-0.433947514070938,-0.0471075115638618,0.0355637378150586,0.0740244571398901,0.0826712493789204,"101928376,29970,3592"
12313,chr3,159320000,159325000,chr3,159805000,159810000,lost,0.0073551480020316,0.0074340049299615,0.0153852729190496,0.0153852729190496,Control loop,485000,12313,stable,stable,intra-TAD,ctrl,6.427963,0.52971095,0.18854302,0.032406144,0.3987,0.0642,-0.6340305970199935,-0.6122429066786748,-0.0471075115638618,0.0355637378150586,0.0217876903413187,0.0826712493789204,29970
12314,chr3,159610000,159615000,chr3,159995000,160000000,lost,0.0071817141241758,0.0053553692660478,-0.4233421703027021,-0.4233421703027021,Control loop,385000,12314,stable,stable,uncategorized,ctrl,12.366474,0.847538,0.188543,0.05349591,0.389,0.0452,0.2896784192789001,0.2849409107497082,0.3441009740628936,0.3502512908953876,-0.0047375085291919,0.006150316832494,"101928376,29970,3592"
12315,chr3,159825000,159830000,chr3,159870000,159875000,lost,0.017551884312842,0.0139466639606859,-0.3317058509141267,-0.3317058509141267,Control loop,45000,12315,stable,stable,intra-TAD,ctrl,0.52206796,0.0,0.188543,0.023984132,0.3658,0.028,0.3441009740628936,0.3502512908953876,0.3267280814950132,0.3130862757119282,0.006150316832494,-0.0136418057830849,29970
12316,chr3,160042500,160047500,chr3,160482500,160487500,lost,0.0053976466331089,0.003329908376914,-0.69684804940086,-0.69684804940086,Control loop,440000,12316,stable,stable,intra-TAD,ctrl,9.070932,0.4708544,0.38201883,0.024412168,0.4158,0.0248,-0.5091404971900615,-0.5059657003955371,-0.2779462857306977,-0.2220616708156746,0.0031747967945243,0.0558846149150231,"100174949,101928376,57560"
12318,chr3,160702500,160707500,chr3,160932500,160937500,lost,0.0217102657926122,0.0198891689694866,-0.126394391361458,-0.126394391361458,Control loop,230000,12318,stable,stable,inter-TAD,ctrl,1.5335746,1.5538195,0.18854302,0.02771284,0.3805,0.017,-0.5816127490471048,-0.601100013231001,-0.181802502217009,-0.1968616029596287,-0.0194872641838962,-0.0150591007426196,151742
12319,chr3,160710000,160715000,chr3,161420000,161425000,lost,0.0068565795520081,0.0031981345755289,-1.1002584105106394,-1.1002584105106394,Control loop,710000,12319,stable,stable,intra-TAD,ctrl,2.5450811,1.4125633,0.18854302,0.025116667,0.3805,0.001,0.3452598429191224,0.2493406170223789,0.0774698209948299,0.1281578766667966,-0.0959192258967434,0.0506880556719666,151742
12330,chr3,169780000,169785000,chr3,170805000,170810000,lost,0.0042216265213287,0.0009777045048155,-2.1103285468433977,-2.1103285468433977,Control loop,1025000,12330,stable,stable,intra-TAD,ctrl,2.6103394,0.6356539,0.2069279,0.04792405,0.3823999999999999,0.0711999999999999,0.3998334017179315,0.3678747844012071,0.5700812245119675,0.560058520978408,-0.0319586173167244,-0.0100227035335594,"100128164,101928583,151827,26996,344657,344658,5010,55892,79782"
12331,chr3,169862500,169867500,chr3,170052500,170057500,lost,0.0071336765647905,0.0085692668246651,0.2645259678605614,0.2645259678605614,Control loop,190000,12331,stable,stable,inter-TAD,ctrl,1.2399114,1.2948501,0.19179375,0.031965114,0.4099,0.065,0.3998334017179315,0.3678747844012071,0.7857614142990662,0.7598819646857291,-0.0319586173167244,-0.0258794496133371,"100128164,26996,344658,79782"
12333,chr3,170412500,170417500,chr3,170812500,170817500,lost,0.0242911160926964,0.0256732392286909,0.0798365559197401,0.0798365559197401,Control loop,400000,12333,stable,stable,intra-TAD,ctrl,5.710119,1.318393,0.21108192,0.03721775,0.4325,0.013,-0.1990543745521192,-0.2214401400271093,-0.5349219801643048,-0.5009915904850731,-0.02238576547499,0.0339303896792316,"101928583,5010"
12334,chr3,170952500,170957500,chr3,171562500,171567500,lost,0.0110583261560063,0.0105099158493013,-0.0733819105149848,-0.0733819105149848,Control loop,610000,12334,stable,stable,intra-TAD,ctrl,0.52206796,0.75336707,0.188543,0.024141788,0.4147,0.0282,-0.1990543745521192,-0.2214401400271093,-0.3702159012125718,-0.2979076685209953,-0.02238576547499,0.0723082326915764,23043
12335,chr3,170962500,170967500,chr3,171182500,171187500,lost,0.0145472253914901,0.0139680372541444,-0.0586147006425533,-0.0586147006425533,Control loop,220000,12335,stable,stable,inter-TAD,ctrl,2.0882719,0.6474252,0.18854299,0.024654789,0.3882,0.0287999999999999,-0.2352796002272255,-0.1868287300149624,0.2454886360004344,0.2208785032227842,0.0484508702122631,-0.0246101327776502,23043
12336,chr3,170960000,170965000,chr3,171770000,171775000,lost,0.0044616362518764,0.0035676296837008,-0.3226070256206185,-0.3226070256206185,Control loop,810000,12336,stable,stable,intra-TAD,ctrl,1.5335743,1.7774769,0.188543,0.024593782,0.3968,0.0611999999999999,-0.2352796002272255,-0.1868287300149624,-0.6825068095154943,-0.706243794547853,0.0484508702122631,-0.0237369850323587,23043
12337,chr3,171052500,171057500,chr3,171162500,171167500,lost,0.0158531919886187,0.0153266640727739,-0.048729630391704,-0.048729630391704,Control loop,110000,12337,stable,stable,intra-TAD,ctrl,1.5009453,0.0941709,0.188543,0.033887126,0.4025999999999999,0.0196,0.4962515236503773,0.5598477939269988,0.7832986649585523,0.8197411593576822,0.0635962702766215,0.0364424943991299,23043
12341,chr3,172492500,172497500,chr3,172592500,172597500,lost,0.0392544025357541,0.0425863028374407,0.1175350196418293,0.1175350196418293,Control loop,100000,12341,stable,stable,inter-TAD,ctrl,9.070928,0.188342,0.20739731,0.042365592,0.4264,0.0091999999999999,-0.2349146710102058,-0.2870553775985996,0.0501377645601716,0.0576588175857168,-0.0521407065883938,0.0075210530255451,"105374219,8743"
12346,chr3,177052500,177057500,chr3,177512500,177517500,lost,0.0067985496383207,0.0031846968648352,-1.0940709471244636,-1.0940709471244636,Control loop,460000,12346,stable,stable,inter-TAD,ctrl,0.52206796,0.070628196,0.188543,0.024054905,0.3866,0.0532,-0.575459057420563,-0.5323275530413387,-0.6289261341832699,-0.4706438657841406,0.0431315043792243,0.1582822683991293,100505566
12348,chr3,177522500,177527500,chr3,177772500,177777500,lost,0.013094649527393,0.0118786480963926,-0.1406067940927412,-0.1406067940927412,Control loop,250000,12348,stable,stable,inter-TAD,ctrl,2.6103384,1.1889085,0.188543,0.041241348,0.3973,0.0121999999999999,-0.2796652685402554,-0.333961817737773,-0.4218414394882813,-0.2930033005339647,-0.0542965491975176,0.1288381389543165,100505566
12349,chr3,178442500,178447500,chr3,178962500,178967500,lost,0.005030586990047,0.0062945002797749,0.3233650973883497,0.3233650973883497,Control loop,520000,12349,stable,stable,intra-TAD,ctrl,12.235964,0.74159604,0.56140524,0.032586053,0.381,0.0148,-0.9186177440231724,-0.7656146163982814,-0.7377099702195209,-0.6404783609764738,0.1530031276248911,0.097231609243047,104797538
12350,chr3,179112500,179117500,chr3,179312500,179317500,lost,0.0140644012576185,0.0125048929625149,-0.169555427686679,-0.169555427686679,Control loop,200000,12350,stable,stable,inter-TAD,ctrl,0.35892174,0.37668365,0.3372914,0.025429375,0.3912,0.0528,-0.40984465556179,-0.4220927340316374,-0.1249913569550982,-0.1611830120530863,-0.0122480784698474,-0.036191655097988,27094
12351,chr3,179792500,179797500,chr3,180592500,180597500,lost,0.003461024926972,0.0027764975634249,-0.3179332022477906,-0.3179332022477906,Control loop,800000,12351,stable,stable,uncategorized,ctrl,0.26103398,0.37668365,0.20287228,0.023058603,0.3839,0.013,-0.40984465556179,-0.4220927340316374,-0.4363685983874836,-0.4020695464008374,-0.0122480784698474,0.0342990519866461,"101928790,51555"
12352,chr3,181222500,181227500,chr3,182672500,182677500,lost,0.001942295742432,0.002132256710751,0.1346182517396429,0.1346182517396429,Control loop,1450000,12352,stable,stable,uncategorized,ctrl,1.305169,1.094737,0.19805664,0.032155845,0.3779,0.0297999999999999,-0.4363685983874836,-0.4020695464008374,-0.1249913569550982,-0.1611830120530863,0.0342990519866461,-0.036191655097988,347689
12353,chr3,181322500,181327500,chr3,181692500,181697500,lost,0.00832397680569,0.0054512870044317,-0.6106760664433579,-0.6106760664433579,Control loop,370000,12353,stable,stable,uncategorized,ctrl,0.5220679,3.2371259,0.188543,0.04388418,0.4263,0.0505999999999999,-0.0236366795334129,-0.0512085055166042,-0.1149391212659799,-0.2075529080071625,-0.0275718259831913,-0.0926137867411826,347689
12354,chr3,181325000,181330000,chr3,182680000,182685000,lost,0.0061418338083123,0.0025482032629723,-1.2691891131120472,-1.2691891131120472,Control loop,1355000,12354,stable,stable,uncategorized,ctrl,3.3608093,1.1300516,0.188543,0.028006267,0.3923999999999999,0.0404,-1.0417192988140491,-1.0783393044239151,-0.5968094098387471,-0.6084287084383199,-0.036620005609866,-0.0116192985995727,347689
12355,chr3,181325000,181330000,chr3,182270000,182275000,lost,0.003361573232435,0.0007095854965203,-2.2440881519876243,-2.2440881519876243,Control loop,945000,12355,stable,stable,uncategorized,ctrl,2.6103387,0.09417095,0.188543,0.032320995,0.3957,0.047,0.4168884729907668,0.2869379680696601,0.437283586638195,0.4473905094863964,-0.1299505049211067,0.0101069228482014,347689
12357,chr3,182712500,182717500,chr3,182842500,182847500,lost,0.0151005356759578,0.0183209410169111,0.278893877779219,0.278893877779219,Control loop,130000,12357,stable,stable,intra-TAD,ctrl,0.52206796,1.1300508,0.188543,0.02356184,0.3849,0.0398,0.4956965935120233,0.4614516269208369,0.6452794633080708,0.71781805638749,-0.0342449665911863,0.0725385930794191,105374245
12358,chr3,182712500,182717500,chr3,182912500,182917500,lost,0.0094884860537628,0.0068600084351811,-0.4679675643912964,-0.4679675643912964,Control loop,200000,12358,stable,stable,intra-TAD,ctrl,12.921173,1.7892475,0.22438176,0.050814163,0.3737,0.0621999999999999,0.4956965935120233,0.4614516269208369,0.5899418957516653,0.601849888999008,-0.0342449665911863,0.0119079932473427,105374245
12359,chr3,182710000,182715000,chr3,183175000,183180000,lost,0.0056691553645176,0.0059350751927938,0.0661325007175005,0.0661325007175005,Control loop,465000,12359,stable,stable,intra-TAD,ctrl,3.6871037,0.2354272,0.19816256,0.033425312,0.4442,0.094,0.4956965935120233,0.4614516269208369,0.6681800900910778,0.649489496981656,-0.0342449665911863,-0.0186905931094217,"105374245,27074"
12360,chr3,183110000,183115000,chr3,183260000,183265000,lost,0.0079648982990585,0.0068647943532054,-0.2144394380173824,-0.2144394380173824,Control loop,150000,12360,stable,stable,intra-TAD,ctrl,27.63696,0.2825126,0.23183095,0.033965778,0.4186999999999999,0.0186,0.6681800900910778,0.649489496981656,0.6452794633080708,0.71781805638749,-0.0186905931094217,0.0725385930794191,"27074,84002"
12361,chr3,183185000,183190000,chr3,183870000,183875000,lost,0.0049132386428617,0.0004995557103575,-3.2979568333255385,-3.2979568333255385,Control loop,685000,12361,stable,stable,intra-TAD,ctrl,5.057531,0.8004526,0.23175079,0.023425909,0.4472,0.0624,0.6681800900910778,0.649489496981656,0.7446729508098482,0.731058721050893,-0.0186905931094217,-0.0136142297589552,"100874113,84002"
12364,chr3,183890000,183895000,chr3,184285000,184290000,lost,0.0204298569626942,0.0185610178730333,-0.1384032742362838,-0.1384032742362838,Control loop,395000,12364,stable,stable,uncategorized,ctrl,3.1324058,0.47085428,,0.024537899,0.4749,0.0206,0.6452794633080708,0.71781805638749,0.7643576632306921,0.7186660251160906,0.0725385930794191,-0.0456916381146015,"110599564,8893,90113"
12365,chr3,183890000,183895000,chr3,184205000,184210000,lost,0.0169941255600081,0.0115831403003368,-0.5530096944926153,-0.5530096944926153,Control loop,315000,12365,stable,stable,uncategorized,ctrl,2.6755967,29.522602,0.35803613,0.022963546,0.4579,0.0134,0.933595970580463,0.9080435036516386,0.970697181309952,0.9953072403462454,-0.0255524669288244,0.0246100590362933,8893
12367,chr3,184872500,184877500,chr3,185182500,185187500,lost,0.0133811414067755,0.0119232583464567,-0.1664226382713956,-0.1664226382713956,Control loop,310000,12367,stable,stable,uncategorized,ctrl,0.26103398,0.07062815,0.188543,0.023608914,0.3931,0.0502,0.7974491213629722,0.7036576938240853,0.543490256622434,0.6189902971842327,-0.0937914275388869,0.0755000405617987,"23355,285382"
12368,chr3,184872500,184877500,chr3,185302500,185307500,lost,0.0059556281736957,0.0080656730049421,0.4375412325070057,0.4375412325070057,Control loop,430000,12368,stable,stable,uncategorized,ctrl,1.076765,0.18834195,0.21881367,0.023860123,0.3546,0.0267999999999999,0.917944949330104,1.0550971413766483,0.8189694112678522,0.928508468300926,0.1371521920465442,0.1095390570330739,"1962,23355,285382"
12369,chr3,185352500,185357500,chr3,185482500,185487500,lost,0.0172181853304616,0.0132505317885396,-0.3778828402904398,-0.3778828402904398,Control loop,130000,12369,stable,stable,inter-TAD,ctrl,1.3377988,0.18834175,0.188543,0.023545142,0.4082,0.002,0.917944949330104,1.0550971413766483,0.5431124268381811,0.5608426919596572,0.1371521920465442,0.0177302651214761,90407
12370,chr3,185665000,185670000,chr3,185975000,185980000,lost,0.0076557416598652,0.0070428751239575,-0.1203776446723289,-0.1203776446723289,Control loop,310000,12370,stable,stable,intra-TAD,ctrl,0.8483605,0.1883419,0.188543,0.024622414,0.4011,0.035,0.9311235902740668,0.9156565292985814,0.5431124268381811,0.5608426919596572,-0.0154670609754853,0.0177302651214761,"6434,646600"
12371,chr3,185972500,185977500,chr3,186532500,186537500,lost,0.0161157252939507,0.008525829303636,-0.918557042480425,-0.918557042480425,Control loop,560000,12371,stable,stable,inter-TAD,ctrl,1.0441353,0.18834186,0.188543,0.027589943,0.44,0.0363999999999999,0.5431124268381811,0.5608426919596572,0.7263701716609704,0.8069322190103431,0.0177302651214761,0.0805620473493726,"1608,2119,253573"
12372,chr3,186612500,186617500,chr3,186812500,186817500,lost,0.0087710065081641,0.0081067136969139,-0.1136252145946139,-0.1136252145946139,Control loop,200000,12372,stable,stable,inter-TAD,ctrl,1.7619786,0.0,0.188543,0.03009718,0.4715,0.0254,0.5431124268381811,0.5608426919596572,0.7581959454266664,0.8622545215695612,0.0177302651214761,0.1040585761428948,"102724699,105374258,197,1974,26998,3273,3827"
12373,chr3,186615000,186620000,chr3,186755000,186760000,lost,0.0166339031999379,0.0145969564140672,-0.1884591548388018,-0.1884591548388018,Control loop,140000,12373,stable,stable,intra-TAD,ctrl,2.0882704,0.18834162,0.188543,0.04480088,0.4626,0.0223999999999999,0.5431124268381811,0.5608426919596572,0.6691247161333674,0.722350928441863,0.0177302651214761,0.0532262123084955,"105374258,197,26998,3273,3827"
12376,chr3,187732500,187737500,chr3,188742500,188747500,lost,0.0060436589645081,0.0048034250537503,-0.3313587755638769,-0.3313587755638769,Control loop,1010000,12376,stable,stable,uncategorized,ctrl,3.1324072,6.01517,0.188543,0.02941544,0.4049,0.0521999999999999,0.3046926491075477,0.3476752850988258,0.2679084634918788,0.231104413651768,0.0429826359912781,-0.0368040498401108,"339929,407020"
12377,chr3,187732500,187737500,chr3,189232500,189237500,lost,0.0082474080445787,0.0068066622877657,-0.2769932551267817,-0.2769932551267817,Control loop,1500000,12377,stable,stable,uncategorized,ctrl,1.8272375,0.37668353,0.18854302,0.026370298,0.421,0.02,0.2909273686355591,0.2049357733621206,0.3070417111052686,0.297184798718949,-0.0859915952734385,-0.0098569123863195,"285386,339929,407020"
12378,chr3,187742500,187747500,chr3,188642500,188647500,lost,0.0020201789070265,0.0053136500140805,1.3952201435124765,1.3952201435124765,Control loop,900000,12378,stable,stable,inter-TAD,ctrl,5.7101135,0.09417085,0.48446158,0.0421569,0.4287999999999999,0.0952,0.4978967287884087,0.5011999899078169,0.3070417111052686,0.297184798718949,0.0033032611194081,-0.0098569123863195,339929
12379,chr3,187742500,187747500,chr3,188282500,188287500,lost,0.0045933154422374,0.0042533267798977,-0.110944162483811,-0.110944162483811,Control loop,540000,12379,stable,stable,inter-TAD,ctrl,0.0,1.3890213,0.18854299,0.024782138,0.4668,0.0191999999999999,0.6168127901078195,0.6180192720245247,0.7050246581815527,0.7584528738078237,0.0012064819167051,0.0534282156262709,339929
12380,chr3,187742500,187747500,chr3,188162500,188167500,lost,0.0071490069193625,0.0050418745730255,-0.5037826199582645,-0.5037826199582645,Control loop,420000,12380,stable,stable,inter-TAD,ctrl,2.0882714,0.09417081,0.188543,0.026081756,0.4571,0.0385999999999999,0.7050246581815527,0.7584528738078237,0.599570069648069,0.7138872990544483,0.0534282156262709,0.1143172294063792,339929
12381,chr3,187745000,187750000,chr3,188435000,188440000,lost,0.0045942546743048,0.0030675759080437,-0.5827317879245932,-0.5827317879245932,Control loop,690000,12381,stable,stable,intra-TAD,ctrl,0.5220679,0.2707413,0.19985558,0.023939116,0.3922,0.0532,0.7834992636621922,0.7251431336203871,0.5894931393971191,0.6348793214053858,-0.0583561300418051,0.0453861820082667,339929
12382,chr3,188032500,188037500,chr3,188952500,188957500,lost,0.0076396166635516,0.0049096331932461,-0.6378850068735875,-0.6378850068735875,Control loop,920000,12382,stable,stable,inter-TAD,ctrl,1.0115066,0.56502503,0.188543,0.02542779,0.3748,0.0147999999999999,0.7689686963323022,0.7296541829746188,0.993933022963216,0.9242711603804084,-0.0393145133576834,-0.0696618625828076,"285386,339929,407020"
12383,chr3,189262500,189267500,chr3,189532500,189537500,lost,0.0081018133302525,0.0059464103279695,-0.4462258261438067,-0.4462258261438067,Control loop,270000,12383,stable,stable,uncategorized,ctrl,2.9040024,0.5297115,0.21274,0.028607287,0.374,0.0427999999999999,0.7689686963323022,0.7296541829746188,0.8697999510511316,0.8117306464921467,-0.0393145133576834,-0.0580693045589849,285386
12384,chr3,189275000,189280000,chr3,189400000,189405000,lost,0.0128518208621877,0.0093301811338105,-0.4619957821699788,-0.4619957821699788,Control loop,125000,12384,stable,stable,intra-TAD,ctrl,26.560202,1.2713077,0.20931469,0.050231952,0.3747,0.0322,0.5860418450230988,0.5881517935940084,0.5894931393971191,0.6348793214053858,0.0021099485709096,0.0453861820082667,285386
12385,chr3,189282500,189287500,chr3,189352500,189357500,lost,0.0173003874392893,0.0114055969684054,-0.6010623879220571,-0.6010623879220571,Control loop,70000,12385,stable,stable,intra-TAD,ctrl,3.1324062,0.37668356,0.5455128,0.030970383,0.3845,0.0161999999999999,0.5860418450230988,0.5881517935940084,0.8146137382835597,0.8196418643765035,0.0021099485709096,0.0050281260929438,285386
12386,chr3,189355000,189360000,chr3,189945000,189950000,lost,0.0077891164944529,0.0087635058128115,0.1700484356427374,0.1700484356427374,Control loop,590000,12386,stable,stable,intra-TAD,ctrl,0.8809897,0.75336707,0.188543,0.022606125,0.4001,0.0366,0.5860418450230988,0.5881517935940084,0.7662239689569895,0.8351519916912696,0.0021099485709096,0.0689280227342801,8626
12387,chr3,189415000,189420000,chr3,189645000,189650000,lost,0.0086145499367798,0.0051011778383873,-0.7559450283122894,-0.7559450283122894,Control loop,230000,12387,stable,stable,intra-TAD,ctrl,11.322344,0.37668353,0.188543,0.03702921,0.3702,0.0152,0.9194266935024528,1.0067831038016657,0.8146137382835597,0.8196418643765035,0.0873564102992126,0.0050281260929438,8626
12388,chr3,189500000,189505000,chr3,189945000,189950000,lost,0.007445558346502,0.0057566208176281,-0.3711578547302592,-0.3711578547302592,Control loop,445000,12388,stable,stable,intra-TAD,ctrl,1.0441356,0.65919656,0.24427256,0.02308097,0.3933999999999999,0.0499999999999999,0.4832798508418888,0.5022031821207417,0.0799398643118933,0.2072603379163423,0.0189233312788528,0.1273204736044489,8626
12389,chr3,189560000,189565000,chr3,189945000,189950000,lost,0.0043008649655693,0.0052865636895348,0.2977034275427442,0.2977034275427442,Control loop,385000,12389,stable,stable,intra-TAD,ctrl,1.5335736,0.3766835,0.19950481,0.023516823,0.3902,0.0564,0.0799398643118933,0.2072603379163423,-0.5576339756987259,-0.4475083424787883,0.1273204736044489,0.1101256332199375,8626
12390,chr3,190025000,190030000,chr3,190200000,190205000,lost,0.010975482819117,0.0099112677181329,-0.1471429015402422,-0.1471429015402422,Control loop,175000,12390,stable,stable,intra-TAD,ctrl,1.2072821,0.0,0.20739731,0.03230191,0.3872,0.0372,0.0799398643118933,0.2072603379163423,-0.135353772788651,-0.037551722935429,0.1273204736044489,0.097802049853222,55214
12395,chr3,191410000,191415000,chr3,191990000,191995000,lost,0.0033229266193245,0.0029283959224046,-0.1823438133433784,-0.1823438133433784,Control loop,580000,12395,stable,stable,intra-TAD,ctrl,1.4030573,11.665426,0.21440509,0.024756761,0.3979,0.0162,0.0900544289663216,0.1861568935321035,-0.8268995565199825,-0.7868722233651927,0.0961024645657819,0.0400273331547897,103344926
12396,chr3,192562500,192567500,chr3,193052500,193057500,lost,0.0062080790348124,0.0062558037841112,0.0110483380882999,0.0110483380882999,Control loop,490000,12396,stable,stable,intra-TAD,ctrl,2.0882719,4.461349,0.22759584,0.023404956,0.3768,0.008,0.0900544289663216,0.1861568935321035,-0.4854769336478633,-0.4440494380405772,0.0961024645657819,0.041427495607286,"151963,2257"
12397,chr3,192810000,192815000,chr3,193450000,193455000,lost,0.005653623205896,0.0054573191742088,-0.0509833128588258,-0.0509833128588258,Control loop,640000,12397,stable,stable,intra-TAD,ctrl,7.7983847,0.37668365,0.31100127,0.034776025,0.3926,0.0068,-0.8047544955113203,-0.7042606093840507,-0.965150419039118,-0.8941045685707228,0.1004938861272696,0.0710458504683951,151963
12401,chr3,193460000,193465000,chr3,194395000,194400000,lost,0.0029314557245431,0.0014809316658157,-0.9851121947290044,-0.9851121947290044,Control loop,935000,12401,stable,stable,intra-TAD,ctrl,2.6103375,0.2825129,0.55292284,0.027245764,0.4514,0.1288,-0.6537629611152554,-0.530298346988106,-0.4088890689021224,-0.3113956555566042,0.1234646141271494,0.0974934133455181,"105374285,131578,2814,3280"
12402,chr3,193780000,193785000,chr3,193965000,193970000,lost,0.0107692417705635,0.0077345572926838,-0.4775260549221785,-0.4775260549221785,Control loop,185000,12402,stable,stable,intra-TAD,ctrl,11.811781,3.61381,0.22798494,0.03529047,0.4236999999999999,0.087,-0.4088890689021224,-0.3113956555566042,-0.5126406823098791,-0.4234411937243372,0.0974934133455181,0.0891994885855418,105374285
12403,chr3,193780000,193785000,chr3,194010000,194015000,lost,0.0134876509234257,0.009108365056731,-0.5663750832714894,-0.5663750832714894,Control loop,230000,12403,stable,stable,intra-TAD,ctrl,1.3051698,0.5767966,0.188543,0.02321621,0.4422,0.0499999999999999,-0.2085632272369565,-0.1398986907286072,0.021608169251628,0.0380085847106783,0.0686645365083492,0.0164004154590503,105374285
12405,chr3,193835000,193840000,chr3,193880000,193885000,lost,0.0223086511507526,0.022438968779472,0.0084030895280633,0.0084030895280633,Control loop,45000,12405,stable,stable,intra-TAD,ctrl,8.548859,2.2954166,0.188543,0.038435325,0.4722999999999999,0.0621999999999999,0.7560500947046891,0.6837988468665738,0.8269862405041615,0.768552023283322,-0.0722512478381153,-0.0584342172208395,105374285
12406,chr3,193962500,193967500,chr3,194132500,194137500,lost,0.0128548865961328,0.0107374349799371,-0.2596674877758959,-0.2596674877758959,Control loop,170000,12406,stable,stable,intra-TAD,ctrl,1.2072818,4.720318,0.18854302,0.023597026,0.4836999999999999,0.1585999999999999,0.7560500947046891,0.6837988468665738,-0.0545762192808798,0.0487647885041655,-0.0722512478381153,0.1033410077850453,3280
12407,chr3,193962500,193967500,chr3,194312500,194317500,lost,0.0088284695609971,0.0052436880136053,-0.7515815131267851,-0.7515815131267851,Control loop,350000,12407,stable,stable,intra-TAD,ctrl,1.3704283,3.5902674,0.25843906,0.029085904,0.4722,0.1356,0.7560500947046891,0.6837988468665738,0.8269862405041615,0.768552023283322,-0.0722512478381153,-0.0584342172208395,3280
12408,chr3,193992500,193997500,chr3,194132500,194137500,lost,0.0097589314249693,0.0117813189556151,0.2717059718702829,0.2717059718702829,Control loop,140000,12408,stable,stable,inter-TAD,ctrl,1.0441352,9.499493,0.22153804,0.028015725,0.5126,0.1007999999999999,0.7560500947046891,0.6837988468665738,-0.0545762192808798,0.0487647885041655,-0.0722512478381153,0.1033410077850453,3280
12409,chr3,194132500,194137500,chr3,194302500,194307500,lost,0.0127972753334653,0.011758883047648,-0.1220856508528342,-0.1220856508528342,Control loop,170000,12409,stable,stable,intra-TAD,ctrl,1.4356854,0.49439678,0.2134449,0.025188608,0.5371999999999999,0.0515999999999999,0.8269862405041615,0.768552023283322,0.8269862405041615,0.768552023283322,-0.0584342172208395,-0.0584342172208395,3280
12410,chr3,194342500,194347500,chr3,194602500,194607500,lost,0.0100610674916949,0.0085333916395651,-0.2375922179297483,-0.2375922179297483,Control loop,260000,12410,stable,stable,uncategorized,ctrl,2.1535294,1.0594225,0.23405339,0.023933403,0.5035,0.0317999999999999,-0.5853866366329659,-0.5480659984976872,-0.383929472804506,-0.3769670530064462,0.0373206381352786,0.0069624197980598,"131578,2814,401106"
12411,chr3,194492500,194497500,chr3,194582500,194587500,lost,0.019084228644865,0.0216358529724294,0.181043122507893,0.181043122507893,Control loop,90000,12411,stable,stable,uncategorized,ctrl,1.5662038,3.7668395,0.21499021,0.0239753,0.4653,0.0498,0.1377799494997973,0.1941073000672455,0.6336756855779523,0.5556134831403977,0.0563273505674481,-0.0780622024375545,401106
