chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	kernel_id	iteration	score	pvalue	qvalue
chr7	23270000	23275000	chr7	23540000	23545000	251058	251112	0	0	0.5502979368	0.0000000000	0.0000000000
chr7	23275000	23280000	chr7	23465000	23470000	251059	251097	0	0	0.3571161982	0.0000000003	0.0000000004
chr7	23280000	23285000	chr7	23340000	23345000	251060	251072	0	0	0.3868791817	0.0000000001	0.0000000002
chr7	23355000	23360000	chr7	23540000	23545000	251075	251112	0	0	0.4162366433	0.0000000000	0.0000000000
chr7	23425000	23430000	chr7	23535000	23540000	251089	251111	0	0	0.4746407794	0.0000000000	0.0000000000
chr7	23430000	23435000	chr7	23460000	23465000	251090	251096	0	0	0.3406585586	0.0000000693	0.0000000807
chr7	23485000	23490000	chr7	23520000	23525000	251101	251108	0	0	0.4232685495	0.0000000000	0.0000000000
chr7	23565000	23570000	chr7	23705000	23710000	251117	251145	0	0	0.6541645081	0.0000000000	0.0000000000
chr7	24290000	24295000	chr7	24380000	24385000	251262	251280	0	0	0.5591989569	0.0000000000	0.0000000000
chr7	24400000	24405000	chr7	24665000	24670000	251284	251337	0	0	0.4595919627	0.0000000000	0.0000000000
chr7	24575000	24580000	chr7	24660000	24665000	251319	251336	0	0	0.3371156365	0.0000000030	0.0000000041
chr7	24675000	24680000	chr7	24705000	24710000	251339	251345	0	0	0.3696207938	0.0000000037	0.0000000050
chr7	24810000	24815000	chr7	25085000	25090000	251366	251421	0	0	0.6251152740	0.0000000000	0.0000000000
chr7	24815000	24820000	chr7	24975000	24980000	251367	251399	0	0	0.6375679880	0.0000000000	0.0000000000
chr7	24830000	24835000	chr7	24880000	24885000	251370	251380	0	0	0.3923560930	0.0000000000	0.0000000000
chr7	24900000	24905000	chr7	24970000	24975000	251384	251398	0	0	0.3335832005	0.0000000054	0.0000000071
chr7	24910000	24915000	chr7	24960000	24965000	251386	251396	0	0	0.3070968007	0.0000002393	0.0000002644
chr7	24985000	24990000	chr7	25065000	25070000	251401	251417	0	0	0.3833503698	0.0000000005	0.0000000007
chr7	25130000	25135000	chr7	25165000	25170000	251430	251437	0	0	0.3716035650	0.0000000014	0.0000000019
chr7	25185000	25190000	chr7	25215000	25220000	251441	251447	0	0	0.3187675461	0.0000005174	0.0000005567
chr7	25260000	25265000	chr7	25565000	25570000	251456	251517	0	0	0.6299440275	0.0000000000	0.0000000000
chr7	25255000	25260000	chr7	25385000	25390000	251455	251481	0	0	0.6668476582	0.0000000000	0.0000000000
chr7	25390000	25395000	chr7	25560000	25565000	251482	251516	0	0	0.6094053306	0.0000000000	0.0000000000
chr7	25890000	25895000	chr7	26065000	26070000	251582	251617	0	0	0.6898683467	0.0000000000	0.0000000000
chr7	26090000	26095000	chr7	26180000	26185000	251622	251640	0	0	0.5632716983	0.0000000000	0.0000000000
chr7	26090000	26095000	chr7	26105000	26110000	251622	251625	0	0	0.3628168250	0.0000020567	0.0000021383
chr7	26160000	26165000	chr7	26180000	26185000	251636	251640	0	0	0.4838947448	0.0000000001	0.0000000002
chr7	26285000	26290000	chr7	26350000	26355000	251661	251674	0	0	0.3415321067	0.0000000026	0.0000000036
chr7	26380000	26385000	chr7	26660000	26665000	251680	251736	0	0	0.5728520288	0.0000000000	0.0000000000
chr7	26380000	26385000	chr7	26500000	26505000	251680	251704	0	0	0.6423411401	0.0000000000	0.0000000000
chr7	26505000	26510000	chr7	26660000	26665000	251705	251736	0	0	0.5508613743	0.0000000000	0.0000000000
chr7	26690000	26695000	chr7	26840000	26845000	251742	251772	0	0	0.5339258511	0.0000000000	0.0000000000
chr7	26695000	26700000	chr7	26745000	26750000	251743	251753	0	0	0.3237817566	0.0000000456	0.0000000542
chr7	26780000	26785000	chr7	26825000	26830000	251760	251769	0	0	0.3654522165	0.0000000008	0.0000000011
chr7	26855000	26860000	chr7	27125000	27130000	251775	251829	0	0	0.5700111405	0.0000000000	0.0000000000
chr7	27100000	27105000	chr7	27130000	27135000	251824	251830	0	0	0.4288423632	0.0000000000	0.0000000000
chr7	27170000	27175000	chr7	27175000	27180000	251838	251839	0	0	0.4034515758	0.0000000356	0.0000000428
chr7	27205000	27210000	chr7	27575000	27580000	251845	251919	0	0	0.4898472574	0.0000000000	0.0000000000
chr7	27575000	27580000	chr7	27920000	27925000	251919	251988	0	0	0.3368785880	0.0000000031	0.0000000042
chr7	27610000	27615000	chr7	27650000	27655000	251926	251934	0	0	0.3583860386	0.0000000030	0.0000000041
chr7	27685000	27690000	chr7	27730000	27735000	251941	251950	0	0	0.4099202528	0.0000000000	0.0000000000
chr7	27685000	27690000	chr7	27780000	27785000	251941	251960	0	0	0.4643781910	0.0000000000	0.0000000000
chr7	27690000	27695000	chr7	27920000	27925000	251942	251988	0	0	0.5935348878	0.0000000000	0.0000000000
chr7	27690000	27695000	chr7	28020000	28025000	251942	252008	0	0	0.3957207489	0.0000000000	0.0000000000
chr7	27745000	27750000	chr7	27775000	27780000	251953	251959	0	0	0.6221142801	0.0000000000	0.0000000000
chr7	27790000	27795000	chr7	27915000	27920000	251962	251987	0	0	0.3442298688	0.0000000013	0.0000000018
chr7	27800000	27805000	chr7	27820000	27825000	251964	251968	0	0	0.4213925678	0.0000000001	0.0000000001
chr7	27930000	27935000	chr7	28015000	28020000	251990	252007	0	0	0.5266653490	0.0000000000	0.0000000000
chr7	28045000	28050000	chr7	28080000	28085000	252013	252020	0	0	0.4590045963	0.0000000000	0.0000000000
chr7	28125000	28130000	chr7	28145000	28150000	252029	252033	0	0	0.3218210945	0.0000014916	0.0000015600
chr7	28300000	28305000	chr7	28625000	28630000	252064	252129	0	0	0.4256048881	0.0000000000	0.0000000000
chr7	28385000	28390000	chr7	28625000	28630000	252081	252129	0	0	0.6241653934	0.0000000000	0.0000000000
chr7	28885000	28890000	chr7	28900000	28905000	252181	252184	0	0	0.3482209968	0.0000003878	0.0000004212
chr7	28925000	28930000	chr7	29095000	29100000	252189	252223	0	0	0.6756300929	0.0000000000	0.0000000000
chr7	28925000	28930000	chr7	29405000	29410000	252189	252285	0	0	0.5738962897	0.0000000000	0.0000000000
chr7	28920000	28925000	chr7	29345000	29350000	252188	252273	0	0	0.3956753694	0.0000000000	0.0000000000
chr7	29110000	29115000	chr7	29405000	29410000	252226	252285	0	0	0.6668945566	0.0000000000	0.0000000000
chr7	29185000	29190000	chr7	29405000	29410000	252241	252285	0	0	0.4868832600	0.0000000000	0.0000000000
chr7	29570000	29575000	chr7	29605000	29610000	252318	252325	0	0	0.5249987838	0.0000000000	0.0000000000
chr7	29635000	29640000	chr7	29745000	29750000	252331	252353	0	0	0.4428060421	0.0000000000	0.0000000000
chr7	29755000	29760000	chr7	29920000	29925000	252355	252388	0	0	0.3579001290	0.0000000002	0.0000000004
chr7	29875000	29880000	chr7	30070000	30075000	252379	252418	0	0	0.4430057032	0.0000000000	0.0000000000
chr7	30085000	30090000	chr7	30120000	30125000	252421	252428	0	0	0.3364119409	0.0000000551	0.0000000648
chr7	30160000	30165000	chr7	30410000	30415000	252436	252486	0	0	0.7082894863	0.0000000000	0.0000000000
chr7	30230000	30235000	chr7	30270000	30275000	252450	252458	0	0	0.3321762451	0.0000000478	0.0000000566
chr7	30275000	30280000	chr7	30405000	30410000	252459	252485	0	0	0.5428649715	0.0000000000	0.0000000000
chr7	30515000	30520000	chr7	30565000	30570000	252507	252517	0	0	0.3373992308	0.0000000109	0.0000000140
chr7	30675000	30680000	chr7	30735000	30740000	252539	252551	0	0	0.3548786256	0.0000000079	0.0000000102
chr7	30800000	30805000	chr7	30970000	30975000	252564	252598	0	0	0.6418864493	0.0000000000	0.0000000000
chr7	30935000	30940000	chr7	30970000	30975000	252591	252598	0	0	0.3564633543	0.0000000071	0.0000000093
chr7	30980000	30985000	chr7	31120000	31125000	252600	252628	0	0	0.6247852895	0.0000000000	0.0000000000
chr7	31190000	31195000	chr7	31635000	31640000	252642	252731	0	0	0.4301333740	0.0000000000	0.0000000000
chr7	31370000	31375000	chr7	31635000	31640000	252678	252731	0	0	0.6289942571	0.0000000000	0.0000000000
chr7	31370000	31375000	chr7	31440000	31445000	252678	252692	0	0	0.3836497030	0.0000000000	0.0000000000
chr7	31370000	31375000	chr7	31485000	31490000	252678	252701	0	0	0.4748463124	0.0000000000	0.0000000000
chr7	31440000	31445000	chr7	31630000	31635000	252692	252730	0	0	0.6777933989	0.0000000000	0.0000000000
chr7	31445000	31450000	chr7	31485000	31490000	252693	252701	0	0	0.4527235001	0.0000000000	0.0000000000
chr7	31495000	31500000	chr7	31625000	31630000	252703	252729	0	0	0.3777054660	0.0000000001	0.0000000001
chr7	31580000	31585000	chr7	31610000	31615000	252720	252726	0	0	0.3278516129	0.0000009126	0.0000009659
chr7	31650000	31655000	chr7	31730000	31735000	252734	252750	0	0	0.4998915796	0.0000000000	0.0000000000
chr7	31745000	31750000	chr7	32200000	32205000	252753	252844	0	0	0.5153965264	0.0000000000	0.0000000000
chr7	32210000	32215000	chr7	32345000	32350000	252846	252873	0	0	0.4572188936	0.0000000000	0.0000000000
chr7	32495000	32500000	chr7	32670000	32675000	252903	252938	0	0	0.5646633157	0.0000000000	0.0000000000
chr7	32500000	32505000	chr7	32575000	32580000	252904	252919	0	0	0.3637473182	0.0000000004	0.0000000007
chr7	32595000	32600000	chr7	32655000	32660000	252923	252935	0	0	0.3433064696	0.0000000260	0.0000000318
chr7	32800000	32805000	chr7	33105000	33110000	252964	253025	0	0	0.4710670325	0.0000000000	0.0000000000
chr7	32895000	32900000	chr7	32935000	32940000	252983	252991	0	0	0.3836863742	0.0000000002	0.0000000003
chr7	32960000	32965000	chr7	33045000	33050000	252996	253013	0	0	0.4016085644	0.0000000000	0.0000000000
chr7	33065000	33070000	chr7	33100000	33105000	253017	253024	0	0	0.4416930218	0.0000000000	0.0000000000
chr7	34320000	34325000	chr7	34600000	34605000	253268	253324	0	0	0.3286902672	0.0000000078	0.0000000102
chr7	34675000	34680000	chr7	34740000	34745000	253339	253352	0	0	0.3348582668	0.0000000056	0.0000000074
chr7	34825000	34830000	chr7	35030000	35035000	253369	253410	0	0	0.4273476213	0.0000000000	0.0000000000
chr7	35005000	35010000	chr7	35030000	35035000	253405	253410	0	0	0.3155861369	0.0000012579	0.0000013218
chr7	35190000	35195000	chr7	35425000	35430000	253442	253489	0	0	0.4791032054	0.0000000000	0.0000000000
chr7	35190000	35195000	chr7	35530000	35535000	253442	253510	0	0	0.4992074860	0.0000000000	0.0000000000
chr7	35425000	35430000	chr7	35620000	35625000	253489	253528	0	0	0.5779038401	0.0000000000	0.0000000000
chr7	35425000	35430000	chr7	35530000	35535000	253489	253510	0	0	0.3763473215	0.0000000000	0.0000000000
chr7	35505000	35510000	chr7	35620000	35625000	253505	253528	0	0	0.3315738779	0.0000000056	0.0000000074
chr7	35655000	35660000	chr7	35675000	35680000	253535	253539	0	0	0.3250372736	0.0000011494	0.0000012098
chr7	35705000	35710000	chr7	35905000	35910000	253545	253585	0	0	0.7135567034	0.0000000000	0.0000000000
chr7	35915000	35920000	chr7	35975000	35980000	253587	253599	0	0	0.6157048554	0.0000000000	0.0000000000
chr7	35915000	35920000	chr7	36315000	36320000	253587	253667	0	0	0.3736745295	0.0000000000	0.0000000001
chr7	35980000	35985000	chr7	36300000	36305000	253600	253664	0	0	0.4487797074	0.0000000000	0.0000000000
chr7	36395000	36400000	chr7	36435000	36440000	253683	253691	0	0	0.3643695461	0.0000000016	0.0000000022
chr7	36480000	36485000	chr7	36970000	36975000	253700	253798	0	0	0.5865337452	0.0000000000	0.0000000000
chr7	36490000	36495000	chr7	36670000	36675000	253702	253738	0	0	0.7295236240	0.0000000000	0.0000000000
chr7	36970000	36975000	chr7	37180000	37185000	253798	253840	0	0	0.6854182660	0.0000000000	0.0000000000
chr7	37235000	37240000	chr7	37355000	37360000	253851	253875	0	0	0.4032269200	0.0000000000	0.0000000000
chr7	37280000	37285000	chr7	37510000	37515000	253860	253906	0	0	0.3415922965	0.0000000018	0.0000000025
chr7	37860000	37865000	chr7	37875000	37880000	253976	253979	0	0	0.3532122171	0.0000002545	0.0000002807
chr7	37900000	37905000	chr7	38220000	38225000	253984	254048	0	0	0.6952280530	0.0000000000	0.0000000000
chr7	37910000	37915000	chr7	38100000	38105000	253986	254024	0	0	0.6232415818	0.0000000000	0.0000000000
chr7	37915000	37920000	chr7	38030000	38035000	253987	254010	0	0	0.3856949604	0.0000000000	0.0000000000
chr7	38040000	38045000	chr7	38090000	38095000	254012	254022	0	0	0.3281892523	0.0000000289	0.0000000353
chr7	38110000	38115000	chr7	38220000	38225000	254026	254048	0	0	0.7121329903	0.0000000000	0.0000000000
chr7	38105000	38110000	chr7	38335000	38340000	254025	254071	0	0	0.5008866252	0.0000000000	0.0000000000
chr7	38220000	38225000	chr7	38320000	38325000	254048	254068	0	0	0.3687077482	0.0000000001	0.0000000001
chr7	38400000	38405000	chr7	38660000	38665000	254084	254136	0	0	0.5063663467	0.0000000000	0.0000000000
chr7	39580000	39585000	chr7	39745000	39750000	254320	254353	0	0	0.6817364726	0.0000000000	0.0000000000
chr7	39580000	39585000	chr7	39610000	39615000	254320	254326	0	0	0.3616064483	0.0000000086	0.0000000111
chr7	39895000	39900000	chr7	40050000	40055000	254383	254414	0	0	0.5107468113	0.0000000000	0.0000000000
chr7	39960000	39965000	chr7	39990000	39995000	254396	254402	0	0	0.3375064603	0.0000000935	0.0000001075
chr7	42900000	42905000	chr7	42925000	42930000	254984	254989	0	0	0.4613895784	0.0000000000	0.0000000000
chr7	42940000	42945000	chr7	43260000	43265000	254992	255056	0	0	0.6090243386	0.0000000000	0.0000000000
chr7	43580000	43585000	chr7	43835000	43840000	255120	255171	0	0	0.5652026494	0.0000000000	0.0000000000
chr7	43580000	43585000	chr7	43700000	43705000	255120	255144	0	0	0.6353748182	0.0000000000	0.0000000000
chr7	43720000	43725000	chr7	43830000	43835000	255148	255170	0	0	0.4707546022	0.0000000000	0.0000000000
chr7	43860000	43865000	chr7	43960000	43965000	255176	255196	0	0	0.3614478790	0.0000035474	0.0000036497
chr7	44130000	44135000	chr7	44190000	44195000	255230	255242	0	0	0.3906763733	0.0000008058	0.0000008565
chr7	44240000	44245000	chr7	44475000	44480000	255252	255299	0	0	0.4750675354	0.0000000000	0.0000000000
chr7	44495000	44500000	chr7	44555000	44560000	255303	255315	0	0	0.3886804209	0.0000000000	0.0000000000
chr7	44590000	44595000	chr7	44845000	44850000	255322	255373	0	0	0.4666158157	0.0000000000	0.0000000000
chr7	44595000	44600000	chr7	44795000	44800000	255323	255363	0	0	0.4119525069	0.0000000000	0.0000000000
chr7	44760000	44765000	chr7	44785000	44790000	255356	255361	0	0	0.4446606396	0.0000000021	0.0000000029
chr7	44810000	44815000	chr7	44835000	44840000	255366	255371	0	0	0.4013319291	0.0000000003	0.0000000004
chr7	45155000	45160000	chr7	45255000	45260000	255435	255455	0	0	0.7024204386	0.0000000000	0.0000000000
chr7	45925000	45930000	chr7	46345000	46350000	255589	255673	0	0	0.5725052861	0.0000000000	0.0000000000
chr7	45890000	45895000	chr7	45905000	45910000	255582	255585	0	0	0.3254623046	0.0000024012	0.0000024888
chr7	46775000	46780000	chr7	47080000	47085000	255759	255820	0	0	0.3596592184	0.0000000002	0.0000000003
chr7	47100000	47105000	chr7	47175000	47180000	255824	255839	0	0	0.3719055981	0.0000000000	0.0000000001
chr7	47190000	47195000	chr7	47240000	47245000	255842	255852	0	0	0.4298917762	0.0000000000	0.0000000000
chr7	47275000	47280000	chr7	47360000	47365000	255859	255876	0	0	0.3692434835	0.0000000001	0.0000000001
chr7	47440000	47445000	chr7	47815000	47820000	255892	255967	0	0	0.5713417872	0.0000000000	0.0000000000
chr7	47460000	47465000	chr7	47570000	47575000	255896	255918	0	0	0.3892876023	0.0000000000	0.0000000000
chr7	47580000	47585000	chr7	47785000	47790000	255920	255961	0	0	0.4177154572	0.0000000000	0.0000000000
chr7	47580000	47585000	chr7	47815000	47820000	255920	255967	0	0	0.3239866856	0.0000000132	0.0000000167
chr7	47940000	47945000	chr7	48105000	48110000	255992	256025	0	0	0.5303105757	0.0000000000	0.0000000000
chr7	47945000	47950000	chr7	47965000	47970000	255993	255997	0	0	0.3987727340	0.0000000011	0.0000000016
chr7	47945000	47950000	chr7	48155000	48160000	255993	256035	0	0	0.3624549340	0.0000000001	0.0000000002
chr7	47990000	47995000	chr7	48100000	48105000	256002	256024	0	0	0.6238551367	0.0000000000	0.0000000000
chr7	48110000	48115000	chr7	48150000	48155000	256026	256034	0	0	0.4390773920	0.0000000000	0.0000000000
chr7	48420000	48425000	chr7	48870000	48875000	256088	256178	0	0	0.5241844446	0.0000000000	0.0000000000
chr7	48850000	48855000	chr7	48920000	48925000	256174	256188	0	0	0.6287754535	0.0000000000	0.0000000000
chr7	50205000	50210000	chr7	50415000	50420000	256445	256487	0	0	0.4242058635	0.0000000000	0.0000000000
chr7	50470000	50475000	chr7	50630000	50635000	256498	256530	0	0	0.6710774840	0.0000000000	0.0000000000
chr7	50470000	50475000	chr7	50680000	50685000	256498	256540	0	0	0.4463374374	0.0000000000	0.0000000000
chr7	50690000	50695000	chr7	51140000	51145000	256542	256632	0	0	0.4530726933	0.0000000000	0.0000000000
chr7	50690000	50695000	chr7	51070000	51075000	256542	256618	0	0	0.3368464429	0.0000000031	0.0000000042
chr7	50785000	50790000	chr7	51060000	51065000	256561	256616	0	0	0.4449080086	0.0000000000	0.0000000000
chr7	51165000	51170000	chr7	51365000	51370000	256637	256677	0	0	0.6248529392	0.0000000000	0.0000000000
chr7	51175000	51180000	chr7	51205000	51210000	256639	256645	0	0	0.3182171406	0.0000005431	0.0000005833
chr7	51175000	51180000	chr7	51215000	51220000	256639	256647	0	0	0.3108670655	0.0000003707	0.0000004034
chr7	51225000	51230000	chr7	51360000	51365000	256649	256676	0	0	0.4559598134	0.0000000000	0.0000000000
chr7	51315000	51320000	chr7	51355000	51360000	256667	256675	0	0	0.4416182504	0.0000000000	0.0000000000
chr7	51385000	51390000	chr7	51415000	51420000	256681	256687	0	0	0.4701804832	0.0000000000	0.0000000000
chr7	51615000	51620000	chr7	51640000	51645000	256727	256732	0	0	0.3677721768	0.0000000105	0.0000000134
chr7	54165000	54170000	chr7	54205000	54210000	257237	257245	0	0	0.3048988848	0.0000088971	0.0000090319
chr7	54210000	54215000	chr7	54305000	54310000	257246	257265	0	0	0.5005211184	0.0000000000	0.0000000000
chr7	54710000	54715000	chr7	54740000	54745000	257346	257352	0	0	0.3585892048	0.0000000117	0.0000000150
chr7	54775000	54780000	chr7	55250000	55255000	257359	257454	0	0	0.6020376886	0.0000000000	0.0000000000
chr7	54780000	54785000	chr7	54840000	54845000	257360	257372	0	0	0.7884797159	0.0000000000	0.0000000000
chr7	54785000	54790000	chr7	55070000	55075000	257361	257418	0	0	0.4069756698	0.0000000000	0.0000000000
chr7	55015000	55020000	chr7	55060000	55065000	257407	257416	0	0	0.3846545935	0.0000000001	0.0000000001
chr7	55075000	55080000	chr7	55130000	55135000	257419	257430	0	0	0.4452391001	0.0000000000	0.0000000000
chr7	55155000	55160000	chr7	55230000	55235000	257435	257450	0	0	0.3228032945	0.0000000159	0.0000000200
chr7	55280000	55285000	chr7	55415000	55420000	257460	257487	0	0	0.6651803423	0.0000000000	0.0000000000
chr7	55430000	55435000	chr7	55590000	55595000	257490	257522	0	0	0.4691244665	0.0000000000	0.0000000000
chr7	55545000	55550000	chr7	55570000	55575000	257513	257518	0	0	0.3196535039	0.0000008951	0.0000009480
chr7	55640000	55645000	chr7	55725000	55730000	257532	257549	0	0	0.4723827252	0.0000000000	0.0000000000
chr7	55895000	55900000	chr7	55940000	55945000	257583	257592	0	0	0.3383905794	0.0000000153	0.0000000193
chr7	56005000	56010000	chr7	56070000	56075000	257605	257618	0	0	0.4399068289	0.0000000000	0.0000000000
chr7	57520000	57525000	chr7	57535000	57540000	257908	257911	0	0	0.3597964894	0.0000001443	0.0000001623
chr7	60925000	60930000	chr7	61025000	61030000	258589	258609	0	0	0.3021290685	0.0000333874	0.0000335346
chr7	61885000	61890000	chr7	61955000	61960000	258781	258795	0	0	0.3401451058	0.0000174589	0.0000176278
chr7	62305000	62310000	chr7	62415000	62420000	258865	258887	0	0	0.3158948157	0.0000265244	0.0000266863
chr7	64950000	64955000	chr7	65310000	65315000	259394	259466	0	0	0.3612066465	0.0000000005	0.0000000008
chr7	65745000	65750000	chr7	65870000	65875000	259553	259578	0	0	0.3264415172	0.0000119346	0.0000120832
chr7	65840000	65845000	chr7	65850000	65855000	259572	259574	0	0	0.3406652453	0.0000018065	0.0000018825
chr7	66520000	66525000	chr7	66525000	66530000	259708	259709	0	0	0.4071418857	0.0000001459	0.0000001639
chr7	66690000	66695000	chr7	66730000	66735000	259742	259750	0	0	0.3559788111	0.0000000040	0.0000000053
chr7	67010000	67015000	chr7	67030000	67035000	259806	259810	0	0	0.3160420653	0.0000076414	0.0000077705
chr7	70045000	70050000	chr7	70160000	70165000	260413	260436	0	0	0.5157771666	0.0000000000	0.0000000000
chr7	70190000	70195000	chr7	70690000	70695000	260442	260542	0	0	0.4507736507	0.0000000000	0.0000000000
chr7	70570000	70575000	chr7	70685000	70690000	260518	260541	0	0	0.3106584278	0.0000000553	0.0000000651
chr7	70715000	70720000	chr7	70730000	70735000	260547	260550	0	0	0.3097952892	0.0000077126	0.0000078422
chr7	70955000	70960000	chr7	70970000	70975000	260595	260598	0	0	0.4248547979	0.0000000020	0.0000000027
chr7	71520000	71525000	chr7	71715000	71720000	260708	260747	0	0	0.3109443420	0.0000000537	0.0000000633
chr7	71655000	71660000	chr7	71710000	71715000	260735	260746	0	0	0.3618118351	0.0000000004	0.0000000007
chr7	75635000	75640000	chr7	75750000	75755000	261531	261554	0	0	0.3925393601	0.0000000286	0.0000000349
chr7	75880000	75885000	chr7	76015000	76020000	261580	261607	0	0	0.4371225638	0.0000000067	0.0000000089
chr7	76045000	76050000	chr7	76130000	76135000	261613	261630	0	0	0.5069911270	0.0000000000	0.0000000000
chr7	76175000	76180000	chr7	76320000	76325000	261639	261668	0	0	0.3122626085	0.0000214663	0.0000216409
chr7	76180000	76185000	chr7	76285000	76290000	261640	261661	0	0	0.3599192658	0.0000023445	0.0000024309
chr7	77245000	77250000	chr7	77325000	77330000	261853	261869	0	0	0.3162051297	0.0000000307	0.0000000373
chr7	77435000	77440000	chr7	77630000	77635000	261891	261930	0	0	0.3994790557	0.0000000000	0.0000000000
chr7	77450000	77455000	chr7	77535000	77540000	261894	261911	0	0	0.3090721560	0.0000001601	0.0000001795
chr7	77655000	77660000	chr7	77755000	77760000	261935	261955	0	0	0.6828753195	0.0000000000	0.0000000000
chr7	77815000	77820000	chr7	77820000	77825000	261967	261968	0	0	0.3265739199	0.0000125643	0.0000127115
chr7	78020000	78025000	chr7	78225000	78230000	262008	262049	0	0	0.5673948700	0.0000000000	0.0000000000
chr7	79805000	79810000	chr7	80015000	80020000	262365	262407	0	0	0.3940169732	0.0000000000	0.0000000000
chr7	80060000	80065000	chr7	80390000	80395000	262416	262482	0	0	0.5033358566	0.0000000000	0.0000000000
chr7	80430000	80435000	chr7	80660000	80665000	262490	262536	0	0	0.6969755387	0.0000000000	0.0000000000
chr7	80700000	80705000	chr7	80910000	80915000	262544	262586	0	0	0.3397534451	0.0000000065	0.0000000086
chr7	80885000	80890000	chr7	80910000	80915000	262581	262586	0	0	0.3628954406	0.0000000171	0.0000000214
chr7	81500000	81505000	chr7	81715000	81720000	262704	262747	0	0	0.5957087802	0.0000000000	0.0000000000
chr7	81500000	81505000	chr7	81955000	81960000	262704	262795	0	0	0.3642355285	0.0000000001	0.0000000002
chr7	81510000	81515000	chr7	82010000	82015000	262706	262806	0	0	0.4320514961	0.0000000000	0.0000000000
chr7	82040000	82045000	chr7	82230000	82235000	262812	262850	0	0	0.4249610806	0.0000000000	0.0000000000
chr7	82050000	82055000	chr7	82155000	82160000	262814	262835	0	0	0.3893083010	0.0000000000	0.0000000000
chr7	82230000	82235000	chr7	82585000	82590000	262850	262921	0	0	0.4263778364	0.0000000000	0.0000000000
chr7	82600000	82605000	chr7	82725000	82730000	262924	262949	0	0	0.6032292008	0.0000000000	0.0000000000
chr7	83410000	83415000	chr7	83655000	83660000	263086	263135	0	0	0.6044667902	0.0000000000	0.0000000000
chr7	83430000	83435000	chr7	83455000	83460000	263090	263095	0	0	0.3175874054	0.0000036761	0.0000037803
chr7	83940000	83945000	chr7	83965000	83970000	263192	263197	0	0	0.4232942563	0.0000000001	0.0000000002
chr7	83980000	83985000	chr7	84190000	84195000	263200	263242	0	0	0.5537087247	0.0000000000	0.0000000000
chr7	83975000	83980000	chr7	84455000	84460000	263199	263295	0	0	0.3430328883	0.0000000042	0.0000000057
chr7	84020000	84025000	chr7	84190000	84195000	263208	263242	0	0	0.3642538627	0.0000000014	0.0000000019
chr7	86685000	86690000	chr7	86895000	86900000	263741	263783	0	0	0.3393620916	0.0000000023	0.0000000032
chr7	86935000	86940000	chr7	87145000	87150000	263791	263833	0	0	0.7275207133	0.0000000000	0.0000000000
chr7	86930000	86935000	chr7	87235000	87240000	263790	263851	0	0	0.6479590964	0.0000000000	0.0000000000
chr7	87160000	87165000	chr7	87215000	87220000	263836	263847	0	0	0.5029034334	0.0000000000	0.0000000000
chr7	87255000	87260000	chr7	87280000	87285000	263855	263860	0	0	0.3290846873	0.0000015125	0.0000015814
chr7	87310000	87315000	chr7	87415000	87420000	263866	263887	0	0	0.7446073539	0.0000000000	0.0000000000
chr7	87505000	87510000	chr7	87625000	87630000	263905	263929	0	0	0.3942947534	0.0000000000	0.0000000000
chr7	87795000	87800000	chr7	88110000	88115000	263963	264026	0	0	0.5886996170	0.0000000000	0.0000000000
chr7	87795000	87800000	chr7	87885000	87890000	263963	263981	0	0	0.4337401875	0.0000000000	0.0000000000
chr7	88185000	88190000	chr7	88205000	88210000	264041	264045	0	0	0.3154105663	0.0000024837	0.0000025720
chr7	88240000	88245000	chr7	88355000	88360000	264052	264075	0	0	0.7340043511	0.0000000000	0.0000000000
chr7	88250000	88255000	chr7	88285000	88290000	264054	264061	0	0	0.3057260197	0.0000009443	0.0000009988
chr7	90150000	90155000	chr7	90425000	90430000	264434	264489	0	0	0.5711757476	0.0000000000	0.0000000000
chr7	90150000	90155000	chr7	90260000	90265000	264434	264456	0	0	0.6381164523	0.0000000000	0.0000000000
chr7	90260000	90265000	chr7	90425000	90430000	264456	264489	0	0	0.4099139373	0.0000000000	0.0000000000
chr7	90355000	90360000	chr7	90400000	90405000	264475	264484	0	0	0.3144567994	0.0000001713	0.0000001915
chr7	91835000	91840000	chr7	91870000	91875000	264771	264778	0	0	0.3363980219	0.0000001617	0.0000001812
chr7	91945000	91950000	chr7	92045000	92050000	264793	264813	0	0	0.3729389433	0.0000000001	0.0000000002
chr7	92140000	92145000	chr7	92170000	92175000	264832	264838	0	0	0.3234850999	0.0000009180	0.0000009715
chr7	92475000	92480000	chr7	92520000	92525000	264899	264908	0	0	0.4479289424	0.0000000000	0.0000000000
chr7	92540000	92545000	chr7	92580000	92585000	264912	264920	0	0	0.4125309769	0.0000000000	0.0000000000
chr7	92620000	92625000	chr7	92830000	92835000	264928	264970	0	0	0.6920735325	0.0000000000	0.0000000000
chr7	92625000	92630000	chr7	92690000	92695000	264929	264942	0	0	0.4878561014	0.0000000000	0.0000000000
chr7	92695000	92700000	chr7	92830000	92835000	264943	264970	0	0	0.6440549923	0.0000000000	0.0000000000
chr7	92700000	92705000	chr7	92755000	92760000	264944	264955	0	0	0.3055026640	0.0000002047	0.0000002273
chr7	92755000	92760000	chr7	92825000	92830000	264955	264969	0	0	0.3174193257	0.0000000319	0.0000000386
