chr	start	end	region	stat	pvalue	bins	adj_pvalue
chr17	41495000	41685000	chr17:41495000-41685000	0.3654578402821118	0.1108185685866811	19.0	0.735573954573544
chr17	38870000	38975000	chr17:38870000-38975000	-0.3899742360425335	0.2495159181519413	10.0	0.7780347129539276
chr17	41325000	41490000	chr17:41325000-41490000	-0.2322109051846106	0.2140010600758498	17.0	0.7780347129539276
chr17	69615000	70140000	chr17:69615000-70140000	-2.270351375807144	0.7968626695026235	53.0	0.8564726116740285
chr17	73425000	73705000	chr17:73425000-73705000	-1.2885170459574	0.5063251970834204	28.0	0.7928012889753787
chr17	27240000	27345000	chr17:27240000-27345000	0.0606941963471936	0.1573318685932737	10.0	0.7780347129539276
chr17	78840000	78970000	chr17:78840000-78970000	-1.4489205035912076	0.5574867642801193	13.0	0.8038163250420156
chr17	78840000	79040000	chr17:78840000-79040000				0.7780347129539276
chr17	39755000	39925000	chr17:39755000-39925000	-1.4952247071100777	0.5722377591695076	17.0	0.8059345499619817
chr17	71510000	71625000	chr17:71510000-71625000	-1.2647014100404037	0.4987548843511536	11.0	0.7915720418803363
chr17	22160000	22375000	chr17:22160000-22375000	-0.5351112418637752	0.2851852820313026	21.0	0.7780347129539276
chr17	41060000	41315000	chr17:41060000-41315000	-0.9583573088759616	0.4036006212328723	25.0	0.7780347129539276
chr17	6285000	6415000	chr17:6285000-6415000				0.7780347129539276
chr17	30340000	30470000	chr17:30340000-30470000	-1.183789334242509	0.473162674269713	13.0	0.7853554552998594
chr17	27495000	27595000	chr17:27495000-27595000	-0.9917737579013348	0.413699153647765	10.0	0.7780347129539276
chr17	47325000	47485000	chr17:47325000-47485000	-1.5251214105038762	0.581738933022435	16.0	0.8074367806882844
chr17	47325000	47610000	chr17:47325000-47610000	-0.7582498787129938	0.3452055591733782	29.0	0.7780347129539276
chr17	27200000	27345000	chr17:27200000-27345000	0.5837048418797948	0.084642164739412	14.0	0.6291633941726937
chr17	47895000	48020000	chr17:47895000-48020000	-0.4766981311969567	0.2704932947199232	13.0	0.7780347129539276
chr17	47840000	48020000	chr17:47840000-48020000	-1.865062616575749	0.6866652427702622	18.0	0.8216206833522669
chr17	79185000	79390000	chr17:79185000-79390000	1.1296394298073231	0.0404279413562727	21.0	0.3826290961223504
chr17	56590000	56710000	chr17:56590000-56710000	-1.3941305377558246	0.5400018750481042	12.0	0.7992570716722747
chr17	14205000	14295000	chr17:14205000-14295000				0.7780347129539276
chr17	15565000	15825000	chr17:15565000-15825000	-1.9251570820449044	0.7042734265707646	26.0	0.8264411015298523
chr17	58710000	59000000	chr17:58710000-59000000	0.5962077149189576	0.0833075598197784	29.0	0.6239966456101723
chr17	71230000	71330000	chr17:71230000-71330000	-1.7190254098731923	0.6425057889137695	10.0	0.8151045030988688
chr17	2850000	3000000	chr17:2850000-3000000	-0.9326915111988	0.3959059687237602	15.0	0.7780347129539276
chr17	3080000	3505000	chr17:3080000-3505000	-1.268077068794898	0.4998271219226725	42.0	0.7920603893958678
chr17	4010000	4140000	chr17:4010000-4140000	-1.395648120047533	0.5404864667767029	13.0	0.7992899761709233
chr17	54745000	54885000	chr17:54745000-54885000	-0.4247389352659853	0.2578034471045006	14.0	0.7780347129539276
chr17	52600000	54885000	chr17:52600000-54885000	52.845659329410935	0.0	228.0	0.0
chr17	875000	975000	chr17:875000-975000	-2.1266404594693875	0.760276624611601	10.0	0.843580178395721
chr17	49410000	49550000	chr17:49410000-49550000	0.9283246136031594	0.0536524996673456	14.0	0.4704960965436011
chr17	51865000	52110000	chr17:51865000-52110000	-0.8339880368838429	0.3668545177215949	25.0	0.7780347129539276
chr17	10395000	10610000	chr17:10395000-10610000	-0.6896005248608783	0.3261154512113803	22.0	0.7780347129539276
chr17	39250000	39460000	chr17:39250000-39460000	-2.0695454061763385	0.7449260628292587	21.0	0.8382489498345559
chr17	77325000	77420000	chr17:77325000-77420000	-1.371953219961728	0.5329225239704162	10.0	0.7969778800977037
chr17	77325000	77500000	chr17:77325000-77500000	-1.1548441387708703	0.4640691007537398	18.0	0.7844311769613059
chr17	31095000	31215000	chr17:31095000-31215000	-0.925499868156499	0.3937593579481108	12.0	0.7780347129539276
chr17	41690000	41805000	chr17:41690000-41805000	-0.2857179305056104	0.2256578054480972	11.0	0.7780347129539276
chr17	5590000	6040000	chr17:5590000-6040000	-0.9281974865959652	0.3945639731949018	45.0	0.7780347129539276
chr17	2050000	2235000	chr17:2050000-2235000	0.2400088308227614	0.1284896843509814	18.0	0.7780347129539276
chr17	5250000	5410000	chr17:5250000-5410000	138.406253562224	0.0	16.0	0.0
chr17	49570000	49690000	chr17:49570000-49690000	-0.8292706460187943	0.3654890257983217	12.0	0.7780347129539276
chr17	59320000	59435000	chr17:59320000-59435000	-1.5350772118644147	0.5848973564314297	11.0	0.8076190742035677
chr17	2735000	2825000	chr17:2735000-2825000				0.7780347129539276
chr17	35315000	35535000	chr17:35315000-35535000	-0.158252559849067	0.1985529017470737	22.0	0.7780347129539276
chr17	35260000	35535000	chr17:35260000-35535000	-1.1813308502209987	0.4723887896230607	27.0	0.7853554552998594
chr17	61925000	62060000	chr17:61925000-62060000				0.7780347129539276
chr17	43575000	43670000	chr17:43575000-43670000	-1.5519182828583358	0.5902333907712038	10.0	0.8089106018934564
chr17	61625000	61850000	chr17:61625000-61850000	-1.971876989750368	0.7176965156408294	23.0	0.829376038480337
chr17	77150000	77245000	chr17:77150000-77245000				0.7780347129539276
chr17	50170000	50340000	chr17:50170000-50340000	-0.0180591274940114	0.1713857557924258	17.0	0.7780347129539276
chr17	41690000	41915000	chr17:41690000-41915000	-0.6353653975351573	0.311415230293831	22.0	0.7780347129539276
chr17	31550000	31855000	chr17:31550000-31855000	-0.8301429266020559	0.3657413493256276	30.0	0.7780347129539276
chr17	65560000	65780000	chr17:65560000-65780000	-0.4978180744799771	0.2757541890916989	22.0	0.7780347129539276
chr17	50955000	51160000	chr17:50955000-51160000	-3.0378170350609635	0.9348753377738852	21.0	0.9418899596378181
chr17	28565000	28715000	chr17:28565000-28715000	-0.6729391000620075	0.3215627539303489	15.0	0.7780347129539276
chr17	80145000	80255000	chr17:80145000-80255000	-0.9537017994000307	0.402200714210664	11.0	0.7780347129539276
chr17	17870000	18035000	chr17:17870000-18035000	-1.891869272061817	0.6945655487393465	16.0	0.8238387280845964
chr17	6070000	6415000	chr17:6070000-6415000	-1.7038487316072577	0.637821900069284	34.0	0.8138763146830027
chr17	35965000	36150000	chr17:35965000-36150000	-0.1829920730831209	0.2036343750499413	19.0	0.7780347129539276
chr17	56590000	56780000	chr17:56590000-56780000	-0.9387984503532748	0.3977323595410863	19.0	0.7780347129539276
chr17	28040000	28220000	chr17:28040000-28220000	-1.0509058073403226	0.4317706638304817	18.0	0.7780347129539276
chr17	36630000	36750000	chr17:36630000-36750000	-1.511760663233063	0.5774955090643041	12.0	0.8069069601078989
chr17	36630000	36915000	chr17:36630000-36915000	0.6991921350781376	0.0729478909765362	28.0	0.5762810042290217
chr17	36630000	37040000	chr17:36630000-37040000	-1.2436221280077422	0.4920669053189617	41.0	0.789751840035752
chr17	42835000	42960000	chr17:42835000-42960000	-2.321920884334131	0.8092259306378791	13.0	0.8606184218003196
chr17	76300000	76395000	chr17:76300000-76395000				0.7780347129539276
chr17	6910000	7010000	chr17:6910000-7010000	-2.166837786248123	0.770813978029935	10.0	0.8463975828979015
chr17	6665000	7010000	chr17:6665000-7010000	-1.2647231125211893	0.4987617771399604	35.0	0.7915720418803363
chr17	5590000	6415000	chr17:5590000-6415000	-1.298087061054697	0.5093701010734979	82.0	0.793844994410138
chr17	4265000	4360000	chr17:4265000-4360000	-0.9095742553415262	0.3890226753451217	10.0	0.7780347129539276
chr17	4210000	4360000	chr17:4210000-4360000	-0.6443785483388856	0.3138344802429063	15.0	0.7780347129539276
chr17	4210000	4410000	chr17:4210000-4410000	-1.4877230420686405	0.5698503276912765	20.0	0.805828927158408
chr17	78495000	78765000	chr17:78495000-78765000	-2.119819261092547	0.7584659368892914	27.0	0.8429465040155932
chr17	78440000	78765000	chr17:78440000-78765000	-2.0617654310508278	0.7428004133015393	32.0	0.8377496837307268
chr17	62065000	62230000	chr17:62065000-62230000	-2.3086286758334653	0.8060800576302766	17.0	0.8592707737419321
chr17	61925000	62230000	chr17:61925000-62230000	-1.5686550459281672	0.5955271151671069	31.0	0.8092263393203508
chr17	30980000	31090000	chr17:30980000-31090000	-1.4611955090428532	0.5614011397296113	11.0	0.8042161209278653
chr17	30980000	31215000	chr17:30980000-31215000	-1.7595660188157465	0.6549365844535406	23.0	0.8176937576535941
chr17	56975000	57080000	chr17:56975000-57080000				0.7780347129539276
chr17	60125000	60435000	chr17:60125000-60435000	-1.1735410589859911	0.4699388234902727	31.0	0.7852427906427523
chr17	8120000	8375000	chr17:8120000-8375000	-0.6834190506016312	0.3244224757015493	25.0	0.7780347129539276
chr17	8060000	8375000	chr17:8060000-8375000	-0.5303190250860246	0.2839632466962634	31.0	0.7780347129539276
chr17	18185000	18310000	chr17:18185000-18310000	0.0493616523171057	0.1593014322553894	13.0	0.7780347129539276
chr17	10875000	11990000	chr17:10875000-11990000	5.4289987889404445	8.491663460619137e-06	112.0	0.00014485313101354508
chr17	60990000	61235000	chr17:60990000-61235000	-2.896043879260897	0.916805079384759	24.0	0.9278356480345272
chr17	35590000	35745000	chr17:35590000-35745000	-1.15080448023197	0.462803063393268	15.0	0.7844311769613059
chr17	38490000	38665000	chr17:38490000-38665000	-0.3451455566439847	0.2390727103906526	17.0	0.7780347129539276
chr17	49860000	49995000	chr17:49860000-49995000	-1.664111700801801	0.6254915161671548	13.0	0.8115731643189281
chr17	44900000	45015000	chr17:44900000-45015000	-1.0727879419539923	0.438517353062214	11.0	0.7780347129539276
chr17	58520000	58625000	chr17:58520000-58625000	-0.729628465211431	0.3371824478981495	10.0	0.7780347129539276
chr17	58520000	58700000	chr17:58520000-58700000	-1.372176824898114	0.5329939029065954	18.0	0.7969778800977037
chr17	58520000	59000000	chr17:58520000-59000000	-0.2132952068088461	0.2099767768632833	48.0	0.7780347129539276
chr17	31385000	31545000	chr17:31385000-31545000	-0.1564973621678599	0.1981956568076859	16.0	0.7780347129539276
chr17	31385000	31855000	chr17:31385000-31855000	0.5941900107867144	0.0835217757001398	47.0	0.624603899618722
chr17	31385000	31910000	chr17:31385000-31910000	0.2328336975411047	0.1295618793970385	53.0	0.7780347129539276
chr17	82780000	82885000	chr17:82780000-82885000	-2.2443052610574195	0.7904603264859711	10.0	0.8536222416494588
chr17	64025000	64125000	chr17:64025000-64125000	-1.1357804805729514	0.4581007657065259	10.0	0.7827517717950675
chr17	45630000	45890000	chr17:45630000-45890000	-0.2451698533582533	0.2167874157482233	26.0	0.7780347129539276
chr17	45585000	45890000	chr17:45585000-45890000	1.3067583271841083	0.0312060104126047	31.0	0.3130439810821675
chr17	57895000	57995000	chr17:57895000-57995000	-0.834914359356056	0.367122911819236	10.0	0.7780347129539276
chr17	57850000	57995000	chr17:57850000-57995000	-0.7921652621473949	0.3548268421342805	14.0	0.7780347129539276
chr17	27895000	28035000	chr17:27895000-28035000				0.7780347129539276
chr17	1205000	1560000	chr17:1205000-1560000	-0.5891559368200894	0.2991696932656941	36.0	0.7780347129539276
chr17	71635000	72110000	chr17:71635000-72110000	-1.726788314271505	0.6448948059977352	48.0	0.8155460800134863
chr17	12345000	12535000	chr17:12345000-12535000	-2.221221222998008	0.7846990589372265	19.0	0.85198170034425
chr17	50375000	50475000	chr17:50375000-50475000	-1.3671683648431934	0.5313950143455111	10.0	0.7964667106974809
chr17	50345000	50475000	chr17:50345000-50475000	-1.0593833767953649	0.4343809778217238	13.0	0.7780347129539276
chr17	26785000	26885000	chr17:26785000-26885000	-1.976518604153793	0.71901650049327	10.0	0.8296253342639689
chr17	76870000	77080000	chr17:76870000-77080000	-0.8558686737664947	0.3732167333455385	21.0	0.7780347129539276
chr17	80415000	80570000	chr17:80415000-80570000	-0.7281022928442943	0.3367572327447203	16.0	0.7780347129539276
chr17	32785000	32935000	chr17:32785000-32935000	-0.9638246757990804	0.405246848092297	15.0	0.7780347129539276
chr17	68775000	69230000	chr17:68775000-69230000	-1.3088544496005206	0.5127990715640014	46.0	0.7938712517429642
chr17	68775000	69320000	chr17:68775000-69320000	-1.241266639689122	0.4913203795178894	55.0	0.789751840035752
chr17	78255000	78420000	chr17:78255000-78420000	-1.275830819941996	0.5022906906358927	17.0	0.7921924079055276
chr17	82650000	82775000	chr17:82650000-82775000	-1.3661581955687452	0.5310725261693497	12.0	0.7964021351260281
chr17	61255000	61405000	chr17:61255000-61405000	-1.3854131020216531	0.5372187423652904	15.0	0.7984725901871321
chr17	19230000	19350000	chr17:19230000-19350000				0.7780347129539276
chr17	7435000	7555000	chr17:7435000-7555000	-0.0915571386196461	0.185283384790572	12.0	0.7780347129539276
chr17	17680000	17775000	chr17:17680000-17775000				0.7780347129539276
chr17	44525000	44630000	chr17:44525000-44630000	-2.0371574482360195	0.7360275936134723	11.0	0.8348888584452702
chr17	44525000	44685000	chr17:44525000-44685000	-2.054002243065681	0.7406720786065691	16.0	0.837102435713185
chr17	13025000	13320000	chr17:13025000-13320000	-2.364367290891789	0.8190848580739847	30.0	0.8663192645447926
chr17	28720000	28950000	chr17:28720000-28950000	-0.9296705116783148	0.3950036280075772	23.0	0.7780347129539276
chr17	80080000	80255000	chr17:80080000-80255000	-0.3123916981954917	0.2316185874221455	17.0	0.7780347129539276
chr17	18315000	18950000	chr17:18315000-18950000	13.907125637760142	0.0	62.0	0.0
chr17	35895000	36150000	chr17:35895000-36150000	-0.2623592033326031	0.2205196953362785	26.0	0.7780347129539276
chr17	11995000	12165000	chr17:11995000-12165000				0.7780347129539276
chr17	36440000	36535000	chr17:36440000-36535000				0.7780347129539276
chr17	35895000	36240000	chr17:35895000-36240000	-0.1460855970013086	0.1960854323445279	35.0	0.7780347129539276
chr17	21850000	21980000	chr17:21850000-21980000	-0.8679714980150023	0.3767554879344417	13.0	0.7780347129539276
chr17	56500000	56780000	chr17:56500000-56780000	-0.363453167942214	0.2433048187567636	28.0	0.7780347129539276
chr17	56385000	56780000	chr17:56385000-56780000			40.0	0.7780347129539276
chr17	5190000	5480000	chr17:5190000-5480000	-1.2119784122820303	0.4820530414058662	29.0	0.7862427330505675
chr17	45585000	45975000	chr17:45585000-45975000	0.0665791291902556	0.15631616616082	39.0	0.7780347129539276
chr17	45430000	45975000	chr17:45430000-45975000	6.212858332495318	1.1692415344821685e-06	53.0	2.1075146673252486e-05
chr17	50095000	50340000	chr17:50095000-50340000	0.941764817876415	0.0526686658124255	25.0	0.4646525574627243
chr17	45245000	45380000	chr17:45245000-45380000	-0.2998566510379863	0.2288049492945134	14.0	0.7780347129539276
chr17	45245000	45410000	chr17:45245000-45410000	0.5211411658695482	0.0915813650503496	17.0	0.6612149958647354
chr17	63410000	63610000	chr17:63410000-63610000	-2.130083346517783	0.7611880444648991	20.0	0.843729263387837
chr17	31270000	31370000	chr17:31270000-31370000	-1.0392674564601896	0.428194162313014	10.0	0.7780347129539276
chr17	4145000	4410000	chr17:4145000-4410000	-1.2745839181844854	0.5018944356901789	27.0	0.7921287438780732
chr17	37490000	37605000	chr17:37490000-37605000	0.1113977920074535	0.148736730451514	11.0	0.7780347129539276
chr17	41325000	41685000	chr17:41325000-41685000	-1.8724693730924165	0.6888554584216273	36.0	0.8223563205105169
chr17	21555000	21660000	chr17:21555000-21660000	-1.9753003645136271	0.7186702952918324	11.0	0.8296253342639689
chr17	29810000	29925000	chr17:29810000-29925000	-0.901766290931428	0.3867087763534624	11.0	0.7780347129539276
chr17	29810000	30020000	chr17:29810000-30020000	0.0862553683347048	0.1529548948125837	21.0	0.7780347129539276
chr17	33040000	34360000	chr17:33040000-34360000	10.137080793888895	1.1270762101389664e-11	132.0	2.495595674976386e-10
chr17	42025000	42115000	chr17:42025000-42115000				0.7780347129539276
chr17	41965000	42115000	chr17:41965000-42115000	-1.1527350706376036	0.463408042610926	15.0	0.7844311769613059
chr17	41690000	42115000	chr17:41690000-42115000			42.0	0.7780347129539276
chr17	46700000	46920000	chr17:46700000-46920000	-0.1365931274262689	0.1941746105389111	22.0	0.7780347129539276
chr17	75905000	75995000	chr17:75905000-75995000				0.7780347129539276
chr17	80575000	80925000	chr17:80575000-80925000	1.700368193950813	0.0169989823143212	35.0	0.18692494752246813
chr17	80415000	80925000	chr17:80415000-80925000	-1.1018501112233132	0.447524818305033	51.0	0.7805950709942155
chr17	80415000	80975000	chr17:80415000-80975000	-0.1548967959008529	0.197870264155533	56.0	0.7780347129539276
chr17	21665000	21825000	chr17:21665000-21825000	-1.6565889365553812	0.623146339795093	15.0	0.8112823802062975
chr17	21555000	21825000	chr17:21555000-21825000	-2.1486268034835647	0.7660684888253809	26.0	0.8445515158582808
chr17	51370000	51535000	chr17:51370000-51535000	-1.6032588396172112	0.6064373097411446	16.0	0.8092263393203508
chr17	51370000	51750000	chr17:51370000-51750000	-3.130491477936821	0.9450184774735976	38.0	0.9498860268047232
chr17	51340000	51750000	chr17:51340000-51750000	-2.638486715362129	0.8754972181676882	41.0	0.8997175456468393
chr17	43025000	43120000	chr17:43025000-43120000	-1.0188532558503018	0.4219437487960379	10.0	0.7780347129539276
chr17	67375000	67470000	chr17:67375000-67470000	-1.63846815646931	0.6174848053180947	10.0	0.8112721899157187
chr17	67375000	67710000	chr17:67375000-67710000	-1.8574511008439925	0.6844089937549866	34.0	0.8214842399364788
chr17	67375000	67805000	chr17:67375000-67805000	-2.13867077137887	0.7634541584973713	43.0	0.8443977226454716
chr17	43025000	43165000	chr17:43025000-43165000				0.7780347129539276
chr17	43025000	43230000	chr17:43025000-43230000	-0.1162199977069665	0.1901174476069921	21.0	0.7780347129539276
chr17	42835000	43230000	chr17:42835000-43230000	-0.9097878011234916	0.3890860353221862	40.0	0.7780347129539276
chr17	29640000	29775000	chr17:29640000-29775000	-1.1612311113949023	0.466072301175145	13.0	0.7851319440673329
chr17	78780000	79040000	chr17:78780000-79040000	-1.9169897010476775	0.7019021246988603	26.0	0.8261965201965806
chr17	76115000	76260000	chr17:76115000-76260000	-1.1596458622912518	0.4655748946340029	15.0	0.7851319440673329
chr17	72730000	72855000	chr17:72730000-72855000	-0.7308715062046551	0.3375289578122198	12.0	0.7780347129539276
chr17	72730000	73185000	chr17:72730000-73185000	-0.9961879133055468	0.4150393428506791	45.0	0.7780347129539276
chr17	27755000	27885000	chr17:27755000-27885000	0.6200695480221246	0.0808068032191923	13.0	0.6136923957875172
chr17	77090000	77245000	chr17:77090000-77245000	-1.678840438305269	0.6300728804412188	15.0	0.8123028656643094
chr17	16750000	16985000	chr17:16750000-16985000	-0.4577216212446608	0.265817140031591	23.0	0.7780347129539276
chr17	5115000	5480000	chr17:5115000-5480000	0.8276124732663831	0.0615313511224713	37.0	0.5162400521038607
chr17	16015000	16210000	chr17:16015000-16210000	-1.393028713877479	0.5396500460879906	20.0	0.7989397202654087
chr17	16015000	16280000	chr17:16015000-16280000	-1.612654710428814	0.6093912609005327	27.0	0.8099695623638746
chr17	29125000	29290000	chr17:29125000-29290000				0.7780347129539276
chr17	28955000	29290000	chr17:28955000-29290000			34.0	0.7780347129539276
chr17	2050000	2300000	chr17:2050000-2300000	-1.110050531523643	0.4500747244125702	25.0	0.7817277463497784
chr17	485000	695000	chr17:485000-695000	-1.7863951512407028	0.6630953758661875	21.0	0.8182002675923097
chr17	29590000	30020000	chr17:29590000-30020000			43.0	0.7780347129539276
chr17	29590000	30090000	chr17:29590000-30090000	0.1792777118920944	0.1377752851836717	50.0	0.7780347129539276
chr17	22040000	22745000	chr17:22040000-22745000	5.712917648612745	4.19885240943163e-06	68.0	7.272710516501934e-05
chr17	1205000	1645000	chr17:1205000-1645000	-1.1954727732916304	0.4768442086686223	44.0	0.7853554552998594
chr17	67245000	67360000	chr17:67245000-67360000	-1.218643587579775	0.4841600852066067	12.0	0.7870021109600063
chr17	65990000	66170000	chr17:65990000-66170000	-0.6324559458996797	0.3106364734739743	18.0	0.7780347129539276
chr17	27660000	27885000	chr17:27660000-27885000				0.7780347129539276
chr17	68260000	68395000	chr17:68260000-68395000	21.52683533670477	0.0	13.0	0.0
chr17	68260000	68455000	chr17:68260000-68455000	-0.4154422219240293	0.2555711899825386	19.0	0.7780347129539276
chr17	68205000	68455000	chr17:68205000-68455000	4.066828855899125	0.0001955942922501	25.0	0.0029727082672611257
chr17	68165000	68455000	chr17:68165000-68455000	-0.6004023949867057	0.3021260385426926	29.0	0.7780347129539276
chr17	64660000	64765000	chr17:64660000-64765000	-1.3455045710729991	0.5244824036647668	10.0	0.7957445471650391
chr17	15830000	15940000	chr17:15830000-15940000	-1.4431695175871893	0.555652908694422	11.0	0.8029590011043021
chr17	15830000	15995000	chr17:15830000-15995000	-1.7836194326830008	0.6622540864191633	16.0	0.8182002675923097
chr17	19775000	19975000	chr17:19775000-19975000	0.2760771395419256	0.123202887813179	20.0	0.7775754489149149
chr17	60440000	60595000	chr17:60440000-60595000	-0.1848513432630229	0.204019930642834	15.0	0.7780347129539276
chr17	61625000	62230000	chr17:61625000-62230000	-1.5586661643625856	0.5923690506784678	61.0	0.8089568399346063
chr17	74075000	74195000	chr17:74075000-74195000	-1.090227456241479	0.4439165379945063	12.0	0.7787761430460614
chr17	74000000	74195000	chr17:74000000-74195000	-1.6819810349692617	0.6310481314838927	19.0	0.8123248469092123
chr17	73720000	74195000	chr17:73720000-74195000	-1.8737825465227849	0.6892430759558696	47.0	0.8223597373474189
chr17	49035000	49185000	chr17:49035000-49185000				0.7780347129539276
chr17	49035000	49290000	chr17:49035000-49290000	-0.5619536551922143	0.2920852282655679	26.0	0.7780347129539276
chr17	43575000	43755000	chr17:43575000-43755000	-1.9614689223175787	0.7147270935734722	18.0	0.8284426816774642
chr17	43485000	43840000	chr17:43485000-43840000	-1.382264702193674	0.5362138308468354	36.0	0.7984355409639062
chr17	56835000	56955000	chr17:56835000-56955000	-0.8798622771582538	0.3802455062759486	12.0	0.7780347129539276
chr17	56835000	57080000	chr17:56835000-57080000	-1.6910769563855603	0.6338697768163577	25.0	0.8135165915759497
chr17	47650000	47825000	chr17:47650000-47825000	-1.6565057641219627	0.623120398089762	17.0	0.8112823802062975
chr17	62480000	62670000	chr17:62480000-62670000	1.165171672344261	0.0384094508129548	19.0	0.36862998170387307
chr17	1650000	2025000	chr17:1650000-2025000			37.0	0.7780347129539276
chr17	1650000	2300000	chr17:1650000-2300000	-1.281690447369562	0.5041535631427347	65.0	0.7924537387268319
chr17	12545000	12660000	chr17:12545000-12660000	0.7383247341092818	0.0692978719485568	12.0	0.5588661725862818
chr17	19650000	19760000	chr17:19650000-19760000	-1.7112083669968807	0.6400950242257688	11.0	0.8147847042354504
chr17	3040000	3665000	chr17:3040000-3665000	0.9847528117335388	0.0496216035180661	62.0	0.44614932132450363
chr17	2850000	3665000	chr17:2850000-3665000	8.710209072160195	1.0063345712296723e-09	81.0	2.110130771420843e-08
chr17	59895000	60075000	chr17:59895000-60075000				0.7780347129539276
chr17	27895000	28220000	chr17:27895000-28220000	-0.8706577599794267	0.3775428533982685	33.0	0.7780347129539276
chr17	50005000	50340000	chr17:50005000-50340000	1.9386548913381905	0.0115247173677193	34.0	0.13208752027716497
chr17	44220000	44320000	chr17:44220000-44320000	-1.0180254790626595	0.4216909922426497	10.0	0.7780347129539276
chr17	39250000	39530000	chr17:39250000-39530000	-1.5388942050910288	0.5861075008351098	28.0	0.8078987928256419
chr17	80260000	80395000	chr17:80260000-80395000	0.1377726167198263	0.1444036477760069	13.0	0.7780347129539276
chr17	79995000	80395000	chr17:79995000-80395000			40.0	0.7780347129539276
chr17	78255000	78765000	chr17:78255000-78765000	0.5126704200587451	0.0925544964065928	51.0	0.6654669060198697
chr17	58225000	58510000	chr17:58225000-58510000			29.0	0.7780347129539276
chr17	46945000	47315000	chr17:46945000-47315000			37.0	0.7780347129539276
chr17	48025000	48135000	chr17:48025000-48135000				0.7780347129539276
chr17	44775000	44890000	chr17:44775000-44890000	-2.4549794235980893	0.8391396457185948	12.0	0.8772605610526681
chr17	44690000	44890000	chr17:44690000-44890000	-1.1276862781728652	0.455572514339522	20.0	0.7823721522697608
chr17	59515000	59700000	chr17:59515000-59700000	-0.7630195698718298	0.3465512161927124	19.0	0.7780347129539276
chr17	35225000	35535000	chr17:35225000-35535000	-1.7350579174488658	0.6474356380625785	31.0	0.8162518734330174
chr17	35140000	35535000	chr17:35140000-35535000	-0.6548690801533334	0.3166616117206331	39.0	0.7780347129539276
chr17	7045000	7200000	chr17:7045000-7200000				0.7780347129539276
chr17	79725000	79910000	chr17:79725000-79910000	8.511544583169481	1.833652785165896e-09	19.0	3.795946557805948e-08
chr17	79725000	79990000	chr17:79725000-79990000	-0.4208235537907527	0.2568617853716242	27.0	0.7780347129539276
chr17	68515000	68755000	chr17:68515000-68755000	-1.7510503311450227	0.6523352077124505	24.0	0.8176937576535941
chr17	68465000	68755000	chr17:68465000-68755000	-1.677899038910655	0.6297804766517068	29.0	0.8123028656643094
chr17	68165000	68755000	chr17:68165000-68755000	-2.1143895964585973	0.757019910554011	59.0	0.8421177632339063
chr17	68035000	68755000	chr17:68035000-68755000			72.0	0.7780347129539276
chr17	71340000	71460000	chr17:71340000-71460000	-0.928436371249283	0.3946352587832552	12.0	0.7780347129539276
chr17	71230000	71460000	chr17:71230000-71460000	-1.1295979707965222	0.4561694513005091	23.0	0.7823721522697608
chr17	57255000	57365000	chr17:57255000-57365000	-0.3604325674703443	0.2426033611690132	11.0	0.7780347129539276
chr17	57255000	57435000	chr17:57255000-57435000	-2.368680022927827	0.820070050751781	18.0	0.8669853555910911
chr17	57130000	57435000	chr17:57130000-57435000	-2.09686533084397	0.7523263927850163	30.0	0.8402744191729273
chr17	4790000	4895000	chr17:4790000-4895000	-1.0617583921683391	0.4351129959393547	10.0	0.7780347129539276
chr17	4730000	4895000	chr17:4730000-4895000	-0.974035479410365	0.4083275301607528	16.0	0.7780347129539276
chr17	44900000	45130000	chr17:44900000-45130000	-1.3041857487998647	0.5113118866106724	23.0	0.793844994410138
chr17	44690000	45130000	chr17:44690000-45130000	-0.530617675947003	0.2840393166710442	44.0	0.7780347129539276
chr17	34425000	35115000	chr17:34425000-35115000			69.0	0.7780347129539276
chr17	71475000	72110000	chr17:71475000-72110000	-1.767900045277322	0.6574767294235633	64.0	0.8182002675923097
chr17	71230000	72110000	chr17:71230000-72110000	-1.9749998663663768	0.7185848729946114	88.0	0.8296253342639689
chr17	71085000	72110000	chr17:71085000-72110000	-1.715098840799129	0.6412954108608099	103.0	0.8147847042354504
chr17	64305000	64415000	chr17:64305000-64415000	-1.1748162382047032	0.4703396813114433	11.0	0.7852638358560416
chr17	64305000	64500000	chr17:64305000-64500000	-1.47183328001902	0.5647910498246401	20.0	0.8048959888250665
chr17	14070000	14195000	chr17:14070000-14195000	-1.3076542822641604	0.5124167439743259	12.0	0.7938712517429642
chr17	14070000	14295000	chr17:14070000-14295000	-1.4502636870535337	0.5579150886982929	22.0	0.8040055318786345
chr17	13600000	14295000	chr17:13600000-14295000	0.6870582899002227	0.0741103298853939	69.0	0.5822215717673779
chr17	74375000	74530000	chr17:74375000-74530000	-0.8633272915530753	0.3753958051947755	16.0	0.7780347129539276
chr17	27895000	28330000	chr17:27895000-28330000	-2.5213595338010317	0.8529564135738943	44.0	0.8857577741640072
chr17	27895000	28485000	chr17:27895000-28485000	-1.9961801240430692	0.7245805977178416	59.0	0.831435643135894
chr17	27660000	28485000	chr17:27660000-28485000	-1.642509304547605	0.6187488311915503	82.0	0.8112721899157187
chr17	40360000	40615000	chr17:40360000-40615000	-0.9635892286784796	0.4051759083104804	25.0	0.7780347129539276
