chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
chr3	45820001	45840000	chr3	45650001	45840000	190000	20000	21.467105263157894	98.0%	0.048	1.1339615214557472
chr1	61840001	61865000	chr1	61415001	61865000	450000	25000	9.364444444444445	95.0%	0.045	1.1330582023031295
chr10	96000001	96030000	chr10	96000001	96340000	340000	30000	11.892156862745098	96.0%	0.0915	1.130635458115492
chr5	99020001	99040000	chr5	98840001	99040000	200000	20000	19.78125	97.0%	0.0315	1.1303356981555954
chr3	46080001	46105000	chr3	46080001	46435000	355000	25000	12.014084507042252	95.0%	0.035	1.123406917061565
chr3	44520001	44540000	chr3	44520001	45035000	515000	20000	7.813106796116505	95.0%	0.069	1.117844626649925
chr8	122220001	122245000	chr8	122065001	122245000	180000	25000	20.56111111111111	96.0%	0.0475	1.1174800848000017
chr2	62435001	62465000	chr2	62435001	62995000	560000	30000	11.223214285714285	95.0%	0.091	1.1146529665651093
chr12	45155001	45180000	chr12	45155001	45675000	520000	25000	8.592307692307692	95.0%	0.038	1.114244877976436
chr7	129625001	129645000	chr7	129355001	129645000	290000	20000	13.25	96.0%	0.048	1.1133088436249359
chr2	234130001	234150000	chr2	234130001	234540000	410000	20000	10.637195121951219	97.0%	0.0245	1.1126879737175863
chr3	124890001	124915000	chr3	124605001	124915000	310000	25000	12.851612903225808	95.0%	0.0385	1.1115567763874645
chr2	224765001	224785000	chr2	224520001	224785000	265000	20000	14.575471698113208	96.0%	0.035	1.1111330271903312
chr4	22395001	22420000	chr4	22395001	22700000	305000	25000	13.190163934426229	95.0%	0.075	1.1083123484962023
chr4	15795001	15825000	chr4	15795001	16015000	220000	30000	16.734848484848484	97.0%	0.0335	1.1079776360200617
chr11	48090001	48110000	chr11	47930001	48110000	180000	20000	19.07638888888889	95.0%	0.0445	1.1018587793147538
chr6	46415001	46440000	chr6	46415001	46995000	580000	25000	7.956896551724138	95.0%	0.078	1.0993753399574147
chr9	127930001	127955000	chr9	127930001	128120000	190000	25000	15.847368421052632	95.0%	0.026500000000000003	1.0991591852460922
chr10	32785001	32805000	chr10	32785001	33180000	395000	20000	9.927215189873417	97.0%	0.081	1.0986765290822513
chr4	27035001	27055000	chr4	27035001	27335000	300000	20000	12.141666666666667	96.0%	0.031	1.0976783528698077
chr5	10680001	10700000	chr5	10680001	11210000	530000	20000	6.893867924528302	95.0%	0.040499999999999994	1.0976769890889204
chr3	120530001	120560000	chr3	120245001	120560000	315000	30000	13.941798941798941	95.0%	0.04	1.0961297067882767
chr8	56965001	56980000	chr8	56965001	57230000	265000	15000	14.81132075471698	95.0%	0.03	1.0935415373691693
chr8	80225001	80245000	chr8	80030001	80245000	215000	20000	15.494186046511627	97.0%	0.067	1.0920768257245548
chr7	50460001	50480000	chr7	50460001	50680000	220000	20000	15.857954545454545	98.0%	0.031	1.0918050987979522
chr8	23455001	23480000	chr8	23455001	24240000	785000	25000	5.514649681528662	96.0%	0.054	1.0909002444792328
chr18	10845001	10865000	chr18	10845001	11590000	745000	20000	6.0855704697986575	96.0%	0.046	1.086557444593289
chr11	102485001	102505000	chr11	102335001	102505000	170000	20000	21.323529411764707	98.0%	0.031	1.0860669893439852
chr2	191540001	191565000	chr2	191540001	191925000	385000	25000	11.535064935064934	97.0%	0.014	1.0858832630098048
chr17	59735001	59755000	chr17	59735001	59965000	230000	20000	14.130434782608695	96.0%	0.0365	1.0846881334362115
chr8	93810001	93835000	chr8	93810001	93965000	155000	25000	22.05161290322581	98.0%	0.027	1.0839284141702072
chr2	190075001	190095000	chr2	190075001	190390000	315000	20000	12.662698412698413	95.0%	0.086	1.0824165756772384
chr1	209680001	209700000	chr1	209565001	209700000	135000	20000	29.25	98.0%	0.014	1.0808413801083037
chr4	153130001	153155000	chr4	153130001	153660000	530000	25000	8.166037735849056	96.0%	0.031	1.0770868408549483
chr9	125360001	125380000	chr9	124765001	125380000	615000	20000	6.67479674796748	95.0%	0.061	1.0763543612429867
chr13	99165001	99185000	chr13	99165001	99445000	280000	20000	12.375	95.0%	0.099	1.0762959186540892
chr3	99010001	99035000	chr3	99010001	99755000	745000	25000	5.832214765100671	95.0%	0.054	1.0734963581469628
chr6	122720001	122745000	chr6	122720001	122930000	210000	25000	17.452380952380953	95.0%	0.0345	1.0693917651092262
chr11	6515001	6540000	chr11	6515001	6755000	240000	25000	23.908333333333335	95.0%	0.0175	1.0624134107646315
chr3	48135001	48155000	chr3	47795001	48155000	360000	20000	10.5625	95.0%	0.0995	1.0589598259897743
chr8	19255001	19275000	chr8	18910001	19275000	365000	20000	11.33904109589041	97.0%	0.042	1.057367429552979
chr14	34320001	34345000	chr14	34320001	34535000	215000	25000	16.088372093023256	95.0%	0.035	1.0533996246923822
chr12	32760001	32780000	chr12	32760001	33095000	335000	20000	11.716417910447761	95.0%	0.031	1.0419383843488677
chr4	72695001	72715000	chr4	72695001	73025000	330000	20000	12.348484848484848	96.0%	0.095	1.0365486063575478
chr5	172700001	172720000	chr5	172700001	173340000	640000	20000	5.865234375	95.0%	0.062	1.0339637838834679
chr11	94485001	94505000	chr11	94125001	94505000	380000	20000	11.37171052631579	95.0%	0.035	1.0323256080878467
chr2	44945001	44965000	chr2	44220001	44965000	745000	20000	7.639261744966443	95.0%	0.068	1.0308608953330005
chr4	149870001	149900000	chr4	149360001	149900000	540000	30000	8.679012345679013	95.0%	0.095	1.0298716021019032
chr7	27910001	27930000	chr7	27630001	27930000	300000	20000	12.475	96.0%	0.046	1.0291966967793404
chr11	118290001	118315000	chr11	118290001	118575000	285000	25000	14.245614035087721	96.0%	0.067	1.0242714390773189
chr7	36470001	36495000	chr7	36470001	36985000	515000	25000	7.866019417475728	95.0%	0.068	1.0235979795255188
chr5	119385001	119415000	chr5	119090001	119415000	325000	30000	12.928205128205128	95.0%	0.073	1.0225779016520666
chr2	45920001	45945000	chr2	45610001	45945000	335000	25000	16.61492537313433	98.0%	0.097	1.0211664079257348
chr20	22665001	22685000	chr20	22330001	22685000	355000	20000	10.443661971830986	95.0%	0.045	1.0204603874925606
chr3	38510001	38535000	chr3	38510001	38715000	205000	25000	17.082926829268295	95.0%	0.033	1.0177307358959293
chr9	34885001	34910000	chr9	34885001	35120000	235000	25000	14.89787234042553	97.0%	0.049	1.0169236819936407
chr7	107860001	107880000	chr7	107140001	107880000	740000	20000	5.890202702702703	95.0%	0.057999999999999996	1.016747625633743
chr11	65505001	65525000	chr11	65320001	65525000	205000	20000	15.359756097560975	96.0%	0.024	1.0142430536917526
chr12	103860001	103880000	chr12	103565001	103880000	315000	20000	12.226190476190476	95.0%	0.036	1.0124445066365313
chr2	62385001	62415000	chr2	61935001	62415000	480000	30000	13.619791666666666	95.0%	0.0605	1.0097056749558462
chr4	112095001	112120000	chr4	112095001	112330000	235000	25000	17.65531914893617	97.0%	0.028	1.007365608489769
chr1	31525001	31555000	chr1	31180001	31555000	375000	30000	10.522222222222222	96.0%	0.065	1.0044099000514803
chr16	46835001	46860000	chr16	46835001	47060000	225000	25000	14.182222222222222	95.0%	0.05	1.0043982922029724
chr11	35365001	35390000	chr11	35090001	35390000	300000	25000	13.36	95.0%	0.0595	1.0035892516538758
chr8	41690001	41710000	chr8	41690001	41985000	295000	20000	11.817796610169491	95.0%	0.031	1.0025545125295061
chr4	48295001	48320000	chr4	48295001	48560000	265000	25000	13.29433962264151	95.0%	0.064	0.9998016735300097
chr17	74365001	74385000	chr17	74365001	74530000	165000	20000	17.606060606060606	96.0%	0.022	0.9989477505973383
chr2	118870001	118890000	chr2	118870001	119305000	435000	20000	7.977011494252873	96.0%	0.034	0.9966271652673948
chr6	111195001	111215000	chr6	111000001	111215000	215000	20000	18.28488372093023	97.0%	0.046	0.9957681097098569
chr8	140820001	140845000	chr8	140820001	141180000	360000	25000	11.569444444444445	96.0%	0.08449999999999999	0.995435422600704
chr4	2755001	2780000	chr4	2755001	2985000	230000	25000	14.247826086956522	95.0%	0.0285	0.9952426183894458
chr12	27625001	27655000	chr12	27440001	27655000	215000	30000	17.43798449612403	96.0%	0.076	0.9944956240190705
chr20	41310001	41340000	chr20	40975001	41340000	365000	30000	9.666666666666666	95.0%	0.073	0.9942068415479148
chr1	64220001	64240000	chr1	63625001	64240000	615000	20000	7.837398373983739	97.0%	0.044	0.9927048826929044
chr2	157990001	158015000	chr2	157515001	158015000	500000	25000	9.118	95.0%	0.0445	0.9923305035554677
chr2	85795001	85820000	chr2	85630001	85820000	190000	25000	19.63157894736842	95.0%	0.041999999999999996	0.9920029867964395
chr14	73455001	73480000	chr14	72960001	73480000	520000	25000	7.411538461538461	95.0%	0.056999999999999995	0.9918832445400397
chr11	16925001	16950000	chr11	16925001	17280000	355000	25000	10.895774647887324	95.0%	0.048	0.9914846309578369
chr12	47705001	47730000	chr12	47705001	47965000	260000	25000	14.669230769230769	95.0%	0.0265	0.9885347919633248
chr12	104200001	104225000	chr12	104200001	104360000	160000	25000	21.0875	99.0%	0.008	0.9872925227278093
chr11	10790001	10810000	chr11	10790001	10930000	140000	20000	25.794642857142858	97.0%	0.027	0.9856479188670426
chr13	52115001	52130000	chr13	51815001	52130000	315000	15000	11.576719576719576	95.0%	0.037	0.9851812040775844
chr4	186715001	186735000	chr4	186715001	186950000	235000	20000	14.388297872340425	95.0%	0.026	0.9834042248822774
chr7	106455001	106475000	chr7	106055001	106475000	420000	20000	10.476190476190476	96.0%	0.035500000000000004	0.9830546745913895
chr3	134450001	134475000	chr3	134205001	134475000	270000	25000	16.603703703703705	97.0%	0.019	0.9820693909472967
chr18	24165001	24185000	chr18	24165001	24405000	240000	20000	15.916666666666666	96.0%	0.057999999999999996	0.9796772127823569
chr9	70665001	70685000	chr9	70665001	70905000	240000	20000	15.928571428571429	96.0%	0.063	0.979270976724846
chr4	55725001	55745000	chr4	55285001	55745000	460000	20000	8.540760869565217	95.0%	0.046	0.9785302777017628
chr4	185580001	185605000	chr4	185370001	185605000	235000	25000	15.774468085106383	95.0%	0.035	0.9741908718068739
chr16	2130001	2150000	chr16	1915001	2150000	235000	20000	9.48936170212766	95.0%	0.052	0.9739531266810383
chr15	41450001	41475000	chr15	41450001	41810000	360000	25000	9.261111111111111	96.0%	0.0765	0.9734379927761888
chr1	233775001	233800000	chr1	233360001	233800000	440000	25000	10.238636363636363	97.0%	0.0985	0.9717362886662805
chr3	182700001	182725000	chr3	182700001	183120000	420000	25000	9.704761904761906	95.0%	0.049	0.9704381570218735
chr10	103845001	103865000	chr10	103715001	103865000	150000	20000	22.675	97.0%	0.015	0.9694025439114025
chr10	95240001	95260000	chr10	95240001	95370000	130000	20000	27.182692307692307	98.0%	0.027	0.9689467072556432
chr4	90275001	90290000	chr4	89915001	90290000	375000	15000	11.737777777777778	97.0%	0.031	0.9681244098710992
chr4	40700001	40725000	chr4	40320001	40725000	405000	25000	9.851851851851851	96.0%	0.051	0.9668067373982357
chr6	167345001	167365000	chr6	167185001	167365000	180000	20000	16.51388888888889	97.0%	0.054	0.9645639026026486
chr4	128560001	128590000	chr4	128560001	128870000	310000	30000	13.21236559139785	97.0%	0.0675	0.959547439909545
chr8	23385001	23415000	chr8	23050001	23415000	365000	30000	10.463470319634704	95.0%	0.042	0.9593813682996549
chr1	3605001	3625000	chr1	3460001	3625000	165000	20000	15.795454545454545	95.0%	0.099	0.9467132532742022
chr9	42245001	42270000	chr9	42245001	42395000	150000	25000	21.793333333333333	95.0%	0.0775	0.9441469299520413
chr2	158030001	158050000	chr2	158030001	158690000	660000	20000	7.104166666666667	95.0%	0.05	0.9432836583525864
chr2	28945001	28965000	chr2	28945001	30085000	1140000	20000	4.218201754385965	95.0%	0.0605	0.9416618455039716
chr5	31580001	31600000	chr5	31580001	32095000	515000	20000	7.441747572815534	95.0%	0.079	0.9414651436082457
chr3	99825001	99845000	chr3	99825001	100445000	620000	20000	7.399193548387097	95.0%	0.099	0.9398280725507447
chr3	54405001	54435000	chr3	54405001	54925000	520000	30000	7.185897435897435	95.0%	0.0955	0.9366405247915648
chr10	88815001	88840000	chr10	88815001	89090000	275000	25000	15.621818181818181	97.0%	0.031	0.9319609955149198
chr1	167050001	167065000	chr1	166895001	167065000	170000	15000	20.441176470588236	98.0%	0.035	0.9318397529325586
chr11	32775001	32800000	chr11	32315001	32800000	485000	25000	8.216494845360824	95.0%	0.064	0.9280095909515482
chr11	112280001	112300000	chr11	112280001	112585000	305000	20000	12.364754098360656	95.0%	0.076	0.9247710231837347
chr12	3790001	3810000	chr12	3100001	3810000	710000	20000	6.359154929577465	95.0%	0.07100000000000001	0.9229785813039211
chr1	203495001	203515000	chr1	203495001	203855000	360000	20000	10.01736111111111	95.0%	0.0625	0.9226537116855449
chr20	38635001	38655000	chr20	38635001	38825000	190000	20000	16.18421052631579	95.0%	0.0265	0.9217004365307484
chr9	33070001	33095000	chr9	33070001	33510000	440000	25000	8.986363636363636	95.0%	0.0645	0.9202266098467371
chr1	43225001	43245000	chr1	43225001	43415000	190000	20000	17.907894736842106	98.0%	0.0615	0.9199631775149067
chr3	185985001	186005000	chr3	185985001	186280000	295000	20000	13.809322033898304	98.0%	0.046	0.91826802660965
chr3	32650001	32675000	chr3	32175001	32675000	500000	25000	8.145999999999999	95.0%	0.05	0.9171621463441907
chr14	91650001	91670000	chr14	91650001	91920000	270000	20000	13.953703703703704	95.0%	0.08399999999999999	0.9146381038157162
chr8	129810001	129835000	chr8	129810001	130110000	300000	25000	12.72	95.0%	0.053	0.9146322616218832
chr2	148970001	148990000	chr2	147920001	148990000	1070000	20000	4.793224299065421	95.0%	0.0365	0.9132023481962326
chr2	226800001	226820000	chr2	225670001	226820000	1150000	20000	4.285869565217391	95.0%	0.065	0.9129921321217593
chr1	25195001	25220000	chr1	24840001	25220000	380000	25000	9.41578947368421	95.0%	0.0685	0.9109298488696982
chr1	17485001	17505000	chr1	17485001	17700000	215000	20000	14.395348837209303	96.0%	0.022	0.9108460136788981
chr11	34915001	34935000	chr11	34915001	35365000	450000	20000	8.744444444444444	95.0%	0.032	0.9106803343280562
chr3	197490001	197510000	chr3	197200001	197510000	310000	20000	12.39516129032258	96.0%	0.05450000000000001	0.9090067034888774
chr20	35980001	36000000	chr20	35980001	36205000	225000	20000	15.055555555555555	95.0%	0.038	0.9082578125611707
chr17	58435001	58460000	chr17	58115001	58460000	345000	25000	11.730434782608695	95.0%	0.033	0.9054689720173115
chr7	77065001	77085000	chr7	77065001	77365000	300000	20000	7.575	96.0%	0.0315	0.9049791434476574
chr19	7320001	7340000	chr19	7095001	7340000	245000	20000	13.525510204081632	96.0%	0.039	0.9020528824645304
chr2	95995001	96015000	chr2	95995001	96265000	270000	20000	9.697115384615385	95.0%	0.028	0.9005474800743964
chr3	194120001	194140000	chr3	193810001	194140000	330000	20000	10.136363636363637	96.0%	0.067	0.8991484126268742
chr19	40655001	40675000	chr19	40655001	41155000	500000	20000	6.02	95.0%	0.094	0.8906436942303556
chr8	140630001	140645000	chr8	140360001	140645000	285000	15000	10.701754385964913	95.0%	0.063	0.8894757748742838
chr7	26680001	26705000	chr7	26680001	27175000	495000	25000	8.555555555555555	95.0%	0.069	0.8881185331459762
chr5	128185001	128205000	chr5	127800001	128205000	405000	20000	10.848765432098766	96.0%	0.055	0.8847161999720888
chr6	125290001	125315000	chr6	125140001	125315000	175000	25000	21.285714285714285	97.0%	0.044	0.8808164866357603
chr9	92615001	92635000	chr9	92270001	92635000	365000	20000	10.804794520547945	96.0%	0.036	0.8802708878239036
chr5	146415001	146435000	chr5	146035001	146435000	400000	20000	9.353125	95.0%	0.0345	0.8768554848580384
chr9	90225001	90250000	chr9	90225001	90765000	540000	25000	8.374074074074075	96.0%	0.065	0.8740964822720437
chr11	72460001	72485000	chr11	72460001	72685000	225000	25000	16.093333333333334	95.0%	0.027	0.8731808787078755
chr11	78635001	78655000	chr11	78635001	79100000	465000	20000	7.940860215053763	96.0%	0.064	0.8726119185998961
chr4	10575001	10595000	chr4	10575001	11630000	1055000	20000	4.580568720379147	95.0%	0.084	0.8711956043136206
chr6	56625001	56645000	chr6	56625001	56855000	230000	20000	17.33695652173913	96.0%	0.03	0.8700209960718004
chr3	90525001	90545000	chr3	90525001	90710000	185000	20000	20.824324324324323	97.0%	0.023	0.8698136559175311
chr6	110515001	110535000	chr6	110515001	111040000	525000	20000	8.326190476190476	95.0%	0.054	0.8693193402758814
chr5	72505001	72535000	chr5	72330001	72535000	205000	30000	18.495934959349594	95.0%	0.04	0.8622905813625673
chr5	80655001	80680000	chr5	80310001	80680000	370000	25000	10.402702702702703	96.0%	0.095	0.8589317915161493
chr2	39200001	39235000	chr2	38530001	39235000	705000	35000	10.261398176291793	95.0%	0.056	0.8572295693251605
chr4	82190001	82215000	chr4	81390001	82215000	825000	25000	6.57939393939394	97.0%	0.026	0.8548486849462011
chr2	108570001	108590000	chr2	108220001	108590000	370000	20000	11.087837837837839	95.0%	0.034	0.8547005468013443
chr2	235130001	235150000	chr2	235130001	235595000	465000	20000	8.540322580645162	96.0%	0.039	0.8544903251751746
chr5	148685001	148720000	chr5	148170001	148720000	550000	35000	8.851948051948051	96.0%	0.0315	0.8531387685166967
chr2	106625001	106645000	chr2	106625001	107665000	1040000	20000	4.331730769230769	95.0%	0.067	0.8525532003679653
chr7	76000001	76025000	chr7	75750001	76025000	275000	25000	12.061818181818182	97.0%	0.047	0.8493701359819632
chr10	91905001	91930000	chr10	91620001	91930000	310000	25000	11.109677419354838	97.0%	0.0455	0.8491854118297535
chr18	49850001	49875000	chr18	49520001	49875000	355000	25000	9.47887323943662	96.0%	0.071	0.8478435724871891
chr5	80090001	80105000	chr5	80090001	80330000	240000	15000	15.798611111111112	97.0%	0.05	0.8453894013465738
chr2	85125001	85145000	chr2	85125001	85295000	170000	20000	24.808823529411764	97.0%	0.028999999999999998	0.8451720009300834
chr5	141685001	141705000	chr5	141685001	141965000	280000	20000	14.040178571428571	97.0%	0.0665	0.8449556928160121
chr2	46975001	46995000	chr2	46975001	47325000	350000	20000	15.667857142857143	98.0%	0.035	0.8438865493036745
chr5	96595001	96625000	chr5	96595001	97015000	420000	30000	9.972222222222223	95.0%	0.0555	0.8388430086944128
chr1	165890001	165920000	chr1	165605001	165920000	315000	30000	12.351851851851853	97.0%	0.095	0.8386610615011452
chr1	211685001	211705000	chr1	211685001	212055000	370000	20000	10.95608108108108	98.0%	0.0905	0.8380259222076507
chr6	122600001	122620000	chr6	122600001	122860000	260000	20000	15.004807692307692	95.0%	0.0385	0.8372837011406825
chr18	55225001	55250000	chr18	55225001	55875000	650000	25000	6.303076923076923	97.0%	0.0475	0.8372642987048825
chr7	106535001	106555000	chr7	106535001	106790000	255000	20000	15.230392156862745	97.0%	0.058	0.834984713706015
chr18	15380001	15410000	chr18	14865001	15410000	545000	30000	6.391437308868501	95.0%	0.031	0.8348073951828632
chr13	95815001	95840000	chr13	95385001	95840000	455000	25000	8.694505494505496	95.0%	0.098	0.8339498189810192
chr13	26985001	27005000	chr13	26985001	27360000	375000	20000	10.75	95.0%	0.083	0.8321974807423325
chr2	111885001	111905000	chr2	111885001	112135000	250000	20000	14.7	97.0%	0.0335	0.8309386415237269
chr6	39305001	39330000	chr6	38960001	39330000	370000	25000	9.378378378378379	98.0%	0.04	0.830769357876265
chr7	45110001	45140000	chr7	44795001	45140000	345000	30000	9.490338164251208	96.0%	0.037	0.827591975425306
chr3	132235001	132260000	chr3	132235001	132545000	310000	25000	13.819354838709677	95.0%	0.0315	0.8257939144203019
chr6	135525001	135545000	chr6	135525001	136220000	695000	20000	7.073741007194244	95.0%	0.047	0.820933335484499
chr8	122060001	122090000	chr8	122060001	122650000	590000	30000	7.77683615819209	95.0%	0.07500000000000001	0.8202695539690811
chr5	146040001	146060000	chr5	145690001	146060000	370000	20000	11.030405405405405	96.0%	0.0305	0.8181251672327552
chr3	129635001	129655000	chr3	129635001	129940000	305000	20000	13.336065573770492	96.0%	0.083	0.8177553061564465
chr12	25370001	25390000	chr12	25200001	25390000	190000	20000	19.138157894736842	97.0%	0.046	0.815393378216607
chr10	70540001	70560000	chr10	70540001	70825000	285000	20000	11.241228070175438	96.0%	0.069	0.8133037928649925
chr3	170945001	170970000	chr3	170945001	171210000	265000	25000	14.222641509433961	95.0%	0.044	0.8131786526607951
chr2	84295001	84320000	chr2	83780001	84320000	540000	25000	7.946296296296296	95.0%	0.065	0.8118967452044642
chr2	44975001	44995000	chr2	44975001	45470000	495000	20000	11.44949494949495	96.0%	0.048	0.8078517554749224
chr8	2340001	2375000	chr8	2060001	2375000	315000	35000	8.451127819548871	97.0%	0.081	0.8074097573304222
chr5	121960001	121980000	chr5	121960001	122190000	230000	20000	15.423913043478262	95.0%	0.038	0.806773824242791
chr10	52200001	52225000	chr10	51005001	52225000	1220000	25000	3.9196721311475407	95.0%	0.079	0.8030160000558656
chr8	73160001	73180000	chr8	72860001	73180000	320000	20000	12.9296875	95.0%	0.034	0.8029926313235121
chr2	16740001	16765000	chr2	16520001	16765000	245000	25000	15.416326530612244	96.0%	0.045	0.7954233173914803
chr10	14180001	14205000	chr10	14180001	14490000	310000	25000	11.13225806451613	96.0%	0.069	0.7952894413346429
chr11	63625001	63650000	chr11	63125001	63650000	525000	25000	7.4438095238095245	95.0%	0.062	0.7945095395866644
chr6	106965001	106985000	chr6	106570001	106985000	415000	20000	9.286144578313253	96.0%	0.04	0.7923645273968004
chr12	70555001	70580000	chr12	70040001	70580000	540000	25000	7.9981481481481485	95.0%	0.08399999999999999	0.7920591378470299
chr17	36110001	36145000	chr17	35915001	36145000	230000	35000	21.50621118012422	96.0%	0.056999999999999995	0.791330183206104
chr19	42100001	42135000	chr19	42100001	42350000	250000	35000	12.622857142857143	95.0%	0.08	0.7898421454127491
chr2	60535001	60555000	chr2	60155001	60555000	400000	20000	14.321875	96.0%	0.035500000000000004	0.7888809375842865
chr2	71795001	71815000	chr2	71795001	72155000	360000	20000	15.743055555555555	97.0%	0.0465	0.7864957455895373
chr2	222700001	222715000	chr2	222700001	222945000	245000	15000	16.102040816326532	97.0%	0.03	0.7813938927528504
chr7	143010001	143030000	chr7	143010001	143215000	205000	20000	18.78048780487805	97.0%	0.092	0.7802795532764055
chr6	42035001	42055000	chr6	41775001	42055000	280000	20000	11.214285714285714	97.0%	0.042499999999999996	0.777224292185978
chr2	210180001	210205000	chr2	209330001	210205000	875000	25000	5.88	95.0%	0.052	0.7768668856009268
chr1	17050001	17070000	chr1	17050001	17405000	355000	20000	9.320422535211268	97.0%	0.072	0.7758808333455907
chr2	127190001	127215000	chr2	127190001	127490000	300000	25000	12.393333333333334	96.0%	0.0965	0.7747377144033756
chr11	36560001	36580000	chr11	36560001	36755000	195000	20000	17.98076923076923	95.0%	0.031	0.7733659816352028
chr2	146730001	146755000	chr2	146730001	147125000	395000	25000	10.346835443037975	96.0%	0.095	0.7730877556766933
chr6	139335001	139360000	chr6	138990001	139360000	370000	25000	10.875675675675677	95.0%	0.0435	0.7717469651071038
chr15	65260001	65285000	chr15	65045001	65285000	240000	25000	14.725	95.0%	0.049	0.7716128318237365
chr2	17655001	17680000	chr2	17105001	17680000	575000	25000	7.930434782608695	95.0%	0.049	0.7709701919958697
chr5	133100001	133120000	chr5	133100001	133560000	460000	20000	8.328804347826088	96.0%	0.0635	0.7686207922209825
chr7	28615001	28635000	chr7	28300001	28635000	335000	20000	12.462686567164178	96.0%	0.077	0.76810659802238
chr1	156075001	156095000	chr1	156075001	156235000	160000	20000	18.9921875	98.0%	0.0225	0.7666721593046202
chr5	1635001	1655000	chr5	1160001	1655000	495000	20000	5.638888888888889	96.0%	0.075	0.7661639576866603
chr17	58100001	58120000	chr17	57745001	58120000	375000	20000	10.23	95.0%	0.042	0.757522261267946
chr2	227645001	227665000	chr2	227645001	227905000	260000	20000	14.5625	96.0%	0.028999999999999998	0.7566316329596955
chr11	11790001	11820000	chr11	11790001	12050000	260000	30000	14.955128205128204	95.0%	0.087	0.7562262080911589
chr2	170790001	170810000	chr2	170440001	170810000	370000	20000	11.337837837837839	95.0%	0.0685	0.7560162767756937
chr2	10650001	10670000	chr2	10065001	10670000	605000	20000	6.81198347107438	95.0%	0.06	0.7550442830015781
chr12	50305001	50325000	chr12	50075001	50325000	250000	20000	13.575	96.0%	0.0375	0.7543576851299624
chr9	6185001	6210000	chr9	6185001	6410000	225000	25000	17.035555555555554	95.0%	0.062	0.7495357124554489
chr12	71215001	71235000	chr12	71215001	71650000	435000	20000	10.031609195402298	95.0%	0.085	0.7482397460720825
chr5	159950001	159970000	chr5	159515001	159970000	455000	20000	9.472527472527473	96.0%	0.076	0.747765695729981
chr5	174725001	174745000	chr5	174325001	174745000	420000	20000	9.770833333333334	95.0%	0.022	0.7459427569426103
chr11	14285001	14305000	chr11	14285001	14470000	185000	20000	19.39189189189189	98.0%	0.03	0.7444200501665372
chr2	188500001	188515000	chr2	187580001	188515000	935000	15000	5.53475935828877	95.0%	0.086	0.7437179416027075
chr12	19740001	19765000	chr12	19740001	20455000	715000	25000	6.07972027972028	95.0%	0.069	0.7431073548764066
chr13	50515001	50535000	chr13	50080001	50535000	455000	20000	8.37912087912088	97.0%	0.089	0.7430918425998926
chr6	157745001	157765000	chr6	157745001	157965000	220000	20000	15.6875	98.0%	0.025	0.7402983847757683
chr1	30910001	30935000	chr1	30735001	30935000	200000	25000	16.04	97.0%	0.0465	0.740254084077751
chr6	148455001	148475000	chr6	148180001	148475000	295000	20000	12.940677966101696	98.0%	0.052	0.7402110275573109
chr2	21290001	21325000	chr2	21035001	21325000	290000	35000	13.995073891625617	95.0%	0.048	0.7369347107903804
chr3	129230001	129250000	chr3	128970001	129250000	280000	20000	13.433035714285714	95.0%	0.036500000000000005	0.7363738426753519
chr4	39130001	39150000	chr4	38745001	39150000	405000	20000	10.367283950617283	96.0%	0.074	0.7343570318571174
chr15	74350001	74375000	chr15	74350001	74690000	340000	25000	9.358823529411765	96.0%	0.055	0.7330523504809786
chr14	34655001	34690000	chr14	34655001	35145000	490000	35000	8.269679300291545	95.0%	0.0805	0.728267001276022
chr10	59555001	59585000	chr10	59280001	59585000	305000	30000	13.01639344262295	95.0%	0.087	0.7271810767261861
chr7	121535001	121555000	chr7	121120001	121555000	435000	20000	10.21264367816092	96.0%	0.052	0.7269014258225894
chr2	216390001	216415000	chr2	216105001	216415000	310000	25000	13.48709677419355	98.0%	0.0895	0.7263689986011899
chr12	21150001	21185000	chr12	20645001	21185000	540000	35000	7.958994708994709	95.0%	0.0995	0.7258396132397072
chr1	53480001	53500000	chr1	53480001	53765000	285000	20000	11.763157894736842	95.0%	0.063	0.7255272831442001
chr7	7415001	7435000	chr7	7415001	8230000	815000	20000	5.754601226993865	96.0%	0.054	0.7251176021828167
chr11	29330001	29350000	chr11	28890001	29350000	460000	20000	8.730978260869565	95.0%	0.036500000000000005	0.7249339737523155
chr7	5485001	5505000	chr7	5485001	5710000	225000	20000	11.71111111111111	98.0%	0.032	0.7228282701129003
chr10	114455001	114480000	chr10	114455001	114825000	370000	25000	10.924324324324324	97.0%	0.07	0.7221949493997424
chr11	122615001	122650000	chr11	122615001	122865000	250000	35000	14.894285714285715	96.0%	0.022	0.7173233707038243
chr1	246485001	246505000	chr1	246485001	246765000	280000	20000	12.058035714285714	95.0%	0.07400000000000001	0.7154550648784316
chr6	42530001	42550000	chr6	42130001	42550000	420000	20000	9.55952380952381	95.0%	0.08349999999999999	0.7152858442569643
chr3	40165001	40185000	chr3	39635001	40185000	550000	20000	7.445454545454545	95.0%	0.0865	0.7151050308555592
chr6	134800001	134825000	chr6	134410001	134825000	415000	25000	10.43855421686747	96.0%	0.078	0.711814089402931
chr14	106250001	106270000	chr14	105935001	106270000	335000	20000	16.32377049180328	95.0%	0.046	0.7106636692122396
