chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness	pvalue_added	Stripiness_added	O_Mean_added	O_Sum_added	O/E_Mean_added	O/E_Total_added
chr3	122100001	122120000	chr3	122100001	122365000	265000	20000	15.34433962264151	95.0%	0.028	1.4681781720195108	0.032	1.4681781720195108	15.34433962264151	3253	2.0988509541095404	1779.8256090848904
chr4	81825001	81845000	chr4	81420001	81845000	425000	20000	10.841176470588236	97.0%	0.039	1.4620037026284725	0.041	1.4620037026284725	10.841176470588236	3686	2.4614471820161805	3347.5681675420055
chr20	59770001	59790000	chr20	59770001	59965000	195000	20000	16.307692307692307	95.0%	0.031	1.4602080832090825	0.035	1.4602080832090825	16.307692307692307	2544	1.7749145655809384	1107.5466889225056
chr6	129485001	129510000	chr6	129485001	129955000	470000	25000	9.72127659574468	97.0%	0.036	1.4506705272056528	0.039	1.4506705272056528	9.721276595744682	4569	2.066043290882555	4855.201733574004
chr4	15465001	15490000	chr4	15465001	15995000	530000	25000	7.939622641509433	95.0%	0.0424999999999999	1.4474339531012512	0.0445	1.4474339531012512	7.939622641509434	4208	1.9190691015806882	5085.533119188824
chr20	49325001	49350000	chr20	49325001	49540000	215000	25000	16.027906976744184	98.0%	0.098	1.4444711358341509	0.106	1.4444711358341509	16.027906976744188	3446	2.532809637106434	2722.770359889417
chr2	133875001	133895000	chr2	133875001	134500000	625000	20000	6.298	95.0%	0.04	1.4422394410157482	0.041	1.4422394410157482	6.298	3149	1.6365443778145952	3273.0887556291905
chr6	32570001	32590000	chr6	32305001	32590000	285000	20000	13.933035714285714	97.0%	0.025	1.4398457210907245	0.026	1.4398457210907243	13.68859649122807	3121	2.2501408935715963	2052.1284949372957
chr4	111640001	111660000	chr4	111640001	112055000	415000	20000	11.096385542168674	95.0%	0.06	1.4398220831182094	0.064	1.4398220831182094	11.096385542168674	3684	2.543223044264367	3377.4002027830793
chr12	93735001	93760000	chr12	93495001	93760000	265000	25000	14.79245283018868	95.0%	0.039	1.4377171671237126	0.044	1.4377171671237126	14.79245283018868	3920	2.131403212545664	2824.1092566230045
chr5	141530001	141565000	chr5	141320001	141565000	245000	35000	16.784256559766764	97.0%	0.022	1.4371101266259352	0.024	1.4371101266259352	16.784256559766764	5757	1.9339159282002132	4643.332143608712
chr4	8390001	8410000	chr4	8235001	8410000	175000	20000	18.364285714285717	96.0%	0.024	1.435959411647229	0.027	1.435959411647229	18.364285714285714	2571	1.6024593254475537	897.37722225063
chr17	51755001	51785000	chr17	51755001	52110000	355000	30000	11.44131455399061	95.0%	0.038	1.435842182702328	0.042	1.435842182702328	11.44131455399061	4874	3.0571904712006144	7814.178844388771
chr11	94310001	94330000	chr11	94310001	94505000	195000	20000	16.71794871794872	95.0%	0.024	1.4328803184935248	0.024	1.4328803184935248	16.71794871794872	2608	2.193512141293426	1368.751576167098
chr4	42555001	42575000	chr4	42555001	42865000	310000	20000	12.137096774193548	97.0%	0.033	1.4270774521737684	0.036000000000000004	1.4270774521737684	12.137096774193548	3010	2.3263159844689274	2307.7054565931758
chr12	101405001	101425000	chr12	101405001	101800000	395000	20000	9.16139240506329	96.0%	0.046	1.4259621492599155	0.049	1.4259621492599157	9.16139240506329	2895	2.131119285348501	2693.734776680505
chr9	132790001	132810000	chr9	132395001	132810000	415000	20000	8.701807228915662	95.0%	0.048	1.4257342249170206	0.05	1.4257342249170206	8.701807228915662	2889	2.6540691864688215	3524.6038796305947
chr7	43685001	43715000	chr7	43255001	43715000	460000	30000	9.07789855072464	95.0%	0.069	1.4195587198674982	0.07200000000000001	1.4195587198674982	9.077898550724637	5011	1.6808599474541168	5567.008145968035
chr2	74870001	74905000	chr2	74675001	74905000	230000	35000	16.332298136645964	95.0%	0.049	1.4177900234965215	0.051000000000000004	1.4177900234965215	16.332298136645964	5259	1.8803091740591882	4238.21687832941
chr20	50735001	50760000	chr20	50575001	50760000	185000	25000	17.524324324324326	98.0%	0.027	1.4150724312729253	0.029	1.4150724312729253	17.524324324324326	3242	1.8569284255898137	1717.6587936705778
chr22	46525001	46545000	chr22	46305001	46545000	240000	20000	10.010416666666666	96.0%	0.0955	1.4122531664458753	0.0975	1.4122531664458753	10.010416666666666	1922	2.358012526778724	1810.9536205660602
chr2	188525001	188545000	chr2	188525001	189355000	830000	20000	5.98644578313253	96.0%	0.048	1.4120430454348818	0.049	1.4120430454348818	5.98644578313253	3975	2.282926746755632	6063.453439382958
chr7	78015001	78040000	chr7	78015001	78255000	240000	25000	15.775	97.0%	0.0445	1.4105034716673217	0.049	1.4105034716673217	15.775	3786	1.9626839656304564	2355.2207587565476
chr17	50280001	50300000	chr17	50085001	50300000	215000	20000	16.656976744186046	97.0%	0.032	1.4100598499377603	0.035	1.4100598499377603	16.656976744186046	2865	2.195707309185186	1510.646628719408
chr8	120970001	120990000	chr8	120970001	121645000	675000	20000	6.833333333333333	97.0%	0.033	1.4061569162306609	0.037	1.4061569162306609	6.833333333333333	3690	2.6252296800634474	5670.496108937046
chr12	12970001	12990000	chr12	12720001	12990000	270000	20000	14.23148148148148	95.0%	0.0325	1.4053447602947895	0.036	1.4053447602947897	14.231481481481481	3074	1.693834727107005	1463.4732042204523
chr6	136775001	136805000	chr6	136545001	136805000	260000	30000	15.605769230769232	95.0%	0.053	1.4026802608115436	0.055	1.4026802608115436	15.60576923076923	4869	2.0592123247356753	3854.8454719051842
chr6	110375001	110395000	chr6	110035001	110395000	360000	20000	11.07986111111111	95.0%	0.0785	1.4001006437778334	0.082	1.4001006437778334	11.07986111111111	3191	2.037281228027295	2346.947974687444
chr15	59165001	59185000	chr15	59165001	59500000	335000	20000	11.787313432835822	96.0%	0.045	1.3995951174615249	0.051	1.3995951174615247	11.787313432835822	3159	3.517525171569951	3770.7869839229875
chr2	224350001	224375000	chr2	224350001	225020000	670000	25000	7.322388059701493	95.0%	0.0685	1.398596039560024	0.07050000000000001	1.398596039560024	7.322388059701493	4906	2.5802809184257773	8643.941076726354
chr4	165455001	165475000	chr4	164990001	165475000	485000	20000	9.577319587628866	95.0%	0.07	1.3973229673250065	0.071	1.3973229673250065	9.577319587628866	3716	2.3118592970971097	3588.005629094714
chr6	14450001	14470000	chr6	14450001	14685000	235000	20000	22.74468085106383	98.0%	0.084	1.3926716483631834	0.087	1.3926716483631834	22.74468085106383	4276	2.523997776005342	1898.0463275560169
chr12	105035001	105060000	chr12	104730001	105060000	330000	25000	11.357575757575756	96.0%	0.051	1.3926038526891291	0.056	1.3926038526891293	11.357575757575757	3748	1.7256090701217617	2847.2549657009067
chr4	111465001	111485000	chr4	111115001	111485000	370000	20000	11.388513513513514	97.0%	0.053	1.3924796935449035	0.057499999999999996	1.3924796935449035	11.388513513513514	3371	2.459552866953841	2912.110594473348
chr4	53185001	53205000	chr4	53185001	54255000	1070000	20000	4.113317757009346	95.0%	0.0745	1.3923946455353449	0.077	1.3923946455353449	4.113317757009346	3521	2.675107993624828	9159.56977017141
chr9	120920001	120940000	chr9	120765001	120940000	175000	20000	20.107142857142858	97.0%	0.048	1.3913742733815406	0.053	1.3913742733815406	20.107142857142858	2815	2.467583842336855	1381.8469517086387
chr2	26130001	26155000	chr2	25940001	26155000	215000	25000	18.502325581395347	99.0%	0.045	1.3839660241779923	0.05	1.3839660241779925	18.50232558139535	3978	2.061481635267982	2216.0927579130807
chr2	48570001	48595000	chr2	48375001	48595000	220000	25000	21.98636363636364	97.0%	0.0705	1.3831193957325087	0.07450000000000001	1.3831193957325087	21.986363636363638	4837	1.538470371682209	1692.31740885043
chr5	168980001	169000000	chr5	168980001	169330000	350000	20000	10.871428571428572	98.0%	0.066	1.3778774127969886	0.0675	1.3778774127969886	10.871428571428572	3044	2.165267338443382	2425.0994190565875
chr6	55435001	55455000	chr6	55435001	56350000	915000	20000	5.724043715846994	96.0%	0.048	1.3771689548181805	0.052	1.3771689548181805	5.724043715846994	4190	2.9829020012576346	8733.937059682354
chr16	78110001	78130000	chr16	78110001	78520000	410000	20000	8.762195121951219	96.0%	0.0505	1.3741481223729304	0.0545	1.3741481223729304	8.762195121951219	2874	2.4206942874495883	3175.9509051338596
chr13	30790001	30810000	chr13	30405001	30810000	405000	20000	8.75	96.0%	0.095	1.370503166389858	0.096	1.370503166389858	8.75	2835	2.0345934792755123	2636.833149141064
chr18	63425001	63445000	chr18	63065001	63445000	380000	20000	9.891447368421051	96.0%	0.0595	1.369047899854126	0.064	1.369047899854126	9.891447368421053	3007	1.9959304176482324	2427.0513878602505
chr7	65720001	65745000	chr7	65720001	66020000	300000	25000	9.826666666666666	98.0%	0.0375	1.3648092926384312	0.04	1.3648092926384312	9.826666666666666	2948	1.3044802086263816	1956.7203129395723
chr1	47695001	47720000	chr1	47385001	47720000	335000	25000	11.659701492537312	96.0%	0.023	1.3633213057413267	0.025	1.3633213057413267	11.659701492537314	3906	2.609142436663083	4370.313581410664
chr17	2840001	2860000	chr17	2840001	3020000	180000	20000	16.291666666666668	96.0%	0.025	1.3619776405027546	0.027999999999999997	1.3619776405027546	16.291666666666668	2346	2.2746212753970476	1310.1818546286995
chr14	90895001	90915000	chr14	90895001	91180000	285000	20000	13.355263157894736	97.0%	0.099	1.3606706099644867	0.098	1.3606706099644867	13.355263157894736	3045	2.8799397801838555	2626.505079527676
chr11	113720001	113745000	chr11	113455001	113745000	290000	25000	13.148275862068964	97.0%	0.0355	1.3589119743057958	0.035500000000000004	1.3589119743057958	13.148275862068965	3813	1.7550083285007052	2544.7620763260225
chr3	63175001	63195000	chr3	62710001	63195000	485000	20000	9.280927835051546	96.0%	0.028	1.358731250676038	0.03	1.358731250676038	9.280927835051546	3601	2.4952939624657016	3872.696229746769
chr19	54010001	54035000	chr19	53790001	54035000	245000	25000	11.987755102040817	95.0%	0.047	1.3584547346631148	0.05	1.3584547346631148	11.987755102040817	2937	2.493081708141291	3054.0250924730817
chr11	128875001	128895000	chr11	128875001	129365000	490000	20000	7.686224489795919	95.0%	0.037	1.3570783620425366	0.039	1.3570783620425366	7.686224489795919	3013	1.7303351321847467	2713.1654872656827
chr14	73715001	73735000	chr14	73715001	73955000	240000	20000	13.494791666666666	95.0%	0.0579999999999999	1.353512096905468	0.062	1.353512096905468	13.494791666666666	2591	2.11409935949	1623.62830808832
chr8	133215001	133235000	chr8	133215001	133400000	185000	20000	19.60810810810811	97.0%	0.033	1.353414162437562	0.036	1.353414162437562	19.60810810810811	2902	1.5689018099415541	928.7898714854
chr4	37585001	37610000	chr4	37585001	38045000	460000	25000	9.117391304347828	95.0%	0.0825	1.3495791194844928	0.0875	1.3495791194844928	9.117391304347827	4194	1.8692127368118243	4299.189294667196
chr14	90220001	90240000	chr14	89930001	90240000	310000	20000	11.330645161290322	95.0%	0.0584999999999999	1.349491080912289	0.061	1.349491080912289	11.330645161290322	2810	2.2821258089546297	2263.8688024829926
chr5	112535001	112565000	chr5	112535001	112930000	395000	30000	10.675105485232066	95.0%	0.041	1.3427660613162888	0.043	1.3427660613162888	10.675105485232068	5060	2.064840149914675	5872.405386357336
chr11	61620001	61645000	chr11	61445001	61645000	200000	25000	15.695	96.0%	0.018	1.3409404825787603	0.02	1.3409404825787603	15.695	3139	1.693256193348353	1693.256193348353
chr12	9745001	9765000	chr12	9745001	9935000	190000	20000	20.67763157894737	95.0%	0.045	1.3407172263967622	0.048	1.3407172263967622	20.67763157894737	3143	2.093732806757711	1272.9895465086884
chr2	162110001	162145000	chr2	161555001	162145000	590000	35000	8.46004842615012	96.0%	0.0545	1.337368372667238	0.056	1.337368372667238	8.460048426150122	6988	2.2711798094646225	13131.961658324446
chr19	55410001	55430000	chr19	55125001	55430000	305000	20000	10.331967213114757	95.0%	0.056	1.3368625883043723	0.058	1.3368625883043725	10.331967213114755	2521	2.424730614331165	2366.537079587217
chr16	8650001	8670000	chr16	8650001	8890000	240000	20000	13.244791666666666	95.0%	0.0305	1.3365712837539148	0.0315	1.3365712837539148	13.244791666666666	2543	2.1768246887808034	1671.801360983657
chr2	119005001	119040000	chr2	119005001	119305000	300000	35000	12.62857142857143	95.0%	0.03	1.3360327062937132	0.03	1.3360327062937132	12.628571428571428	5304	1.7362648667687763	5104.618708300202
chr3	171820001	171840000	chr3	171575001	171840000	265000	20000	14.995283018867925	96.0%	0.027	1.333095452880657	0.029	1.333095452880657	14.995283018867925	3179	1.816418174491356	1540.32261196867
chr6	82255001	82280000	chr6	82255001	82825000	570000	25000	7.471929824561404	95.0%	0.032	1.332423461927336	0.031	1.332423461927336	7.471929824561403	4259	2.1988198896048914	6266.63668537394
chr1	208230001	208250000	chr1	208025001	208250000	225000	20000	14.944444444444445	96.0%	0.029	1.3272971291049245	0.031	1.3272971291049245	14.944444444444445	2690	2.3871883287384885	1718.7755966917118
chr12	55055001	55075000	chr12	54660001	55075000	415000	20000	10.183734939759036	96.0%	0.076	1.3261443999584863	0.076	1.3261443999584865	10.183734939759036	3381	2.167176948980772	2878.0109882464653
chr8	100560001	100590000	chr8	100560001	100820000	260000	30000	15.971153846153848	95.0%	0.038	1.3239539547436765	0.04	1.3239539547436763	15.971153846153847	4983	1.8432830158385434	3450.625805649753
chr11	82900001	82925000	chr11	82900001	83295000	395000	25000	11.075949367088608	95.0%	0.065	1.320365286716598	0.069	1.320365286716598	11.075949367088608	4375	2.4113542825986722	4762.424708132377
chr1	108885001	108905000	chr1	108680001	108905000	225000	20000	17.316666666666666	97.0%	0.041	1.3195909913164632	0.045	1.3195909913164632	17.316666666666666	3117	2.310543596204948	1663.5913892675626
chr13	98410001	98430000	chr13	98035001	98430000	395000	20000	9.791139240506327	95.0%	0.04	1.3195438099203551	0.044	1.3195438099203551	9.791139240506329	3094	2.282581117804507	2885.182532904897
chr10	50625001	50655000	chr10	50325001	50655000	330000	30000	12.005050505050503	96.0%	0.043	1.318435910037121	0.0465	1.318435910037121	12.005050505050505	4754	1.6480686288600794	3915.8110621715487
chr3	139420001	139440000	chr3	139420001	139670000	250000	20000	15.255	96.0%	0.0289999999999999	1.317798551345123	0.033	1.317798551345123	15.255	3051	2.001398679386784	1601.1189435094273
chr14	59960001	59980000	chr14	59960001	60210000	250000	20000	13.76	95.0%	0.034	1.3171648858276903	0.0375	1.3171648858276903	13.76	2752	2.380223219270158	1904.1785754161265
chr8	52390001	52410000	chr8	52090001	52410000	320000	20000	11.65234375	95.0%	0.055	1.315800556012264	0.059	1.3158005560122639	11.65234375	2983	2.2525106865799827	2306.5709430579022
chr16	56695001	56725000	chr16	56310001	56725000	415000	30000	9.606425702811244	95.0%	0.091	1.3156207260276795	0.094	1.3156207260276795	9.606425702811245	4784	2.373372695580392	7091.6376143942125
chr2	177330001	177350000	chr2	177330001	177765000	435000	20000	10.577586206896552	95.0%	0.037	1.3146669881327382	0.04	1.3146669881327382	10.577586206896552	3681	2.168590621565076	3018.6781452185855
chr6	30220001	30240000	chr6	30220001	30400000	180000	20000	21.01388888888889	98.0%	0.03	1.314324307145231	0.0335	1.314324307145231	21.01388888888889	3026	2.006312943274073	1155.636255325866
chr4	7975001	7995000	chr4	7790001	7995000	205000	20000	14.96341463414634	97.0%	0.037	1.3132122010172766	0.041	1.3132122010172766	14.963414634146341	2454	1.8829774531895038	1235.2332092923145
chr13	90855001	90875000	chr13	90435001	90875000	440000	20000	8.838068181818182	98.0%	0.0315	1.3109724125422542	0.0335	1.3109724125422542	8.838068181818182	3111	2.6264086313951007	3697.983353004302
chr7	38095001	38115000	chr7	38095001	38375000	280000	20000	13.647321428571429	95.0%	0.0305	1.3095212676867327	0.0335	1.3095212676867327	13.647321428571429	3057	2.1867427394201484	1959.3214945204531
chr3	146050001	146075000	chr3	146050001	146360000	310000	25000	13.329032258064515	95.0%	0.044	1.3075796451185888	0.047	1.3075796451185888	13.329032258064515	4132	1.7336854722887258	2687.212482047525
chr7	14710001	14730000	chr7	14710001	15315000	605000	20000	7.301652892561983	95.0%	0.07	1.3075317445885954	0.076	1.3075317445885954	7.301652892561983	3534	2.544204234919944	4925.579398805012
chr8	56915001	56940000	chr8	56410001	56940000	530000	25000	7.877358490566037	95.0%	0.0404999999999999	1.3063622319353858	0.042499999999999996	1.3063622319353858	7.877358490566038	4175	1.9454505242456228	5155.443889250901
chr3	45035001	45055000	chr3	45035001	45505000	470000	20000	8.88031914893617	95.0%	0.0365	1.3061126784571409	0.0395	1.3061126784571409	8.88031914893617	3339	2.0367041017941814	3063.202969098449
chr3	4105001	4130000	chr3	3185001	4130000	945000	25000	5.0169312169312175	96.0%	0.038	1.3052782176986035	0.04	1.3052782176986035	5.016931216931217	4741	2.1632221088577714	10221.22446435297
chr8	10030001	10050000	chr8	10030001	10340000	310000	20000	11.741935483870968	98.0%	0.0955	1.305260891497644	0.0995	1.305260891497644	11.741935483870968	2912	2.1709734034308874	2153.60561620344
chr11	73910001	73935000	chr11	73625001	73935000	310000	25000	11.883870967741936	97.0%	0.054	1.3044379377627324	0.0595	1.3044379377627324	11.883870967741936	3684	1.5899457994954982	2464.4159892180223
chr8	11715001	11745000	chr8	11570001	11745000	175000	30000	19.7	96.0%	0.035	1.3042862002074556	0.035	1.3042862002074556	19.7	4137	1.588962511817856	2002.0927648904988
chr10	25070001	25095000	chr10	24625001	25095000	470000	25000	8.914893617021276	95.0%	0.036	1.3024160281766344	0.039	1.3024160281766344	8.914893617021276	4190	2.367344055006306	5563.258529264819
chr18	28180001	28200000	chr18	27595001	28200000	605000	20000	6.4958677685950414	95.0%	0.039	1.300698551662345	0.044	1.300698551662345	6.4958677685950414	3144	2.768886059521556	5360.563411233732
chr4	140840001	140860000	chr4	140410001	140860000	450000	20000	9.863888888888887	97.0%	0.0255	1.30069769430669	0.025500000000000002	1.3006976943066901	9.863888888888889	3551	2.4281463226857607	3496.5307046674952
chr2	36655001	36675000	chr2	35910001	36675000	765000	20000	10.56045751633987	98.0%	0.026	1.2992652007240035	0.027	1.2992652007240035	10.56045751633987	6463	4.1544388240226136	10170.066241207358
chr1	50355001	50375000	chr1	50355001	50745000	390000	20000	9.631410256410255	95.0%	0.0635	1.288715571354378	0.0675	1.2887155713543779	9.631410256410257	3005	2.1935280836853743	2737.523048439347
chr9	109800001	109825000	chr9	109585001	109825000	240000	25000	15.954166666666666	95.0%	0.0375	1.287926539821782	0.04	1.287926539821782	15.954166666666667	3829	2.5668396929456274	3080.207631534753
chr17	47305001	47325000	chr17	46935001	47325000	390000	20000	9.782051282051285	95.0%	0.05	1.2872836986769631	0.052	1.2872836986769631	9.782051282051283	3052	2.3091252957662647	2881.7883691162983
chr16	53045001	53065000	chr16	53045001	53520000	475000	20000	7.302631578947368	95.0%	0.042	1.286389538299967	0.045	1.286389538299967	7.302631578947368	2775	2.4878449283422803	3781.524291080266
chr3	5290001	5315000	chr3	5290001	5910000	620000	25000	7.275806451612904	95.0%	0.049	1.2813742070625078	0.052000000000000005	1.2813742070625078	7.275806451612903	4511	2.013423509945207	6241.612880830142
chr1	207385001	207410000	chr1	207065001	207410000	345000	25000	13.142028985507247	95.0%	0.032	1.281097916780526	0.033	1.2810979167805259	13.142028985507247	4534	3.161296625875435	5453.236679635125
chr1	115120001	115140000	chr1	115120001	115600000	480000	20000	8.471354166666666	95.0%	0.0455	1.2806650667318489	0.047	1.2806650667318487	8.471354166666666	3253	3.119127194605511	4790.979370914065
chr8	36845001	36870000	chr8	36845001	37855000	1010000	25000	4.472277227722772	96.0%	0.0785	1.2770549838175933	0.0795	1.2770549838175933	4.472277227722772	4517	2.2385407299070956	11304.630686030832
chr8	11405001	11425000	chr8	11405001	11565000	160000	20000	19.3984375	96.0%	0.049	1.2749134764095438	0.053500000000000006	1.2749134764095438	19.3984375	2483	1.7565584558788192	899.3579294099554
chr11	76715001	76745000	chr11	76715001	76925000	210000	30000	16.583333333333332	96.0%	0.022	1.2734040473993276	0.0245	1.2734040473993276	16.583333333333332	4179	1.6129458431531425	2438.7741148475516
chr10	70210001	70230000	chr10	70210001	70395000	185000	20000	18.195945945945947	97.0%	0.068	1.273278554168374	0.073	1.273278554168374	18.195945945945947	2693	2.178799013621478	1289.8490160639149
chr6	151300001	151330000	chr6	150885001	151330000	445000	30000	10.237827715355804	95.0%	0.04	1.2722555202476122	0.041	1.2722555202476122	10.237827715355806	5467	2.718761764684175	8710.912694048096
chr2	149585001	149610000	chr2	149585001	150880000	1295000	25000	4.075675675675676	95.0%	0.081	1.272170738268418	0.086	1.272170738268418	4.075675675675676	5278	3.27321515809028	21194.068148634564
chr11	129765001	129790000	chr11	129765001	130135000	370000	25000	11.345945945945946	95.0%	0.0345	1.2713399527665323	0.036500000000000005	1.2713399527665323	11.345945945945946	4198	1.9522302642441665	3611.625988851708
chr4	71695001	71715000	chr4	71160001	71715000	555000	20000	7.887387387387387	96.0%	0.035	1.2709488734588417	0.038	1.2709488734588417	7.887387387387387	3502	2.4818385080275984	4407.745190257015
chr5	43375001	43395000	chr5	43000001	43395000	395000	20000	9.082278481012658	95.0%	0.032	1.2697716009237907	0.033	1.2697716009237907	9.082278481012658	2870	1.6918178184251917	2138.4577224894424
chr1	212980001	213000000	chr1	212660001	213000000	340000	20000	10.827205882352942	95.0%	0.0785	1.2695810218920902	0.082	1.2695810218920902	10.827205882352942	2945	2.0578490631090567	2238.939780662654
chr10	13760001	13780000	chr10	13520001	13780000	260000	20000	13.64423076923077	95.0%	0.0579999999999999	1.2677059535707655	0.0615	1.2677059535707655	13.64423076923077	2838	1.6314876832414749	1357.397752456907
chr17	15825001	15845000	chr17	15825001	16020000	195000	20000	12.397435897435898	95.0%	0.03	1.2632823844926435	0.034	1.2632823844926435	12.397435897435898	1934	1.9535510343288995	1219.0158454212333
chr2	33365001	33395000	chr2	32565001	33395000	830000	30000	8.809236947791165	95.0%	0.044	1.258562448315225	0.0475	1.258562448315225	8.809236947791165	8774	3.53301337085325	21113.28790421902
chr6	160445001	160465000	chr6	160045001	160465000	420000	20000	9.508928571428571	95.0%	0.0345	1.2582837259370254	0.038000000000000006	1.2582837259370254	9.508928571428571	3195	2.393337022456234	3216.6449581811785
chr1	245135001	245165000	chr1	245135001	246010000	875000	30000	4.828571428571428	95.0%	0.067	1.2578812811511522	0.067	1.2578812811511522	4.828571428571428	5070	2.96207635578003	18661.08104141419
chr3	130085001	130105000	chr3	129910001	130105000	195000	20000	13.57051282051282	97.0%	0.025	1.2578421555268144	0.027	1.2578421555268144	13.570512820512821	2117	1.2582014867317053	785.1177277205841
chr12	108660001	108680000	chr12	108660001	108810000	150000	20000	25.0	97.0%	0.018	1.2575281284742876	0.02	1.2575281284742876	25.0	3000	2.0304015616409306	974.5927495876467
chr9	109510001	109530000	chr9	109160001	109530000	370000	20000	10.199324324324325	95.0%	0.062	1.2566671867356412	0.0635	1.2566671867356412	10.199324324324325	3019	1.9273822687632143	2282.020606215646
chr4	142345001	142365000	chr4	142345001	142845000	500000	20000	9.24	97.0%	0.0515	1.2540929694130365	0.056999999999999995	1.2540929694130363	9.24	3696	2.5535401206290915	4085.6641930065466
chr1	66220001	66240000	chr1	65965001	66240000	275000	20000	14.563636363636364	96.0%	0.08	1.2521175742962474	0.081	1.2521175742962474	14.563636363636364	3204	2.405197979306548	2116.5742217897623
chr17	57230001	57250000	chr17	57230001	57560000	330000	20000	10.859848484848484	95.0%	0.049	1.2458018810003757	0.053	1.2458018810003755	10.859848484848484	2867	2.3480224036749937	2479.511658280793
chr5	136755001	136775000	chr5	136220001	136775000	555000	20000	7.923423423423423	95.0%	0.038	1.245402655532537	0.039	1.245402655532537	7.923423423423423	3518	2.605537785845952	4627.435107662411
chr2	102010001	102030000	chr2	102010001	102455000	445000	20000	9.264044943820224	95.0%	0.038	1.2423030830839137	0.04	1.2423030830839137	9.264044943820224	3298	1.9217673270579518	2736.5966737305234
chr4	26990001	27015000	chr4	26410001	27015000	605000	25000	7.046280991735538	96.0%	0.033	1.2411370606946783	0.036	1.2411370606946783	7.046280991735538	4263	2.0938410368990605	6333.869136619658
chr14	23105001	23130000	chr14	23105001	23300000	195000	25000	17.333333333333336	96.0%	0.027	1.2385077763040877	0.031	1.2385077763040877	17.333333333333332	3380	2.086340685924489	2034.1821687763768
chr5	160010001	160035000	chr5	160010001	160395000	385000	25000	11.664935064935063	97.0%	0.042	1.2349746785534343	0.046	1.2349746785534343	11.664935064935065	4491	2.3560793057227363	4535.452663516267
chr2	28745001	28765000	chr2	28555001	28765000	210000	20000	18.029761904761905	96.0%	0.0315	1.2344101014065636	0.0335	1.2344101014065636	18.029761904761905	3029	2.141158772898796	1438.858695387991
chr10	123575001	123605000	chr10	123575001	123970000	395000	30000	10.274261603375528	95.0%	0.062	1.23288102649522	0.064	1.23288102649522	10.274261603375528	4870	2.331617406034291	6631.119902761524
chr6	27500001	27520000	chr6	27500001	27800000	300000	20000	12.195833333333333	96.0%	0.0465	1.2324324851823536	0.049	1.2324324851823536	12.195833333333333	2927	1.6903306122463044	1622.7173877564524
chr4	49500001	49520000	chr4	49500001	49655000	155000	20000	45.435483870967744	97.0%	0.011	1.231873718060715	0.012	1.2318737180607153	45.435483870967744	5634	1.2986867733169258	644.1486395651953
chr9	6570001	6595000	chr9	6570001	6745000	175000	25000	19.24571428571429	95.0%	0.027	1.2313501182716284	0.03	1.2313501182716284	19.245714285714286	3368	2.0971263295716893	1834.9855383752283
chr12	56975001	57000000	chr12	56625001	57000000	375000	25000	9.906666666666666	95.0%	0.039	1.2302855927588765	0.041	1.2302855927588763	9.906666666666666	3715	1.9645138374415059	3683.4634452028236
chr10	26325001	26350000	chr10	26325001	26740000	415000	25000	10.163855421686748	95.0%	0.057	1.2282979919373775	0.059	1.2282979919373775	10.163855421686748	4218	2.315372080210801	4804.397066437412
chr11	123465001	123485000	chr11	123290001	123485000	195000	20000	17.685897435897434	96.0%	0.048	1.2280174307255207	0.053	1.2280174307255207	17.685897435897434	2759	1.5806557595773965	986.3291939762954
chr8	73295001	73325000	chr8	73295001	73665000	370000	30000	11.380630630630632	95.0%	0.086	1.2257629833049597	0.0925	1.2257629833049595	11.38063063063063	5053	1.864776169315611	4967.763715056788
chr2	68420001	68440000	chr2	68125001	68440000	315000	20000	18.24206349206349	97.0%	0.036	1.2242365692246828	0.037	1.2242365692246828	18.24206349206349	4597	2.0383996387190755	2054.706835828828
chr6	21570001	21590000	chr6	20580001	21590000	1010000	20000	4.672029702970297	96.0%	0.0515	1.2233568070727336	0.054	1.2233568070727336	4.672029702970297	3775	2.8697594432308278	9275.062520522035
chr7	45915001	45935000	chr7	45915001	47105000	1190000	20000	4.102941176470588	95.0%	0.0395	1.2228799356271078	0.041	1.2228799356271078	4.102941176470588	3906	3.5993642545950344	13706.379081497891
chr3	184770001	184795000	chr3	184375001	184795000	420000	25000	9.538095238095238	97.0%	0.0495	1.222550820153054	0.053	1.222550820153054	9.538095238095238	4006	1.87384699323484	3935.078685793164
chr4	6700001	6725000	chr4	6700001	6995000	295000	25000	11.769491525423728	96.0%	0.025	1.2205973863226658	0.027	1.2205973863226658	11.769491525423728	3472	1.5858439506578965	2339.1198272203974
chr2	186765001	186785000	chr2	186495001	186785000	290000	20000	13.857758620689657	97.0%	0.0315	1.2180715700408062	0.0345	1.2180715700408062	13.857758620689655	3215	2.068333807082876	1919.413772972909
chr2	96500001	96520000	chr2	96255001	96520000	265000	20000	12.599056603773583	97.0%	0.03	1.2177149575406063	0.032	1.2177149575406063	12.599056603773585	2671	1.6792756259947432	1424.0257308435423
chr13	28625001	28650000	chr13	28030001	28650000	620000	25000	6.643548387096774	96.0%	0.0815	1.2159713840151007	0.08499999999999999	1.2159713840151007	6.643548387096774	4119	2.586654392974936	8018.628618222301
