chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
chr1	63900001	63920000	chr1	63900001	64105000	205000	20000	16.774390243902438	96.0%	0.922	-2.664196213405365
chr1	64670001	64690000	chr1	64465001	64690000	225000	20000	15.472222222222221	96.0%	0.788	-1.6552815379256616
chr1	64255001	64290000	chr1	64255001	64680000	425000	35000	8.521008403361344	96.0%	0.306	-0.3301103185377919
chr1	64365001	64380000	chr1	64365001	64640000	275000	15000	12.43030303030303	96.0%	0.793	-2.240963333850125
chr1	64295001	64325000	chr1	64295001	64680000	385000	30000	10.166666666666666	96.0%	0.683	-3.1337665012704305
chr1	64330001	64345000	chr1	64330001	64575000	245000	15000	13.646258503401361	96.0%	0.956	-3.401958074161
chr1	64825001	64840000	chr1	64710001	64840000	130000	15000	25.384615384615387	96.0%	0.3885	-1.755767052177665
chr1	66180001	66215000	chr1	65965001	66215000	250000	35000	13.105714285714285	96.0%	0.952	-4.404994042206999
chr1	66220001	66240000	chr1	65965001	66240000	275000	20000	14.563636363636364	96.0%	0.08	1.2521175742962474
chr1	65870001	65900000	chr1	65780001	65900000	120000	30000	23.61111111111111	96.0%	0.6805	-1.783571999221647
chr1	66145001	66175000	chr1	66005001	66175000	170000	30000	21.754901960784313	96.0%	0.39549999999999996	-1.902876208350725
chr1	66460001	66485000	chr1	66460001	66725000	265000	25000	11.4	96.0%	0.882	-2.3532724818608926
chr1	66775001	66795000	chr1	66775001	67220000	445000	20000	7.51685393258427	96.0%	0.845	-5.018187777387019
chr1	67475001	67510000	chr1	67205001	67510000	305000	35000	13.920374707259953	96.0%	0.016	5.111188399775555
chr1	67210001	67245000	chr1	67210001	67385000	175000	35000	19.955102040816325	96.0%	0.359	-0.666080907718299
chr1	66740001	66760000	chr1	66510001	66760000	250000	20000	12.74	96.0%	0.905	-2.7315971535724186
chr1	66755001	66775000	chr1	66755001	67220000	465000	20000	9.06989247311828	96.0%	0.041	4.03384557370984
chr1	67750001	67770000	chr1	67505001	67770000	265000	20000	15.235849056603774	96.0%	0.02	5.636826696322767
chr1	68140001	68175000	chr1	68140001	68350000	210000	35000	19.023809523809522	96.0%	0.9455	-10.499601641695772
chr1	68370001	68390000	chr1	67875001	68390000	515000	20000	6.946601941747573	96.0%	0.972	-7.851710028374257
chr1	67555001	67580000	chr1	67555001	67760000	205000	25000	18.434146341463414	96.0%	0.053	-0.20957843282836672
chr1	69560001	69595000	chr1	69330001	69595000	265000	35000	12.312668463611859	96.0%	0.88	-2.420501328478668
chr1	69740001	69765000	chr1	68570001	69765000	1195000	25000	3.77907949790795	96.0%	0.901	-8.215304297462
chr1	68750001	68765000	chr1	68750001	68920000	170000	15000	18.941176470588236	96.0%	0.645	-1.8432320987663404
chr1	70125001	70145000	chr1	70125001	70515000	390000	20000	10.493589743589743	96.0%	0.1165	2.13821268144415
chr1	70885001	70905000	chr1	70680001	70905000	225000	20000	16.505555555555556	96.0%	0.482	-1.4845240331148857
chr1	71500001	71515000	chr1	71425001	71515000	90000	15000	28.962962962962962	96.0%	0.8955	-1.3779954903941711
chr1	72995001	73025000	chr1	72995001	73170000	175000	30000	16.452380952380953	96.0%	0.645	-1.5874607348799772
chr1	75130001	75150000	chr1	74815001	75150000	335000	20000	10.67910447761194	96.0%	0.95	-7.444151061356852
chr1	74435001	74455000	chr1	73805001	74455000	650000	20000	5.017307692307693	96.0%	0.981	-7.314960752592722
chr1	74460001	74480000	chr1	73805001	74480000	675000	20000	6.222222222222222	96.0%	0.094	-0.5645077158236995
chr1	74485001	74500000	chr1	73975001	74500000	525000	15000	7.371428571428571	96.0%	0.767	-3.365254286358089
chr1	75040001	75060000	chr1	75040001	75195000	155000	20000	21.346774193548388	96.0%	0.72	-1.9942601530420263
chr1	75445001	75465000	chr1	75240001	75465000	225000	20000	14.994444444444444	96.0%	0.903	-2.8995742407606775
chr1	75225001	75250000	chr1	75225001	75545000	320000	25000	11.415625	96.0%	0.759	-2.2366945391189
chr1	75150001	75185000	chr1	74785001	75185000	400000	35000	10.876785714285715	96.0%	0.323	-4.547395106089626
chr1	76685001	76715000	chr1	76590001	76715000	125000	30000	25.173333333333332	96.0%	0.658	-2.29562919084329
chr1	77140001	77160000	chr1	77140001	77545000	405000	20000	8.29320987654321	96.0%	0.34	-0.7491047208942984
chr1	78105001	78125000	chr1	77885001	78125000	240000	20000	12.5625	96.0%	0.3405	-0.9672880024659077
chr1	84085001	84105000	chr1	83915001	84105000	190000	20000	17.401315789473685	96.0%	0.9675	-7.61382505327211
chr1	84755001	84775000	chr1	84755001	84935000	180000	20000	17.90972222222222	96.0%	0.774	-1.9768416935760167
chr1	84405001	84430000	chr1	83940001	84430000	490000	25000	9.677551020408163	96.0%	0.14300000000000002	-1.6236958544124565
chr1	84610001	84630000	chr1	84435001	84630000	195000	20000	17.128205128205128	96.0%	0.805	-1.4755589138034306
chr1	84920001	84940000	chr1	84435001	84940000	505000	20000	8.485148514851485	96.0%	0.031	2.8906215639533053
chr1	85300001	85325000	chr1	85300001	85910000	610000	25000	8.247540983606559	96.0%	0.017	3.4749705884987567
chr1	85715001	85740000	chr1	85300001	85740000	440000	25000	8.336363636363636	96.0%	0.896	-3.234506675380237
chr1	86020001	86050000	chr1	85820001	86050000	230000	30000	14.82608695652174	96.0%	0.8305	-1.8871082251823683
chr1	85455001	85480000	chr1	85455001	85625000	170000	25000	19.258823529411764	96.0%	0.382	-1.2753756082886234
chr1	86330001	86365000	chr1	86175001	86365000	190000	35000	16.81203007518797	96.0%	0.8975	-2.153755628430287
chr1	87040001	87070000	chr1	86470001	87070000	600000	30000	7.238888888888888	96.0%	0.935	-7.206825703999913
chr1	86395001	86410000	chr1	86395001	87100000	705000	15000	5.621749408983451	96.0%	0.85	-3.8231042279301497
chr1	87945001	87965000	chr1	87280001	87965000	685000	20000	6.79014598540146	96.0%	0.112	0.48796873922399303
chr1	89440001	89460000	chr1	88925001	89460000	535000	20000	7.696261682242991	96.0%	0.141	1.715549666625694
chr1	89000001	89030000	chr1	89000001	89130000	130000	30000	24.26282051282051	96.0%	0.7935000000000001	-1.4213762424902532
chr1	89795001	89810000	chr1	89795001	89970000	175000	15000	17.047619047619047	96.0%	0.541	-1.7074768707534358
chr1	90655001	90685000	chr1	90475001	90685000	210000	30000	16.607142857142858	96.0%	0.4315	-0.5896372214759588
chr1	89765001	89785000	chr1	89765001	90100000	335000	20000	10.138059701492537	96.0%	0.851	-3.337002755393716
chr1	90070001	90100000	chr1	90070001	90655000	585000	30000	6.407407407407407	96.0%	0.942	-3.788423309073207
chr1	90805001	90830000	chr1	90805001	91020000	215000	25000	15.804651162790696	96.0%	0.73	-1.3525500141103657
chr1	91230001	91255000	chr1	91230001	91410000	180000	25000	16.083333333333336	96.0%	0.86	-1.963487626196741
chr1	91125001	91155000	chr1	91015001	91155000	140000	30000	22.41071428571429	96.0%	0.7615000000000001	-0.6057902322959837
chr1	91260001	91285000	chr1	91260001	91415000	155000	25000	19.90967741935484	96.0%	0.221	-0.3624374021345412
chr1	91505001	91530000	chr1	91505001	92110000	605000	25000	8.277685950413224	96.0%	0.039	3.8140640315796888
chr1	91680001	91705000	chr1	91680001	91890000	210000	25000	17.98095238095238	96.0%	0.7715	-2.3163638305378305
chr1	91925001	91950000	chr1	91925001	92200000	275000	25000	10.210909090909091	96.0%	0.633	-1.4071067832615176
chr1	93290001	93315000	chr1	93290001	93440000	150000	25000	22.553333333333335	96.0%	0.047	0.2918951295494452
chr1	93825001	93850000	chr1	93295001	93850000	555000	25000	7.873873873873873	96.0%	0.101	-1.604575986466469
chr1	93430001	93450000	chr1	93430001	93860000	430000	20000	8.287790697674419	96.0%	0.0815	0.49282299257626283
chr1	93295001	93315000	chr1	93185001	93315000	130000	20000	22.201923076923077	96.0%	0.806	-2.042341528104249
chr1	95050001	95070000	chr1	94880001	95070000	190000	20000	17.68421052631579	96.0%	0.921	-3.022256473663309
chr1	98025001	98045000	chr1	98025001	98405000	380000	20000	8.585526315789474	96.0%	0.899	-2.941495428260352
chr1	99125001	99140000	chr1	99125001	99455000	330000	15000	10.424242424242424	96.0%	0.7444999999999999	-1.6879825185141104
chr1	100030001	100055000	chr1	99810001	100055000	245000	25000	13.853061224489796	96.0%	0.826	-2.0353806257748843
chr1	104765001	104800000	chr1	104695001	104800000	105000	35000	19.598639455782315	96.0%	0.891	-1.442900633342935
chr1	104885001	104915000	chr1	104885001	105095000	210000	30000	13.333333333333334	96.0%	0.3205	-0.37869820087197614
chr1	108015001	108035000	chr1	107880001	108035000	155000	20000	19.95967741935484	96.0%	0.962	-2.973544082822827
chr1	108040001	108075000	chr1	107885001	108075000	190000	35000	19.92481203007519	96.0%	0.425	-2.0633173578350936
chr1	110190001	110210000	chr1	110190001	110500000	310000	20000	10.935483870967742	96.0%	0.0295	2.496253872020227
chr1	111505001	111525000	chr1	111505001	111775000	270000	20000	13.791666666666666	96.0%	0.14300000000000002	-1.9571985428825192
chr1	112375001	112400000	chr1	112375001	112715000	340000	25000	10.552941176470588	96.0%	0.0725	-0.1394804746536094
chr1	112165001	112190000	chr1	111795001	112190000	395000	25000	9.729113924050633	96.0%	0.293	-0.40421781327138473
chr1	113650001	113675000	chr1	113210001	113675000	465000	25000	8.782795698924732	96.0%	0.13	-0.5969314372588129
chr1	114550001	114575000	chr1	114345001	114575000	230000	25000	15.12608695652174	96.0%	0.5315	-0.9327625096535065
chr1	116145001	116165000	chr1	116145001	116505000	360000	20000	11.163194444444445	96.0%	0.16699999999999998	1.1189385155960938
chr1	117505001	117525000	chr1	117505001	117720000	215000	20000	14.517441860465116	96.0%	0.744	-1.4947739236583901
chr1	118275001	118305000	chr1	118170001	118305000	135000	30000	19.024691358024693	96.0%	0.687	-1.5340194806598955
chr1	118930001	118965000	chr1	118780001	118965000	185000	35000	18.389961389961393	96.0%	0.836	-1.8003294712996962
chr1	118970001	118990000	chr1	118755001	118990000	235000	20000	13.46808510638298	96.0%	0.637	-2.0669054240809603
chr1	119365001	119385000	chr1	119365001	119610000	245000	20000	13.438775510204081	96.0%	0.029	0.5926865086543802
chr1	145805001	145840000	chr1	145685001	145840000	155000	35000	14.387096774193548	96.0%	0.785	-1.3736365055843873
chr1	147635001	147655000	chr1	147475001	147655000	180000	20000	19.006944444444443	96.0%	0.5025	-1.2715834546143823
chr1	147480001	147495000	chr1	147355001	147495000	140000	15000	21.130952380952383	96.0%	0.552	-1.374302774371987
chr1	147485001	147520000	chr1	147485001	147790000	305000	35000	12.880562060889929	96.0%	0.097	1.1823684195225896
chr1	147875001	147895000	chr1	147630001	147895000	265000	20000	14.14622641509434	96.0%	0.029	3.5551944746970845
chr1	147595001	147625000	chr1	147595001	147900000	305000	30000	10.273224043715848	96.0%	0.948	-2.7129768947006907
chr1	150185001	150200000	chr1	149975001	150200000	225000	15000	13.622222222222222	96.0%	0.895	-2.3495049102534162
chr1	151450001	151480000	chr1	151450001	151840000	390000	30000	10.145299145299145	96.0%	0.911	-5.939341852013419
chr1	150920001	150955000	chr1	150805001	150955000	150000	35000	21.314285714285713	96.0%	0.649	-1.2485620107596225
chr1	152035001	152050000	chr1	151870001	152050000	180000	15000	17.555555555555554	96.0%	0.9655	-5.499451441159747
chr1	152145001	152175000	chr1	152145001	152460000	315000	30000	11.632275132275133	96.0%	0.968	-3.477536220935039
chr1	152645001	152670000	chr1	152645001	153230000	585000	25000	6.915517241379311	96.0%	0.078	0.5514052569468713
chr1	152805001	152830000	chr1	152710001	152830000	120000	25000	24.94782608695652	96.0%	0.2245	-1.2178474516278195
chr1	153505001	153530000	chr1	153505001	153660000	155000	25000	20.18064516129032	96.0%	0.058	-0.15188798870968617
chr1	155590001	155615000	chr1	155205001	155615000	410000	25000	7.639024390243902	96.0%	0.554	-1.614173618581422
chr1	154640001	154660000	chr1	154640001	154840000	200000	20000	16.375	96.0%	0.862	-1.8247671944343307
chr1	155705001	155720000	chr1	155705001	155825000	120000	15000	22.472222222222225	96.0%	0.7885	-1.2182164448160973
chr1	157350001	157370000	chr1	157350001	157470000	120000	20000	21.989583333333332	96.0%	0.776	-1.6811353212646933
chr1	156100001	156130000	chr1	156100001	156385000	285000	30000	10.032163742690058	96.0%	0.988	-3.16675536106764
chr1	156850001	156885000	chr1	156645001	156885000	240000	35000	13.333333333333332	96.0%	0.17149999999999999	-0.5347244057166263
chr1	157945001	157965000	chr1	157710001	157965000	255000	20000	12.264705882352942	96.0%	0.712	-1.5458402309856403
chr1	159560001	159595000	chr1	159455001	159595000	140000	35000	22.198979591836736	96.0%	0.7545	-2.3068485283574076
chr1	158905001	158925000	chr1	158770001	158925000	155000	20000	20.56451612903226	96.0%	0.209	-0.1139490125270121
chr1	160025001	160040000	chr1	159785001	160040000	255000	15000	13.457516339869281	96.0%	0.808	-3.848161792420947
chr1	160675001	160690000	chr1	160415001	160690000	275000	15000	11.375757575757575	96.0%	0.953	-2.7563514153890933
chr1	160940001	160960000	chr1	160705001	160960000	255000	20000	14.436274509803921	96.0%	0.025	2.6302323665658136
chr1	163160001	163175000	chr1	162840001	163175000	335000	15000	12.890547263681592	96.0%	0.077	-1.3469626376645105
chr1	162020001	162040000	chr1	161845001	162040000	195000	20000	16.666666666666668	96.0%	0.24	-0.507260097205103
chr1	163040001	163060000	chr1	162915001	163060000	145000	20000	23.31896551724138	96.0%	0.779	-2.3409746391615665
chr1	163195001	163230000	chr1	163060001	163230000	170000	35000	20.77310924369748	96.0%	0.858	-2.177854638161566
chr1	162575001	162595000	chr1	162575001	162800000	225000	20000	15.13888888888889	96.0%	0.912	-2.5197589361309705
chr1	165585001	165605000	chr1	165375001	165605000	230000	20000	14.684782608695652	96.0%	0.614	0.9426974184913067
chr1	165130001	165160000	chr1	165130001	165360000	230000	30000	15.206521739130435	96.0%	0.136	0.052190835000082425
chr1	165385001	165400000	chr1	165385001	165565000	180000	15000	16.62962962962963	96.0%	0.7805	-2.521825041184108
chr1	165075001	165105000	chr1	164875001	165105000	230000	30000	11.615942028985508	96.0%	0.878	-1.7768729308653897
chr1	166230001	166250000	chr1	166230001	166540000	310000	20000	5.717741935483871	96.0%	0.9844999999999999	-2.898085294643121
chr1	169330001	169355000	chr1	168585001	169355000	770000	25000	6.067532467532468	96.0%	0.078	4.660975924969019
chr1	168590001	168615000	chr1	168590001	169580000	990000	25000	5.548484848484849	96.0%	0.33699999999999997	0.3669096765556487
chr1	171190001	171225000	chr1	170985001	171225000	240000	35000	15.738095238095239	96.0%	0.583	-1.0033553319589892
chr1	169585001	169600000	chr1	169585001	169715000	130000	15000	23.73076923076923	96.0%	0.504	-1.498384581230319
chr1	170365001	170395000	chr1	170220001	170395000	175000	30000	18.176190476190477	96.0%	0.849	-2.0789099089814984
chr1	171800001	171830000	chr1	171800001	171970000	170000	30000	22.299019607843135	96.0%	0.093	-0.02230294578540826
chr1	171985001	172005000	chr1	171755001	172005000	250000	20000	13.445	96.0%	0.876	-3.8068208257659992
chr1	172705001	172725000	chr1	172425001	172725000	300000	20000	15.141666666666667	96.0%	0.006500000000000001	7.847332850043419
chr1	173000001	173020000	chr1	172865001	173020000	155000	20000	22.233870967741936	96.0%	0.682	-3.1843871660397833
chr1	172435001	172460000	chr1	172435001	172680000	245000	25000	14.355102040816325	96.0%	0.036	2.002573923770095
chr1	173020001	173050000	chr1	172890001	173050000	160000	30000	22.697916666666668	96.0%	0.661	-2.75935352507071
chr1	172510001	172530000	chr1	172510001	172680000	170000	20000	20.74264705882353	96.0%	0.863	-2.758293674280361
chr1	173600001	173635000	chr1	173470001	173635000	165000	35000	20.37229437229437	96.0%	0.932	-2.490450590068206
chr1	172725001	172750000	chr1	172725001	173155000	430000	25000	7.16046511627907	96.0%	0.9424999999999999	-3.6298328513417513
chr1	173640001	173675000	chr1	173505001	173675000	170000	35000	20.798319327731093	96.0%	0.726	-1.0397927663539877
chr1	174255001	174275000	chr1	174255001	174750000	495000	20000	8.41161616161616	96.0%	0.354	1.0189778313066247
chr1	174015001	174040000	chr1	174015001	174225000	210000	25000	15.676190476190476	96.0%	0.3015	-0.8010366702969874
chr1	175800001	175815000	chr1	175685001	175815000	130000	15000	22.807692307692307	96.0%	0.8395	-1.5943624450917122
chr1	176360001	176380000	chr1	176360001	176885000	525000	20000	8.25	96.0%	0.041	3.0689339837314824
chr1	176540001	176560000	chr1	176540001	176880000	340000	20000	10.330882352941176	96.0%	0.514	-1.3830796665571579
chr1	178080001	178100000	chr1	178080001	178295000	215000	20000	15.668604651162791	96.0%	0.886	-4.824777678832837
chr1	178270001	178295000	chr1	177975001	178295000	320000	25000	13.103125	96.0%	0.065	1.6068316284243573
chr1	178535001	178555000	chr1	178535001	178770000	235000	20000	13.675531914893616	96.0%	0.434	-0.7960713940551472
chr1	179355001	179375000	chr1	179055001	179375000	320000	20000	11.1328125	96.0%	0.022	2.2977660159939592
chr1	179105001	179125000	chr1	179105001	179305000	200000	20000	16.8375	96.0%	0.1215	-0.6546127266450452
chr1	179370001	179395000	chr1	179370001	179550000	180000	25000	17.305555555555554	96.0%	0.7075	-1.5657070361142353
chr1	180170001	180190000	chr1	179830001	180190000	360000	20000	9.572916666666666	96.0%	0.565	-1.4546435764356327
chr1	181150001	181170000	chr1	180875001	181170000	295000	20000	13.063559322033898	96.0%	0.011	4.380292312576326
chr1	179880001	179900000	chr1	179880001	180075000	195000	20000	17.916666666666668	96.0%	0.682	-1.397353534665942
chr1	182380001	182405000	chr1	182080001	182405000	325000	25000	12.196923076923076	96.0%	0.052	2.8065271911674476
chr1	182070001	182095000	chr1	182070001	182455000	385000	25000	10.558441558441558	96.0%	0.033	1.6548288571518324
chr1	182130001	182165000	chr1	182130001	182405000	275000	35000	14.742857142857144	96.0%	0.677	-2.9769044401482705
chr1	182940001	182965000	chr1	182805001	182965000	160000	25000	18.7875	96.0%	0.702	-1.6006002132057326
chr1	183610001	183630000	chr1	183340001	183630000	290000	20000	10.202586206896552	96.0%	0.296	-1.5097306476789518
chr1	184055001	184075000	chr1	184055001	184630000	575000	20000	6.3847826086956525	96.0%	0.84	-2.5791833267627204
chr1	185805001	185825000	chr1	185805001	186220000	415000	20000	10.710843373493976	96.0%	0.039	1.7828061152425403
chr1	185605001	185625000	chr1	185285001	185625000	340000	20000	11.900735294117647	96.0%	0.891	-5.7494396861967445
chr1	186210001	186230000	chr1	185715001	186230000	515000	20000	7.720873786407767	96.0%	0.41	-1.2702286269039798
chr1	190720001	190740000	chr1	190575001	190740000	165000	20000	11.696969696969697	96.0%	0.967	-2.156868348461804
chr1	192500001	192520000	chr1	192500001	193030000	530000	20000	6.221698113207547	96.0%	0.994	-14.196403905046273
chr1	192780001	192805000	chr1	192525001	192805000	280000	25000	13.410714285714286	96.0%	0.4145	-0.6692289403738776
chr1	194175001	194190000	chr1	194050001	194190000	140000	15000	23.142857142857142	96.0%	0.5675	-1.0367383362452574
chr1	193710001	193735000	chr1	193710001	193875000	165000	25000	13.575757575757574	96.0%	0.968	-3.215292209719846
chr1	195915001	195950000	chr1	195825001	195950000	125000	35000	20.58857142857143	96.0%	0.794	-1.5395455746925015
chr1	197825001	197845000	chr1	197545001	197845000	300000	20000	11.983333333333333	96.0%	0.988	-11.626798163123311
chr1	196920001	196945000	chr1	196920001	197125000	205000	25000	12.160975609756097	96.0%	0.967	-2.5405773585593328
chr1	197370001	197390000	chr1	196960001	197390000	430000	20000	9.244186046511627	96.0%	0.902	-4.104500138466477
chr1	198450001	198475000	chr1	197940001	198475000	535000	25000	8.069158878504673	96.0%	0.15	-0.21934695623837475
chr1	198780001	198800000	chr1	198780001	199320000	540000	20000	9.090277777777779	96.0%	0.786	-11.387880747947047
chr1	198705001	198720000	chr1	197995001	198720000	725000	15000	5.59080459770115	96.0%	0.781	-6.2751988253686815
chr1	197510001	197530000	chr1	197510001	197915000	405000	20000	9.191358024691358	96.0%	0.425	-1.0367094469974338
chr1	199350001	199365000	chr1	199165001	199365000	200000	15000	17.716666666666665	96.0%	0.878	-3.306575614532027
chr1	198705001	198725000	chr1	198705001	199385000	680000	20000	5.625	96.0%	0.975	-9.239600740645743
chr1	198730001	198750000	chr1	198730001	199560000	830000	20000	6.072289156626506	96.0%	0.9025000000000001	-15.442269920415121
chr1	201015001	201045000	chr1	200865001	201045000	180000	30000	18.319444444444446	96.0%	0.47750000000000004	-1.8357234439963812
chr1	201050001	201065000	chr1	200575001	201065000	490000	15000	7.333333333333333	96.0%	0.729	-2.162010936123052
chr1	201675001	201695000	chr1	201540001	201695000	155000	20000	22.201612903225808	96.0%	0.361	-1.1959983202148805
chr1	201110001	201125000	chr1	200945001	201125000	180000	15000	15.601851851851853	96.0%	0.6355	-1.0997779590604417
chr1	200635001	200650000	chr1	200635001	200855000	220000	15000	17.06060606060606	96.0%	0.8525	-6.4958510725509875
chr1	200830001	200860000	chr1	200560001	200860000	300000	30000	15.091666666666667	96.0%	0.8514999999999999	-2.7594742093281397
chr1	200525001	200545000	chr1	200525001	201100000	575000	20000	6.558695652173913	96.0%	0.925	-3.782463802398198
chr1	201990001	202005000	chr1	201885001	202005000	120000	15000	25.625	96.0%	0.4595	-1.7241194978440615
chr1	202460001	202490000	chr1	202460001	202620000	160000	30000	19.59375	96.0%	0.4445	-0.9688586666142665
chr1	203240001	203265000	chr1	203240001	203490000	250000	25000	12.868	96.0%	0.2725	-0.9978738380748273
chr1	203205001	203225000	chr1	203030001	203225000	195000	20000	19.275641025641026	96.0%	0.034	0.25585093019975763
chr1	204105001	204130000	chr1	203850001	204130000	280000	25000	13.646428571428572	96.0%	0.033	1.6093303012088462
chr1	204570001	204585000	chr1	204570001	204815000	245000	15000	14.462585034013605	96.0%	0.861	-2.8444020822391676
chr1	206115001	206145000	chr1	205760001	206145000	385000	30000	9.543290043290044	96.0%	0.842	-2.7606881164255936
chr1	207355001	207380000	chr1	207080001	207380000	300000	25000	12.363333333333333	96.0%	0.9904999999999999	-8.920315650686174
chr1	208230001	208250000	chr1	208025001	208250000	225000	20000	14.944444444444445	96.0%	0.029	1.3272971291049245
chr1	208615001	208640000	chr1	208430001	208640000	210000	25000	15.890476190476189	96.0%	0.7815000000000001	-1.3977922658361552
chr1	209350001	209365000	chr1	209190001	209365000	175000	15000	18.066666666666666	96.0%	0.626	-1.438714450555298
chr1	209040001	209070000	chr1	208945001	209070000	125000	30000	25.80666666666667	96.0%	0.476	-1.180273877073919
chr1	209425001	209450000	chr1	209200001	209450000	250000	25000	14.208000000000002	96.0%	0.157	-1.8907639583356939
chr1	209895001	209925000	chr1	209895001	210210000	315000	30000	6.6967741935483875	96.0%	0.993	-4.361096281314792
chr1	210365001	210400000	chr1	210130001	210400000	270000	35000	13.161375661375661	96.0%	0.946	-3.0440306204702026
chr1	211935001	211960000	chr1	211735001	211960000	225000	25000	16.27111111111111	96.0%	0.608	-3.5546855114129428
chr1	212080001	212100000	chr1	212080001	212460000	380000	20000	11.858552631578947	96.0%	0.6765	-8.426808550678773
chr1	212460001	212480000	chr1	212460001	212790000	330000	20000	10.344696969696969	96.0%	0.0495	0.46527881289958406
chr1	213360001	213375000	chr1	213360001	213540000	180000	15000	17.037037037037038	96.0%	0.786	-1.439685071052429
chr1	214250001	214270000	chr1	214250001	214645000	395000	20000	10.278481012658228	96.0%	0.469	-2.6890762640606765
chr1	213880001	213905000	chr1	213675001	213905000	230000	25000	16.047826086956523	96.0%	0.72	-1.6064697506640044
chr1	214140001	214165000	chr1	213915001	214165000	250000	25000	14.187999999999999	96.0%	0.7705	-1.438816345398863
chr1	214615001	214630000	chr1	214200001	214630000	430000	15000	9.031007751937985	96.0%	0.9175	-5.10055099472935
chr1	214860001	214895000	chr1	214665001	214895000	230000	35000	14.565217391304348	96.0%	0.9355	-2.9534958667421094
chr1	216230001	216245000	chr1	215985001	216245000	260000	15000	13.512820512820513	96.0%	0.886	-2.4046690727885167
chr1	217095001	217125000	chr1	216990001	217125000	135000	30000	24.574074074074076	96.0%	0.862	-1.6069035895149186
chr1	218675001	218695000	chr1	218485001	218695000	210000	20000	16.68452380952381	96.0%	0.8305	-2.529820630601114
chr1	218700001	218735000	chr1	218485001	218735000	250000	35000	14.611428571428572	96.0%	0.8	-2.3306356731421802
chr1	219590001	219610000	chr1	219590001	219830000	240000	20000	8.197916666666666	96.0%	0.9964999999999999	-6.603709158024193
chr1	220230001	220245000	chr1	219925001	220245000	320000	15000	10.25	96.0%	0.858	-2.237599882394784
chr1	219855001	219880000	chr1	219855001	220225000	370000	25000	12.162162162162163	96.0%	0.7665	-4.0329218812863
chr1	221110001	221130000	chr1	220990001	221130000	140000	20000	23.758928571428573	96.0%	0.6465000000000001	-2.0587915193987527
chr1	222440001	222460000	chr1	221205001	222460000	1255000	20000	3.8097609561752988	96.0%	0.144	-1.490257237294401
chr1	221735001	221765000	chr1	221735001	222010000	275000	30000	13.65151515151515	96.0%	0.183	-0.27124436912471084
chr1	223685001	223705000	chr1	223685001	224115000	430000	20000	7.238372093023256	96.0%	0.1485	-0.5196054829424028
chr1	224940001	224975000	chr1	224940001	225220000	280000	35000	12.75765306122449	96.0%	0.772	-1.5358452179660766
chr1	225755001	225775000	chr1	225465001	225775000	310000	20000	13.040322580645162	96.0%	0.015	3.9628983156347766
chr1	225355001	225380000	chr1	224990001	225380000	390000	25000	10.317948717948719	96.0%	0.896	-2.9487118811264743
chr1	225990001	226005000	chr1	225480001	226005000	525000	15000	6.346031746031746	96.0%	0.882	-3.777805083865444
chr1	224635001	224650000	chr1	224635001	224920000	285000	15000	12.157894736842104	96.0%	0.668	-2.1260170148078137
chr1	225540001	225560000	chr1	225540001	225745000	205000	20000	17.621951219512194	96.0%	0.32	-1.4101071198486814
chr1	226345001	226365000	chr1	226115001	226365000	250000	20000	13.095	96.0%	0.8255	-1.7505162123773115
chr1	228525001	228545000	chr1	228220001	228545000	325000	20000	10.411538461538461	96.0%	0.57	-1.3080969621656025
chr1	229235001	229255000	chr1	228660001	229255000	595000	20000	6.888655462184874	96.0%	0.74	-3.399562699915451
chr1	228720001	228740000	chr1	228720001	229170000	450000	20000	8.769444444444444	96.0%	0.2715	-1.5879217909702656
chr1	229215001	229230000	chr1	228675001	229230000	555000	15000	7.186186186186187	96.0%	0.192	-2.731577459863915
chr1	230790001	230815000	chr1	230790001	231120000	330000	25000	10.978787878787879	96.0%	0.16949999999999998	0.01499170922318973
chr1	232630001	232650000	chr1	232630001	233245000	615000	20000	7.5060975609756095	96.0%	0.008	8.275024529394846
chr1	232655001	232670000	chr1	232655001	233020000	365000	15000	10.689497716894977	96.0%	0.285	-1.38285493097867
chr1	234060001	234075000	chr1	233305001	234075000	770000	15000	6.378787878787879	96.0%	0.20750000000000002	0.31277558924514137
chr1	233295001	233315000	chr1	233295001	234115000	820000	20000	5.291158536585366	96.0%	0.11199999999999999	-0.3526014095284305
chr1	234465001	234485000	chr1	234105001	234485000	380000	20000	9.414473684210526	96.0%	0.518	-1.871519363055525
chr1	235560001	235595000	chr1	235560001	235765000	205000	35000	16.627177700348433	96.0%	0.861	-2.8646383642240165
chr1	235860001	235885000	chr1	235520001	235885000	365000	25000	9.580821917808219	96.0%	0.917	-2.960609110939791
chr1	235950001	235980000	chr1	235525001	235980000	455000	30000	9.793040293040294	96.0%	0.064	0.24764162295223757
chr1	237570001	237595000	chr1	236725001	237595000	870000	25000	4.564367816091954	96.0%	0.8825000000000001	-5.086991435634052
chr1	238915001	238930000	chr1	238915001	239040000	125000	15000	24.906666666666666	96.0%	0.631	-1.6402805238831828
chr1	238475001	238490000	chr1	238275001	238490000	215000	15000	15.519379844961241	96.0%	0.745	-1.864765024532911
chr1	238785001	238800000	chr1	238620001	238800000	180000	15000	18.296296296296294	96.0%	0.89	-2.2498920440143877
